Entrez	Gene Symbol	P-value	Beta
2982	GUCY1A1	3e-20	0.26
26040	SETBP1	4e-20	0.2419
2242	FES	6e-20	0.729
1398	CRK	6e-20	0.2249
8170	SLC14A2	1e-19	0.2819
8603	FAM193A	3e-19	0.2336
23334	SZT2	3e-19	0.222
7156	TOP3A	3e-19	0.2184
286205	SCAI	4e-19	0.3192
3632	INPP5A	1e-18	0.2622
57580	PREX1	1e-18	0.3035
11214	AKAP13	2e-18	0.2115
23387	SIK3	2e-18	0.3169
421	ARVCF	2e-18	0.2371
11077	HSF2BP	2e-18	0.2195
10184	LHFPL2	2e-18	0.2165
3693	ITGB5	2e-18	0.2145
57404	CYP20A1	2e-18	0.2152
284805	C20orf203	3e-18	0.2919
390191	OR5B12	3e-18	0.256
28996	HIPK2	4e-18	0.2664
348	APOE	4e-18	0.3921
2355	FOSL2	4e-18	0.211
50507	NOX4	5e-18	0.2632
253559	CADM2	5e-18	0.2156
22986	SORCS3	9e-18	1.2287
4773	NFATC2	1e-17	0.2046
84439	HHIPL1	2e-17	0.2067
57619	SHROOM3	2e-17	0.2034
51564	HDAC7	2e-17	0.2425
80824	DUSP16	3e-17	0.2167
57602	USP36	3e-17	0.2023
201294	UNC13D	3e-17	0.2353
3217	HOXB7	3e-17	0.3553
6934	TCF7L2	3e-17	0.2238
54901	CDKAL1	4e-17	0.2276
10144	FAM13A	6e-17	0.2434
56155	TEX14	6e-17	0.2147
65055	REEP1	6e-17	0.2124
84890	ADO	7e-17	0.2043
481	ATP1B1	7e-17	0.2073
5139	PDE3A	8e-17	0.2512
5151	PDE8A	9e-17	0.2673
6546	SLC8A1	9e-17	0.2039
6625	SNRNP70	1e-16	0.2912
373509	USP50	1e-16	0.202
80315	CPEB4	1e-16	0.2163
121006	FAM186A	2e-16	0.5741
440275	EIF2AK4	2e-16	0.1989
80790	CMIP	2e-16	0.2223
63892	THADA	2e-16	0.205
55105	GPATCH2	2e-16	0.2333
22837	COBLL1	2e-16	0.2003
5581	PRKCE	3e-16	0.2323
7456	WIPF1	3e-16	0.2513
8631	SKAP1	5e-16	0.2396
1655	DDX5	5e-16	0.2155
23335	WDR7	5e-16	0.2161
3680	ITGA9	5e-16	0.1991
9902	MRC2	6e-16	0.1998
196074	METTL15	6e-16	0.2065
26084	ARHGEF26	8e-16	0.2229
90637	ZFAND2A	8e-16	0.7233
23022	PALLD	8e-16	0.197
400451	FAM174B	9e-16	0.1978
4881	NPR1	1e-15	0.9244
51312	SLC25A37	1e-15	0.2248
25959	KANK2	1e-15	0.3649
8850	KAT2B	1e-15	0.1992
57623	ZFAT	1e-15	0.2075
65979	PHACTR4	2e-15	0.3953
79776	ZFHX4	2e-15	0.2666
22897	CEP164	2e-15	0.1912
5074	PAWR	2e-15	0.2148
8814	CDKL1	2e-15	0.1947
253461	ZBTB38	2e-15	0.4614
81619	TSPAN14	2e-15	0.191
135112	NCOA7	3e-15	0.192
55689	YEATS2	3e-15	0.1907
285761	DCBLD1	3e-15	0.2242
114991	ZNF618	3e-15	0.1912
8379	MAD1L1	3e-15	0.197
5789	PTPRD	4e-15	0.2007
7414	VCL	4e-15	0.1921
1012	CDH13	4e-15	0.2238
1373	CPS1	5e-15	0.2035
151449	GDF7	5e-15	0.1895
51075	TMX2	5e-15	0.2001
79991	STN1	6e-15	0.187
55844	PPP2R2D	6e-15	0.2001
9497	SLC4A7	6e-15	0.4677
4205	MEF2A	6e-15	0.2519
6857	SYT1	6e-15	0.1974
51176	LEF1	8e-15	0.1944
4211	MEIS1	8e-15	0.1924
54828	BCAS3	9e-15	0.2378
81563	C1orf21	9e-15	0.1914
222553	SLC35F1	9e-15	0.3453
115	ADCY9	1e-14	0.2402
57157	PHTF2	1e-14	0.1981
596	BCL2	1e-14	0.1999
84260	TCHP	2e-14	0.3669
27129	HSPB7	2e-14	0.1906
84133	ZNRF3	2e-14	0.1852
4137	MAPT	2e-14	0.2006
463	ZFHX3	2e-14	0.2174
9644	SH3PXD2A	3e-14	0.1822
2669	GEM	5e-14	0.2805
2099	ESR1	5e-14	0.295
126695	KDF1	5e-14	0.6038
2524	FUT2	7e-14	0.2343
9628	RGS6	7e-14	0.2061
55130	ODAD2	7e-14	0.1799
56981	PRDM11	8e-14	0.2059
3360	HTR4	1e-13	0.1798
5893	RAD52	1e-13	0.1985
57407	NMRAL1	1e-13	0.2966
10461	MERTK	1e-13	0.197
83741	TFAP2D	1e-13	0.3218
7421	VDR	1e-13	0.5019
29842	TFCP2L1	1e-13	0.2563
11156	PTP4A3	2e-13	0.2133
2037	EPB41L2	2e-13	0.2009
57016	AKR1B10	2e-13	0.1797
5747	PTK2	2e-13	0.178
55567	DNAH3	3e-13	0.1755
100506127	GVQW3	4e-13	0.1886
201176	ARHGAP27	4e-13	0.1812
5728	PTEN	4e-13	0.4497
23654	PLXNB2	5e-13	0.1844
658	BMPR1B	5e-13	0.1807
5596	MAPK4	5e-13	0.2235
152485	ZNF827	5e-13	0.1808
23236	PLCB1	5e-13	0.1808
55819	RNF130	5e-13	0.288
4661	MYT1	6e-13	0.1763
23143	LRCH1	6e-13	0.2033
9213	XPR1	6e-13	0.1817
3083	HGFAC	6e-13	0.3282
3397	ID1	7e-13	0.2339
10335	IRAG1	7e-13	0.1835
473	RERE	7e-13	0.1831
145957	NRG4	7e-13	0.2236
5530	PPP3CA	1e-12	0.1811
7490	WT1	1e-12	0.1802
4012	LNPEP	1e-12	0.8106
26579	MYEOV	1e-12	0.2752
5654	HTRA1	1e-12	0.2692
646962	HRCT1	1e-12	0.2204
84959	UBASH3B	1e-12	0.1724
54858	PGPEP1	2e-12	0.1949
23370	ARHGEF18	2e-12	0.2032
2762	GMDS	2e-12	0.189
401541	CENPP	2e-12	0.1766
124401	ANKS3	2e-12	0.1724
132660	LIN54	2e-12	0.1976
5927	KDM5A	2e-12	0.1945
64855	NIBAN2	2e-12	0.1781
54986	ULK4	2e-12	0.2297
79621	RNASEH2B	2e-12	0.183
8613	PLPP3	3e-12	0.2942
59343	SENP2	4e-12	0.1752
137682	NDUFAF6	4e-12	0.1711
7165	TPD52L2	4e-12	0.316
259217	HSPA12A	4e-12	0.1833
10846	PDE10A	5e-12	0.3318
25953	PNKD	5e-12	0.1717
4624	MYH6	5e-12	0.1717
4629	MYH11	5e-12	0.1794
10775	POP4	6e-12	0.2
6575	SLC20A2	7e-12	0.1764
2843	GPR20	7e-12	0.4599
5879	RAC1	8e-12	0.5631
23131	GPATCH8	8e-12	0.5094
51421	AMOTL2	8e-12	0.1793
288	ANK3	9e-12	0.1643
5136	PDE1A	1e-11	0.1697
66000	TMEM108	1e-11	0.1664
203062	TSNARE1	1e-11	0.1646
221895	JAZF1	1e-11	0.1645
1906	EDN1	1e-11	0.1664
23418	CRB1	1e-11	0.1658
4524	MTHFR	1e-11	0.5979
54497	HEATR5B	1e-11	0.1753
148479	PHF13	1e-11	0.1737
10163	WASF2	1e-11	0.2865
125	ADH1B	2e-11	0.5988
23345	SYNE1	2e-11	0.1994
56999	ADAMTS9	2e-11	0.2545
1104	RCC1	2e-11	0.1777
5717	PSMD11	2e-11	0.1699
4016	LOXL1	2e-11	0.2215
57419	SLC24A3	2e-11	0.1798
9586	CREB5	2e-11	0.169
83439	TCF7L1	2e-11	0.1628
23090	ZNF423	2e-11	0.164
57223	PPP4R3B	2e-11	0.1643
9686	VGLL4	2e-11	0.2353
9320	TRIP12	2e-11	0.2291
128553	TSHZ2	2e-11	0.1757
10494	STK25	3e-11	0.1637
83696	TRAPPC9	3e-11	0.1658
3097	HIVEP2	3e-11	0.1754
744	MPPED2	3e-11	0.1739
8412	BCAR3	3e-11	0.1917
11321	GPN1	4e-11	0.1617
4641	MYO1C	4e-11	0.9081
57666	FBRSL1	4e-11	0.3121
253959	RALGAPA1	5e-11	0.238
10659	CELF2	5e-11	0.2009
54940	OCIAD1	5e-11	0.1613
30844	EHD4	5e-11	0.1616
7329	UBE2I	5e-11	0.1641
84678	KDM2B	6e-11	0.2666
11112	HIBADH	6e-11	0.1618
81671	VMP1	7e-11	0.1712
8189	SYMPK	7e-11	0.1652
1522	CTSZ	8e-11	0.2076
2009	EML1	8e-11	0.166
2658	GDF2	8e-11	0.2515
100101267	POM121C	8e-11	0.1703
55843	ARHGAP15	1e-10	0.1712
627	BDNF	1e-10	0.1704
10411	RAPGEF3	1e-10	0.7404
9412	MED21	1e-10	0.1563
23637	RABGAP1	1e-10	0.2374
9033	PKD2L1	1e-10	0.2071
23184	MESD	2e-10	0.2182
57608	JCAD	2e-10	0.1721
375449	MAST4	2e-10	0.1715
27147	DENND2A	2e-10	0.1572
360023	ZBTB41	2e-10	0.2218
4291	MLF1	2e-10	0.209
5331	PLCB3	2e-10	0.1651
84871	AGBL4	2e-10	0.2186
445815	PALM2AKAP2	2e-10	0.1971
100130742	LRRC69	2e-10	0.164
23235	SIK2	3e-10	0.2074
57546	PDP2	3e-10	0.3629
2904	GRIN2B	3e-10	0.1529
3700	ITIH4	3e-10	0.2484
2696	GIPR	3e-10	0.1897
143872	ARHGAP42	3e-10	0.1616
5972	REN	3e-10	0.4281
11120	BTN2A1	3e-10	0.2178
51144	HSD17B12	3e-10	0.1525
7042	TGFB2	3e-10	0.1685
350	APOH	3e-10	0.2193
84314	TMEM107	4e-10	0.1597
54971	BANP	4e-10	0.1629
79628	SH3TC2	4e-10	0.1613
11030	RBPMS	4e-10	0.1549
64218	SEMA4A	4e-10	0.2314
83988	NCALD	4e-10	0.3773
4851	NOTCH1	5e-10	0.1602
80129	CCDC170	6e-10	0.1528
51390	AIG1	6e-10	0.1508
2066	ERBB4	6e-10	0.1724
7484	WNT9B	6e-10	0.1559
64759	TNS3	6e-10	0.1732
253943	YTHDF3	6e-10	0.4537
282809	POC1B	7e-10	0.1888
55137	FIGN	7e-10	0.2458
10580	SORBS1	7e-10	0.2303
987	LRBA	8e-10	0.1663
401190	RGS7BP	8e-10	0.2185
51271	UBAP1	8e-10	0.1471
8019	BRD3	9e-10	0.1718
5184	PEPD	9e-10	0.1554
80243	PREX2	9e-10	0.1606
160851	DGKH	9e-10	0.2414
1306	COL15A1	1e-09	0.2387
100507679	MUC22	1e-09	0.3236
4163	MCC	1e-09	0.1454
2534	FYN	1e-09	0.1478
115286	SLC25A26	1e-09	0.1547
9759	HDAC4	1e-09	0.2963
221035	REEP3	1e-09	0.1474
613227	HIGD1C	1e-09	0.3368
254251	LCORL	1e-09	0.2047
6925	TCF4	1e-09	0.2081
6926	TBX3	1e-09	0.1699
147323	STARD6	1e-09	0.2438
1995	ELAVL3	1e-09	0.3646
7009	TMBIM6	1e-09	0.1954
57455	REXO1	2e-09	0.1862
111	ADCY5	2e-09	0.1495
403341	ZBTB34	2e-09	0.244
775	CACNA1C	2e-09	0.1506
5265	SERPINA1	2e-09	0.5516
80731	THSD7B	2e-09	0.1624
5467	PPARD	2e-09	0.186
23428	SLC7A8	2e-09	0.1543
4772	NFATC1	2e-09	0.4587
94134	ARHGAP12	2e-09	0.1599
11078	TRIOBP	2e-09	0.1482
79796	ALG9	2e-09	0.1618
22877	MLXIP	2e-09	0.2283
169792	GLIS3	2e-09	0.2006
25925	ZNF521	2e-09	0.1656
84231	TRAF7	2e-09	0.4926
29887	SNX10	3e-09	0.1457
80114	BICC1	3e-09	0.1453
23269	MGA	3e-09	0.1523
54922	RASIP1	3e-09	0.1447
134957	STXBP5	3e-09	0.1453
9690	UBE3C	3e-09	0.1668
10312	TCIRG1	3e-09	0.3108
9569	GTF2IRD1	3e-09	0.1522
51458	RHCG	3e-09	0.2065
29789	OLA1	3e-09	0.1524
57594	HOMEZ	3e-09	0.1534
6660	SOX5	3e-09	0.1557
56479	KCNQ5	4e-09	0.1601
10174	SORBS3	4e-09	0.1944
2788	GNG7	4e-09	0.8173
5592	PRKG1	4e-09	0.1931
5156	PDGFRA	4e-09	0.1743
51678	PALS2	4e-09	0.1878
89	ACTN3	4e-09	0.2442
6764	DENND2B	4e-09	0.1755
6830	SUPT6H	4e-09	0.3766
5069	PAPPA	4e-09	0.1706
631	BFSP1	5e-09	0.252
9792	SERTAD2	5e-09	0.1652
8029	CUBN	5e-09	0.1785
10716	TBR1	5e-09	0.245
10060	ABCC9	6e-09	0.1415
23092	ARHGAP26	6e-09	0.1414
2778	GNAS	6e-09	0.496
1601	DAB2	6e-09	0.1428
5587	PRKD1	6e-09	0.144
8654	PDE5A	6e-09	0.1421
22903	BTBD3	6e-09	0.1427
79827	CLMP	6e-09	0.1571
84251	SGIP1	6e-09	0.2057
6927	HNF1A	7e-09	0.1929
4774	NFIA	7e-09	0.1452
646603	C4orf51	7e-09	0.2107
23331	TTC28	7e-09	0.2873
134	ADORA1	7e-09	0.3175
8994	LIMD1	7e-09	0.1456
92	ACVR2A	7e-09	0.1742
55092	TMEM51	8e-09	0.1642
81570	CLPB	8e-09	0.2679
10154	PLXNC1	8e-09	0.26
64839	FBXL17	8e-09	0.1853
80816	ASXL3	9e-09	0.2576
9322	TRIP10	9e-09	0.165
4684	NCAM1	9e-09	0.1427
26052	DNM3	1e-08	0.166
64093	SMOC1	1e-08	0.1384
85301	COL27A1	1e-08	0.156
50940	PDE11A	1e-08	0.1431
10466	COG5	1e-08	0.3009
8872	CDC123	1e-08	0.1374
54906	TASOR2	1e-08	0.2009
10818	FRS2	1e-08	0.2029
2900	GRIK4	1e-08	0.1385
6711	SPTBN1	1e-08	0.3382
64778	FNDC3B	1e-08	0.19
2241	FER	1e-08	0.2483
440073	IQSEC3	1e-08	0.1401
4092	SMAD7	1e-08	0.2768
494470	ARK2C	1e-08	0.165
3084	NRG1	1e-08	0.1376
8647	ABCB11	2e-08	0.1415
10283	CWC27	2e-08	0.1378
26524	LATS2	2e-08	0.2084
256369	CCDC197	2e-08	0.1486
23383	MAU2	2e-08	0.2704
54715	RBFOX1	2e-08	0.1485
57142	RTN4	2e-08	0.1686
152503	SH3D19	2e-08	0.3588
60312	AFAP1	2e-08	0.1368
23515	MORC3	2e-08	0.2177
4302	MLLT6	2e-08	0.1455
92675	DTD1	2e-08	0.1379
29966	STRN3	2e-08	0.1347
54502	RBM47	2e-08	0.2203
64784	CRTC3	2e-08	0.5394
23609	MKRN2	2e-08	0.141
4209	MEF2D	3e-08	0.1573
57448	BIRC6	3e-08	0.1342
4669	NAGLU	3e-08	0.351
353497	POLN	3e-08	0.3305
1359	CPA3	3e-08	0.1342
129684	CNTNAP5	3e-08	0.1342
8425	LTBP4	3e-08	0.6199
9378	NRXN1	3e-08	0.1602
23145	SSPOP	3e-08	0.2848
5080	PAX6	3e-08	0.1882
1286	COL4A4	3e-08	0.1352
10365	KLF2	3e-08	0.158
89797	NAV2	3e-08	0.1341
26147	PHF19	3e-08	0.1398
115557	ARHGEF25	3e-08	0.3259
11113	CIT	4e-08	0.1418
9228	DLGAP2	4e-08	0.1408
26094	DCAF4	4e-08	0.2182
27086	FOXP1	4e-08	0.1434
274	BIN1	4e-08	0.1735
1911	PHC1	4e-08	0.2157
22807	IKZF2	4e-08	0.5801
6565	SLC15A2	4e-08	0.1329
1112	FOXN3	4e-08	0.1361
142685	ASB15	4e-08	0.1415
90957	DHX57	4e-08	0.2071
479	ATP12A	4e-08	0.2014
339501	PRSS38	4e-08	0.1469
80206	FHOD3	4e-08	0.4428
51450	PRRX2	5e-08	0.1465
51062	ATL1	5e-08	0.1472
79591	ARMH3	5e-08	0.138
908	CCT6A	5e-08	0.1474
3418	IDH2	5e-08	0.2456
90627	STARD13	6e-08	0.1512
66005	CHID1	6e-08	0.2363
8030	CCDC6	6e-08	0.1327
80323	CCDC68	6e-08	0.177
57674	RNF213	6e-08	0.1504
6095	RORA	6e-08	0.1344
283600	SLC25A47	6e-08	0.1601
55603	TENT5A	6e-08	0.1411
124801	LSM12	6e-08	0.3695
5971	RELB	6e-08	0.1365
9734	HDAC9	7e-08	0.1427
23199	GSE1	7e-08	0.1444
50628	GEMIN4	7e-08	0.1727
27332	ZNF638	7e-08	0.1307
56243	KIAA1217	7e-08	0.1507
3621	ING1	7e-08	0.1653
55803	ADAP2	7e-08	0.1326
23774	BRD1	7e-08	0.2414
677	ZFP36L1	8e-08	0.1602
53942	CNTN5	8e-08	0.1674
23112	TNRC6B	8e-08	0.1693
8632	DNAH17	8e-08	0.2224
4311	MME	9e-08	0.4256
23194	FBXL7	9e-08	0.1778
23245	ASTN2	9e-08	0.1288
23365	ARHGEF12	1e-07	0.1849
54852	PAQR5	1e-07	0.151
1360	CPB1	1e-07	0.1562
4323	MMP14	1e-07	0.4303
8840	CCN4	1e-07	0.1275
1602	DACH1	1e-07	0.2316
2767	GNA11	1e-07	0.1302
162494	RHBDL3	1e-07	0.1613
57553	MICAL3	1e-07	0.1394
3106	HLA-B	1e-07	0.1595
51102	MECR	1e-07	0.2543
605	BCL7A	1e-07	0.129
54877	ZCCHC2	2e-07	0.1349
144406	CFAP251	2e-07	0.1356
57210	SLC45A4	2e-07	0.2146
23165	NUP205	2e-07	0.1686
79901	CYBRD1	2e-07	0.1625
90993	CREB3L1	2e-07	0.5926
4643	MYO1E	2e-07	0.1339
5682	PSMA1	2e-07	0.134
51542	VPS54	2e-07	0.1289
2917	GRM7	2e-07	0.1267
23389	MED13L	2e-07	0.1425
152831	KLB	2e-07	0.1367
8395	PIP5K1B	2e-07	0.1789
27044	SND1	2e-07	0.14
9531	BAG3	2e-07	0.1542
8861	LDB1	3e-07	0.4844
2887	GRB10	3e-07	0.1619
4862	NPAS2	3e-07	0.1506
7107	GPR137B	3e-07	0.1664
1855	DVL1	3e-07	0.2613
84059	ADGRV1	3e-07	0.1479
222389	BEND7	3e-07	0.1337
3308	HSPA4	3e-07	0.237
1808	DPYSL2	3e-07	0.2632
90523	MLIP	3e-07	0.1336
202052	DNAJC18	3e-07	0.1433
9846	GAB2	4e-07	0.1675
5468	PPARG	4e-07	0.1865
148	ADRA1A	4e-07	0.1409
153396	TMEM161B	4e-07	0.3347
6157	RPL27A	4e-07	0.1417
9658	ZNF516	4e-07	0.175
79696	ZC2HC1C	4e-07	0.1238
9814	SFI1	4e-07	0.1216
5140	PDE3B	4e-07	0.1222
5420	PODXL	4e-07	0.1475
84444	DOT1L	4e-07	0.1238
9812	DELE1	4e-07	0.1292
6521	SLC4A1	4e-07	0.3914
57489	ODF2L	4e-07	0.1762
6444	SGCD	5e-07	0.1702
6310	ATXN1	5e-07	0.1235
197335	WDR90	5e-07	0.1263
6581	SLC22A3	5e-07	0.1212
387119	CEP85L	5e-07	0.1231
98	ACYP2	6e-07	0.1701
5529	PPP2R5E	6e-07	0.1472
8476	CDC42BPA	6e-07	0.1362
857	CAV1	6e-07	0.1219
27067	STAU2	6e-07	0.246
79890	RIN3	6e-07	0.1556
7275	TUB	7e-07	0.1374
7298	TYMS	7e-07	0.1694
341019	DCDC1	7e-07	0.124
1912	PHC2	7e-07	0.1227
6484	ST3GAL4	7e-07	0.1283
10254	STAM2	8e-07	0.1222
9688	NUP93	8e-07	0.1312
9580	SOX13	9e-07	0.1658
130106	CIB4	9e-07	0.1234
137902	PXDNL	9e-07	0.3498
23327	NEDD4L	1e-06	0.1214
64798	DEPTOR	1e-06	0.1414
5314	PKHD1	1e-06	0.118
57084	SLC17A6	1e-06	0.1409
27247	NFU1	1e-06	0.1185
1607	DGKB	1e-06	0.1293
126669	SHE	1e-06	0.1591
4988	OPRM1	1e-06	0.1349
60678	EEFSEC	1e-06	0.1932
10327	AKR1A1	1e-06	0.1171
10418	SPON1	1e-06	0.1619
23233	EXOC6B	1e-06	0.1292
9169	SCAF11	1e-06	0.1478
89766	UMODL1	1e-06	0.1552
6453	ITSN1	1e-06	0.1219
2322	FLT3	1e-06	0.1189
23181	DIP2A	1e-06	0.1527
10769	PLK2	1e-06	0.1221
3624	INHBA	2e-06	0.1441
80820	EEPD1	2e-06	0.1857
665	BNIP3L	2e-06	0.1384
81545	FBXO38	2e-06	0.129
121512	FGD4	2e-06	0.1218
2030	SLC29A1	2e-06	0.3848
54910	SEMA4C	2e-06	0.3733
56992	KIF15	2e-06	0.2657
5533	PPP3CC	2e-06	0.1544
4507	MTAP	2e-06	0.114
1213	CLTC	2e-06	0.2512
4854	NOTCH3	2e-06	0.1905
9851	KIAA0753	3e-06	0.347
9310	ZNF235	3e-06	0.1126
5339	PLEC	3e-06	0.3712
6091	ROBO1	3e-06	0.1226
728621	CCDC30	3e-06	0.1567
161502	CFAP161	3e-06	0.1491
9839	ZEB2	3e-06	0.176
6096	RORB	3e-06	0.1354
4683	NBN	3e-06	0.118
92070	CTBP1-DT	3e-06	0.1774
84230	LRRC8C	3e-06	0.1753
8650	NUMB	4e-06	0.1255
3672	ITGA1	4e-06	0.1361
9948	WDR1	4e-06	0.1216
3911	LAMA5	4e-06	0.3143
2624	GATA2	4e-06	0.3604
55785	FGD6	4e-06	0.175
4170	MCL1	4e-06	0.466
22887	FOXJ3	4e-06	0.1618
9612	NCOR2	5e-06	0.1522
155435	RBM33	5e-06	0.1385
57475	PLEKHH1	5e-06	0.1106
26153	KIF26A	5e-06	0.1403
157769	FAM91A1	5e-06	0.1331
64374	SIL1	6e-06	0.1202
5961	PRPH2	6e-06	0.1199
7410	VAV2	6e-06	0.1102
10246	SLC17A2	6e-06	0.3128
9487	PIGL	6e-06	0.1099
6533	SLC6A6	6e-06	0.133
22801	ITGA11	6e-06	0.2303
151230	KLHL23	7e-06	0.2065
80314	EPC1	7e-06	0.1614
1282	COL4A1	7e-06	0.1383
10497	UNC13B	7e-06	0.1282
3488	IGFBP5	7e-06	0.3123
6833	ABCC8	8e-06	0.159
4300	MLLT3	8e-06	0.1202
64327	LMBR1	8e-06	0.1115
124540	MSI2	8e-06	0.1115
272	AMPD3	9e-06	0.1147
56172	ANKH	9e-06	0.1092
151188	ARL6IP6	9e-06	0.1162
23584	VSIG2	9e-06	0.1235
9354	UBE4A	9e-06	0.3882
8912	CACNA1H	9e-06	0.2868
79819	DNAI4	9e-06	0.1207
196883	ADCY4	1e-05	0.2498
57572	DOCK6	1e-05	0.1162
1152	CKB	1e-05	0.1329
257194	NEGR1	1e-05	0.3471
