Entrez	Gene Symbol	P-value	Beta
1520	CTSS	2e-19	0.0411
8567	MADD	3e-18	0.0239
4495	MT1G	2e-17	0.0788
6238	RRBP1	3e-17	0.0289
100128927	ZBTB42	5e-17	0.0232
9489	PGS1	6e-17	0.0227
4775	NFATC3	1e-16	0.061
23161	SNX13	3e-16	0.0232
2775	GNAO1	3e-16	0.0726
390142	OR5D13	3e-16	0.0312
22897	CEP164	4e-16	0.0221
2735	GLI1	9e-16	0.0215
646424	SPINK8	2e-15	0.0797
55013	MCUB	3e-15	0.0701
55793	MINDY1	4e-15	0.0383
6975	TECTB	4e-15	0.0279
196385	DNAH10	8e-15	0.035
5002	SLC22A18	1e-14	0.0334
10351	ABCA8	1e-14	0.0239
4690	NCK1	3e-14	0.0233
3995	FADS3	4e-14	0.0215
2915	GRM5	4e-14	0.0271
55512	SMPD3	5e-14	0.0567
81492	RSPH6A	5e-14	0.0345
57696	DDX55	6e-14	0.0368
5468	PPARG	1e-13	0.0577
25959	KANK2	2e-13	0.0196
221184	CPNE2	2e-13	0.0204
23457	ABCB9	4e-13	0.0761
6311	ATXN2	5e-13	0.0183
4035	LRP1	7e-13	0.0461
91748	MIDEAS	7e-13	0.0249
91252	SLC39A13	7e-13	0.0257
81579	PLA2G12A	9e-13	0.2229
896	CCND3	1e-12	0.0208
32	ACACB	1e-12	0.2052
8669	EIF3J	1e-12	0.0595
28983	TMPRSS11E	2e-12	0.0196
54920	DUS2	2e-12	0.0298
4074	M6PR	2e-12	0.029
6367	CCL22	2e-12	0.0412
3949	LDLR	2e-12	0.0271
57678	GPAM	3e-12	0.0393
8890	EIF2B4	3e-12	0.0187
6599	SMARCC1	3e-12	0.0744
10664	CTCF	3e-12	0.0549
10274	STAG1	4e-12	0.0411
5140	PDE3B	4e-12	0.2699
10102	TSFM	5e-12	0.0365
84811	BUD13	6e-12	0.0654
51177	PLEKHO1	6e-12	0.0408
26	AOC1	7e-12	0.0183
10204	NUTF2	7e-12	0.0581
8416	ANXA9	9e-12	0.0233
30827	CXXC1	2e-11	0.0218
64757	MTARC1	2e-11	0.0169
1435	CSF1	2e-11	0.0235
55959	SULF2	3e-11	0.018
80709	AKNA	4e-11	0.0166
999	CDH1	4e-11	0.0299
9315	NREP	6e-11	0.0173
5608	MAP2K6	7e-11	0.0513
84870	RSPO3	7e-11	0.0384
84961	FBXL20	8e-11	0.0223
57530	CGN	9e-11	0.0332
4018	LPA	1e-10	0.0312
7227	TRPS1	1e-10	0.0203
84310	C7orf50	2e-10	0.021
1952	CELSR2	2e-10	0.016
3697	ITIH1	2e-10	0.028
10062	NR1H3	3e-10	0.0434
55790	CSGALNACT1	3e-10	0.0462
128869	PIGU	4e-10	0.0166
2626	GATA4	5e-10	0.0245
5445	PON2	5e-10	0.0462
8882	ZPR1	6e-10	0.1057
9855	FARP2	6e-10	0.0212
9026	HIP1R	6e-10	0.0351
23491	CES3	7e-10	0.0715
221955	DAGLB	8e-10	0.0319
149111	CNIH3	8e-10	0.0383
6553	SLC9A5	1e-09	0.0407
7018	TF	1e-09	0.0152
146456	TMED6	1e-09	0.0376
655	BMP7	1e-09	0.0174
10293	TRAIP	1e-09	0.0234
345	APOC3	1e-09	0.3724
1609	DGKQ	1e-09	0.0152
57605	PITPNM2	2e-09	0.0516
5331	PLCB3	2e-09	0.0308
390144	OR5D16	2e-09	0.0218
4670	HNRNPM	2e-09	0.0161
26974	ZNF285	2e-09	0.0395
80781	COL18A1	2e-09	0.0173
9862	MED24	2e-09	0.0156
84083	ZRANB3	2e-09	0.0188
51533	PHF7	2e-09	0.0346
23293	SMG6	3e-09	0.0149
10658	CELF1	3e-09	0.0441
2322	FLT3	3e-09	0.0682
8525	DGKZ	3e-09	0.0371
11281	POU6F2	3e-09	0.0149
5781	PTPN11	4e-09	0.015
10144	FAM13A	4e-09	0.0147
6570	SLC18A1	4e-09	0.0783
26508	HEYL	5e-09	0.0348
