Entrez	Gene Symbol	P-value	Beta
10917	BTNL3	1e-12	0.0600103
8482	SEMA7A	1e-12	0.0239698
342371	ATXN1L	1e-12	0.0154918
272	AMPD3	1e-12	0.0150235
144347	RFLNA	1e-12	0.0139632
3953	LEPR	2e-12	0.0140517
10014	HDAC5	2e-12	0.0361479
4217	MAP3K5	2e-12	0.013725
2322	FLT3	2e-12	0.0620148
57104	PNPLA2	2e-12	0.0578616
126	ADH1C	3e-12	0.0143403
2778	GNAS	4e-12	0.04341
80021	TMEM62	4e-12	0.0133628
55667	DENND4C	5e-12	0.0225924
2775	GNAO1	5e-12	0.0545632
131034	CPNE4	5e-12	0.0149852
54808	DYM	6e-12	0.045222
8019	BRD3	7e-12	0.0147445
85363	TRIM5	9e-12	0.0251639
84623	KIRREL3	9e-12	0.0148093
4299	AFF1	1e-11	0.0129676
23414	ZFPM2	1e-11	0.0168344
5682	PSMA1	1e-11	0.0390728
80781	COL18A1	1e-11	0.0151544
10673	TNFSF13B	2e-11	0.047464
5187	PER1	2e-11	0.0129471
5890	RAD51B	2e-11	0.0250334
5992	RFX4	2e-11	0.0127576
131601	TPRA1	2e-11	0.0160887
8631	SKAP1	3e-11	0.0248864
389136	VGLL3	3e-11	0.0220822
54961	SSH3	4e-11	0.0258355
8563	THOC5	5e-11	0.015059
55582	KIF27	5e-11	0.0148907
4782	NFIC	7e-11	0.01363
8202	NCOA3	7e-11	0.0139068
3899	AFF3	7e-11	0.0145605
2949	GSTM5	7e-11	0.014553
5609	MAP2K7	8e-11	0.0127368
57801	HES4	1e-10	0.0124547
3097	HIVEP2	1e-10	0.0177819
133522	PPARGC1B	1e-10	0.0133241
5144	PDE4D	1e-10	0.0124977
4634	MYL3	2e-10	0.0527925
10076	PTPRU	2e-10	0.0121325
54790	TET2	2e-10	0.0125876
466	ATF1	2e-10	0.0122696
8515	ITGA10	3e-10	0.0637345
123722	FSD2	3e-10	0.0133506
79096	CSTPP1	3e-10	0.0286032
56990	CDC42SE2	3e-10	0.0319312
344758	GPR149	4e-10	0.0165187
57647	DHX37	4e-10	0.0139898
153830	RNF145	4e-10	0.0138395
54662	TBC1D13	4e-10	0.0132127
4211	MEIS1	4e-10	0.0125786
29097	CNIH4	4e-10	0.0338754
80339	PNPLA3	5e-10	0.0143977
5446	PON3	5e-10	0.029467
602	BCL3	6e-10	0.0121294
2697	GJA1	6e-10	0.0137125
5139	PDE3A	9e-10	0.0145424
3098	HK1	9e-10	0.0183089
127579	DCST2	1e-09	0.0240304
9167	COX7A2L	1e-09	0.0132202
4774	NFIA	1e-09	0.0225872
51621	KLF13	1e-09	0.0154202
3131	HLF	2e-09	0.0128343
7015	TERT	2e-09	0.012181
55174	INTS10	2e-09	0.0549281
1488	CTBP2	2e-09	0.0115949
4987	OPRL1	2e-09	0.0115713
132660	LIN54	3e-09	0.0128995
4780	NFE2L2	3e-09	0.0121743
401145	CCSER1	3e-09	0.0113473
9881	TRANK1	3e-09	0.0115403
26747	NUFIP1	4e-09	0.0325768
23295	MGRN1	4e-09	0.0166503
158038	LINGO2	4e-09	0.0120266
9819	TSC22D2	4e-09	0.0144811
137682	NDUFAF6	4e-09	0.0161666
5869	RAB5B	4e-09	0.0113701
549	AUH	4e-09	0.0192931
11318	GPR182	4e-09	0.0201854
1462	VCAN	4e-09	0.0281485
8178	ELL	4e-09	0.014263
1112	FOXN3	5e-09	0.0141866
23215	PRRC2C	5e-09	0.0193223
254251	LCORL	6e-09	0.0149535
4137	MAPT	6e-09	0.0282696
56034	PDGFC	6e-09	0.0118813
7366	UGT2B15	6e-09	0.011216
27246	RNF115	6e-09	0.0490747
23019	CNOT1	6e-09	0.0480174
64901	RANBP17	7e-09	0.0119298
3394	IRF8	7e-09	0.0123559
744	MPPED2	7e-09	0.0113638
111	ADCY5	7e-09	0.0111889
57479	PRR12	8e-09	0.0208129
5937	RBMS1	1e-08	0.0111672
85021	REPS1	1e-08	0.0108389
55022	PID1	1e-08	0.0113203
7018	TF	1e-08	0.010907
26137	ZBTB20	1e-08	0.0141034
81606	LBH	1e-08	0.0108519
80310	PDGFD	1e-08	0.0136347
1523	CUX1	1e-08	0.0110517
5801	PTPRR	2e-08	0.0108668
347	APOD	2e-08	0.0316402
11196	SEC23IP	2e-08	0.0112798
11338	U2AF2	2e-08	0.0168993
9679	FAM53B	2e-08	0.0107953
54796	BNC2	2e-08	0.0138488
9267	CYTH1	2e-08	0.0108574
84647	PLA2G12B	2e-08	0.0125964
9908	G3BP2	2e-08	0.0107801
3915	LAMC1	2e-08	0.0110182
57111	RAB25	2e-08	0.0359832
129804	FBLN7	2e-08	0.0193007
57507	ZNF608	2e-08	0.0108901
22893	BAHD1	2e-08	0.0192659
9472	AKAP6	2e-08	0.0110036
9619	ABCG1	2e-08	0.0108977
4297	KMT2A	2e-08	0.017815
81615	TMEM163	2e-08	0.0149621
196	AHR	2e-08	0.0110975
445815	PALM2AKAP2	3e-08	0.0123936
79874	RABEP2	3e-08	0.0109104
123096	SLC25A29	3e-08	0.0198954
6900	CNTN2	3e-08	0.0129246
161502	CFAP161	3e-08	0.0123517
8079	MLF2	3e-08	0.0106511
6118	RPA2	3e-08	0.0211879
57624	NYAP2	3e-08	0.0140382
56204	ATOSA	3e-08	0.0129245
4988	OPRM1	4e-08	0.0180224
64135	IFIH1	4e-08	0.0346587
137868	SGCZ	4e-08	0.0108581
4860	PNP	4e-08	0.012146
2788	GNG7	4e-08	0.0118971
10608	MXD4	4e-08	0.0150058
144404	TMEM120B	5e-08	0.0246258
57175	CORO1B	5e-08	0.0528525
9289	ADGRG1	5e-08	0.0336451
104	ADARB1	5e-08	0.0105516
28966	SNX24	5e-08	0.0108013
9507	ADAMTS4	5e-08	0.0106351
