Entrez	Gene Symbol	P-value	Beta
285753	CEP57L1	2e-19	
3312	HSPA8	4e-19	
5890	RAD51B	4e-19	
3822	KLRC2	7e-19	
5119	CHMP1A	7e-19	
1021	CDK6	9e-19	
7455	ZAN	9e-19	
2078	ERG	1e-18	
5788	PTPRC	1e-18	
79970	ZNF767P	1e-18	
125	ADH1B	2e-18	
9962	SLC23A2	2e-18	
83990	BRIP1	3e-18	
51496	CTDSPL2	3e-18	
55289	ACOXL	4e-18	
90459	ERI1	4e-18	
23076	RRP1B	5e-18	
147372	CCBE1	6e-18	
22803	XRN2	7e-18	
5913	RAPSN	8e-18	
57817	HAMP	2e-17	
7357	UGCG	2e-17	
978	CDA	2e-17	
6195	RPS6KA1	3e-17	
3146	HMGB1	3e-17	
9701	PPP6R2	6e-17	
8295	TRRAP	9e-17	
2149	F2R	1e-16	
81558	FAM117A	1e-16	
57140	RNPEPL1	1e-16	
3717	JAK2	1e-16	
57337	SENP7	1e-16	
57184	FAM219B	2e-16	
54838	WBP1L	2e-16	
8945	BTRC	4e-16	
4330	MN1	4e-16	
9816	URB2	5e-16	
64420	SUSD1	6e-16	
47	ACLY	6e-16	
10467	ZNHIT1	9e-16	
861	RUNX1	1e-15	
9736	USP34	2e-15	
23645	PPP1R15A	2e-15	
11100	HNRNPUL1	2e-15	
487	ATP2A1	2e-15	
103	ADAR	3e-15	
23200	ATP11B	3e-15	
8729	GBF1	3e-15	
53335	BCL11A	4e-15	
53349	ZFYVE1	7e-15	
284	ANGPT1	9e-15	
91746	YTHDC1	9e-15	
151827	LRRC34	1e-14	
23112	TNRC6B	2e-14	
25929	GEMIN5	2e-14	
84923	VCF1	2e-14	
22870	PPP6R1	2e-14	
5331	PLCB3	2e-14	
26065	LSM14A	2e-14	
11333	PDAP1	2e-14	
8801	SUCLG2	3e-14	
28969	BZW2	4e-14	
54914	FOCAD	5e-14	
1269	CNR2	5e-14	
5493	PPL	6e-14	
2309	FOXO3	6e-14	
7088	TLE1	7e-14	
4756	NEO1	9e-14	
9766	SUSD6	1e-13	
57097	PARP11	1e-13	
84292	WDR83	1e-13	
4703	NEB	2e-13	
8672	EIF4G3	2e-13	
11046	SLC35D2	2e-13	
2305	FOXM1	3e-13	
7027	TFDP1	3e-13	
57121	LPAR5	3e-13	
23649	POLA2	3e-13	
30009	TBX21	4e-13	
3560	IL2RB	4e-13	
55666	NPLOC4	4e-13	
57474	ZNF490	4e-13	
9156	EXO1	5e-13	
26053	AUTS2	5e-13	
91181	NUP210L	6e-13	
15	AANAT	6e-13	
54471	MIEF1	7e-13	
57673	BEND3	9e-13	
9519	TBPL1	9e-13	
79621	RNASEH2B	1e-12	
7586	ZKSCAN1	1e-12	
5562	PRKAA1	1e-12	
23367	LARP1	2e-12	
498	ATP5F1A	2e-12	
4363	ABCC1	2e-12	
8814	CDKL1	2e-12	
348	APOE	2e-12	
80762	NDFIP1	2e-12	
157680	VPS13B	3e-12	
4585	MUC4	3e-12	
4173	MCM4	3e-12	
197335	WDR90	4e-12	
80152	CENPT	4e-12	
2235	FECH	4e-12	
55553	SOX6	4e-12	
84310	C7orf50	4e-12	
2207	FCER1G	5e-12	
51168	MYO15A	6e-12	
5337	PLD1	6e-12	
7620	ZNF69	6e-12	
4170	MCL1	6e-12	
3899	AFF3	7e-12	
9263	STK17A	7e-12	
51602	NOP58	9e-12	
51366	UBR5	9e-12	
8444	DYRK3	1e-11	
25914	RTTN	1e-11	
5939	RBMS2	1e-11	
84465	MEGF11	1e-11	
345274	SLC10A6	1e-11	
55197	RPRD1A	1e-11	
54855	TENT5C	2e-11	
79068	FTO	2e-11	
64778	FNDC3B	2e-11	
23300	ATMIN	2e-11	
57139	RGL3	2e-11	
29097	CNIH4	2e-11	
6660	SOX5	2e-11	
285203	EOGT	2e-11	
79718	TBL1XR1	2e-11	
23141	ANKLE2	3e-11	
7298	TYMS	3e-11	
2887	GRB10	3e-11	
27068	PPA2	4e-11	
22904	SBNO2	4e-11	
8528	DDO	4e-11	
949	SCARB1	4e-11	
10477	UBE2E3	5e-11	
114548	NLRP3	5e-11	
2120	ETV6	5e-11	
51130	ASB3	6e-11	
6000	RGS7	6e-11	
51466	EVL	7e-11	
57002	YAE1	7e-11	
3780	KCNN1	7e-11	
4092	SMAD7	8e-11	
11214	AKAP13	8e-11	
170961	ANKRD24	8e-11	
3482	IGF2R	9e-11	
6787	NEK4	9e-11	
3930	LBR	1e-10	
56896	DPYSL5	1e-10	
3709	ITPR2	2e-10	
2992	GYG1	2e-10	
2842	GPR19	2e-10	
948	CD36	2e-10	
2533	FYB1	2e-10	
11105	PRDM7	2e-10	
23253	ANKRD12	3e-10	
57724	EPG5	3e-10	
5878	RAB5C	3e-10	
79899	PRR5L	3e-10	
6117	RPA1	3e-10	
6772	STAT1	3e-10	
374407	DNAJB13	3e-10	
51495	HACD3	3e-10	
2822	GPLD1	4e-10	
54540	FAM193B	5e-10	
83696	TRAPPC9	5e-10	
79066	METTL16	7e-10	
55125	CEP192	7e-10	
3669	ISG20	7e-10	
51292	GMPR2	8e-10	
4552	MTRR	9e-10	
64855	NIBAN2	9e-10	
57459	GATAD2B	9e-10	
51522	TMEM14C	9e-10	
54443	ANLN	1e-09	
843	CASP10	1e-09	
3815	KIT	1e-09	
5915	RARB	1e-09	
5586	PKN2	1e-09	
1859	DYRK1A	1e-09	
25816	TNFAIP8	1e-09	
6532	SLC6A4	1e-09	
22936	ELL2	1e-09	
7075	TIE1	1e-09	
55159	RFWD3	1e-09	
80125	CCDC33	1e-09	
253959	RALGAPA1	2e-09	
22877	MLXIP	2e-09	
63027	SLC22A23	2e-09	
8665	EIF3F	2e-09	
10873	ME3	2e-09	
60	ACTB	2e-09	
9866	TRIM66	2e-09	
4193	MDM2	2e-09	
27332	ZNF638	2e-09	
55324	ABCF3	2e-09	
81618	ITM2C	2e-09	
55656	INTS8	2e-09	
4008	LMO7	3e-09	
80007	C10orf88	3e-09	
4601	MXI1	3e-09	
10212	DDX39A	3e-09	
57460	PPM1H	3e-09	
285755	PPIL6	3e-09	
64682	ANAPC1	3e-09	
89797	NAV2	3e-09	
92922	CCDC102A	4e-09	
5937	RBMS1	4e-09	
5334	PLCL1	4e-09	
26019	UPF2	4e-09	
200315	APOBEC3A	4e-09	
55690	PACS1	5e-09	
54901	CDKAL1	5e-09	
54971	BANP	5e-09	
64798	DEPTOR	5e-09	
9943	OXSR1	6e-09	
402569	KPNA7	6e-09	
6790	AURKA	6e-09	
60678	EEFSEC	7e-09	
6502	SKP2	7e-09	
23660	ZKSCAN5	7e-09	
10395	DLC1	7e-09	
79906	MORN1	8e-09	
55062	WIPI1	8e-09	
7068	THRB	8e-09	
84623	KIRREL3	9e-09	
654	BMP6	1e-08	
3182	HNRNPAB	1e-08	
160	AP2A1	1e-08	
65065	NBEAL1	1e-08	
1232	CCR3	1e-08	
6477	SIAH1	1e-08	
9857	CEP350	1e-08	
90381	TICRR	1e-08	
4673	NAP1L1	1e-08	
5430	POLR2A	1e-08	
146802	SLC47A2	1e-08	
80122	MAP3K19	2e-08	
205717	USF3	2e-08	
79893	GGNBP2	2e-08	
8844	KSR1	2e-08	
23114	NFASC	2e-08	
8563	THOC5	2e-08	
5142	PDE4B	2e-08	
5519	PPP2R1B	2e-08	
200162	SPAG17	2e-08	
8649	LAMTOR3	2e-08	
140609	NEK7	2e-08	
10960	LMAN2	2e-08	
2961	GTF2E2	2e-08	
5900	RALGDS	2e-08	
1106	CHD2	2e-08	
419	ART3	2e-08	
29110	TBK1	2e-08	
253782	CERS6	2e-08	
1130	LYST	3e-08	
9454	HOMER3	3e-08	
8927	BSN	3e-08	
5891	MOK	3e-08	
91828	EXOC3L4	4e-08	
6484	ST3GAL4	4e-08	
151254	C2CD6	4e-08	
4851	NOTCH1	4e-08	
245932	DEFB119	4e-08	
5073	PARN	4e-08	
55532	SLC30A10	4e-08	
131034	CPNE4	4e-08	
4298	MLLT1	4e-08	
7484	WNT9B	5e-08	
57210	SLC45A4	5e-08	
55770	EXOC2	5e-08	
25840	TMT1A	5e-08	
58506	SCAF1	5e-08	
57226	LYRM2	5e-08	
4642	MYO1D	5e-08	
55777	MBD5	5e-08	
9644	SH3PXD2A	5e-08	
55252	ASXL2	5e-08	
3298	HSF2	6e-08	
10762	NUP50	6e-08	
7029	TFDP2	6e-08	
84916	UTP4	7e-08	
10998	SLC27A5	7e-08	
10717	AP4B1	8e-08	
2965	GTF2H1	8e-08	
57142	RTN4	1e-07	
9990	SLC12A6	1e-07	
6919	TCEA2	1e-07	
94039	ZNF101	1e-07	
