Entrez	Gene Symbol	P-value	Beta
401546	C9orf152	4e-11	1.15
5991	RFX3	4e-11	1.06
80303	EFHD1	5e-11	1.03
6498	SKIL	6e-11	1.06
1789	DNMT3B	6e-11	1.03
8701	DNAH11	7e-11	1.04
4214	MAP3K1	7e-11	1.04
26137	ZBTB20	7e-11	1.09
55636	CHD7	9e-11	1.03
5265	SERPINA1	1e-10	1.14
7776	ZNF236	1e-10	1.03
55007	FAM118A	1e-10	1.03
10783	NEK6	1e-10	1.03
114879	OSBPL5	1e-10	1.05
27347	STK39	2e-10	1.05
663	BNIP2	2e-10	1.03
84905	ZNF341	2e-10	1.05
90529	STPG1	3e-10	1.03
100128927	ZBTB42	3e-10	1.04
23368	PPP1R13B	4e-10	1.03
326625	MMAB	4e-10	1.03
146212	KCTD19	5e-10	1.03
22807	IKZF2	5e-10	1.03
54443	ANLN	5e-10	1.05
3480	IGF1R	6e-10	1.03
6867	TACC1	8e-10	1.03
4000	LMNA	8e-10	1.03
2665	GDI2	1e-09	1.04
23648	SSBP3	1e-09	1.04
1027	CDKN1B	1e-09	1.04
23331	TTC28	1e-09	1.06
23013	SPEN	1e-09	1.04
79832	QSER1	2e-09	1.05
81575	APOLD1	2e-09	1.03
89874	SLC25A21	2e-09	1.14
79191	IRX3	2e-09	1.03
2263	FGFR2	3e-09	1.03
463	ZFHX3	3e-09	1.03
154091	SLC2A12	4e-09	1.09
440193	CCDC88C	4e-09	1.04
92105	INTS4	5e-09	1.03
55130	ODAD2	5e-09	1.03
283659	PRTG	7e-09	1.03
2887	GRB10	7e-09	1.03
53833	IL20RB	7e-09	1.03
81532	MOB2	7e-09	1.04
27086	FOXP1	7e-09	1.05
64324	NSD1	8e-09	1.06
375449	MAST4	9e-09	1.03
4781	NFIB	1e-08	1.04
100529063	BCL2L2-PABPN1	1e-08	1.03
26115	TANC2	1e-08	1.04
9779	TBC1D5	1e-08	1.03
4008	LMO7	1e-08	1.03
388650	DIPK1A	2e-08	1.15
23235	SIK2	2e-08	1.03
66036	MTMR9	2e-08	1.03
22856	CHSY1	2e-08	1.03
57585	CRAMP1	2e-08	1.04
23131	GPATCH8	2e-08	1.03
6117	RPA1	2e-08	1.05
135154	SDHAF4	2e-08	1.04
64116	SLC39A8	2e-08	1.03
7444	VRK2	3e-08	1.03
3840	KPNA4	3e-08	1.03
54102	CLIC6	3e-08	1.03
84958	SYTL1	3e-08	1.03
56172	ANKH	3e-08	1.03
5534	PPP3R1	3e-08	1.03
1950	EGF	4e-08	1.03
23186	RCOR1	4e-08	1.08
3705	ITPK1	4e-08	1.04
54845	ESRP1	5e-08	1.03
9672	SDC3	5e-08	1.03
