Entrez	Gene Symbol	Ensembl ID	P-value
1787	TRDMT1	ENSG00000107614	8.17e-12
64897	C12orf43	ENSG00000157895	1.89e-11
22993	HMGXB3	ENSG00000113716	1.94e-11
1509	CTSD	ENSG00000117984	1.97e-11
81894	SLC25A28	ENSG00000155287	1.99e-11
137075	CLDN23	ENSG00000285098	2.21e-11
83650	SLC35G5	ENSG00000285084	2.22e-11
2065	ERBB3	ENSG00000065361	2.28e-11
290	ANPEP	ENSG00000166825	3.13e-11
5205	ATP8B1	ENSG00000081923	3.18e-11
9538	EI24	ENSG00000149547	3.25e-11
54436	SH3TC1	ENSG00000125089	4.6e-11
4170	MCL1	ENSG00000143384	5.02e-11
4862	NPAS2	ENSG00000170485	6.56e-11
3911	LAMA5	ENSG00000130702	7.32e-11
28234	SLCO1B3	ENSG00000111700	8.19e-11
3659	IRF1	ENSG00000125347	8.95e-11
64410	KLHL25	ENSG00000183655	9.61e-11
26160	IFT172	ENSG00000138002	1.02e-10
23061	TBC1D9B	ENSG00000284400	1.03e-10
119749	OR4C46	ENSG00000185926	1.22e-10
91351	DDX60L	ENSG00000181381	1.87e-10
55741	EDEM2	ENSG00000088298	1.88e-10
23139	MAST2	ENSG00000086015	1.97e-10
27134	TJP3	ENSG00000105289	2.13e-10
6498	SKIL	ENSG00000136603	2.19e-10
8503	PIK3R3	ENSG00000117461	2.26e-10
81318	OR4A5	ENSG00000221840	2.7e-10
81789	TIGD6	ENSG00000164296	3.27e-10
8890	EIF2B4	ENSG00000115211	3.58e-10
10288	LILRB2	ENSG00000277751	3.74e-10
128	ADH5	ENSG00000197894	4.03e-10
22837	COBLL1	ENSG00000082438	4.11e-10
57674	RNF213	ENSG00000173821	5.05e-10
1158	CKM	ENSG00000104879	6.98e-10
80010	RMI1	ENSG00000178966	8.02e-10
149483	CCDC17	ENSG00000159588	8.28e-10
3652	IPP	ENSG00000197429	1.01e-09
54854	FAM83E	ENSG00000105523	1.01e-09
89894	TMEM116	ENSG00000198270	1.02e-09
8309	ACOX2	ENSG00000168306	1.07e-09
140775	SMCR8	ENSG00000283741	1.19e-09
2217	FCGRT	ENSG00000104870	1.39e-09
3310	HSPA6	ENSG00000173110	1.58e-09
81309	OR4C15	ENSG00000181939	1.64e-09
6580	SLC22A1	ENSG00000175003	1.83e-09
1594	CYP27B1	ENSG00000111012	1.84e-09
284359	IZUMO1	ENSG00000182264	1.87e-09
3938	LCT	ENSG00000115850	1.95e-09
4682	NUBP1	ENSG00000103274	2.12e-09
1588	CYP19A1	ENSG00000137869	2.15e-09
51199	NIN	ENSG00000100503	2.17e-09
6238	RRBP1	ENSG00000125844	2.31e-09
7297	TYK2	ENSG00000105397	2.6e-09
55024	BANK1	ENSG00000153064	2.6e-09
219436	OR5D14	ENSG00000186113	2.68e-09
6900	CNTN2	ENSG00000184144	2.81e-09
9971	NR1H4	ENSG00000012504	2.89e-09
8743	TNFSF10	ENSG00000121858	2.96e-09
440275	EIF2AK4	ENSG00000128829	3.06e-09
388730	TMEM81	ENSG00000174529	3.19e-09
10062	NR1H3	ENSG00000025434	3.67e-09
2029	ENSA	ENSG00000143420	4.01e-09
9020	MAP3K14	ENSG00000006062	4.1e-09
152519	NIPAL1	ENSG00000163293	4.23e-09
83658	DYNLRB1	ENSG00000125971	4.45e-09
51168	MYO15A	ENSG00000091536	4.64e-09
9550	ATP6V1G1	ENSG00000136888	4.68e-09
2524	FUT2	ENSG00000176920	4.82e-09
8416	ANXA9	ENSG00000143412	4.88e-09
84619	ZGPAT	ENSG00000197114	5.07e-09
1508	CTSB	ENSG00000285132	5.14e-09
10312	TCIRG1	ENSG00000110719	5.17e-09
23518	R3HDM1	ENSG00000048991	5.57e-09
27179	IL36A	ENSG00000136694	5.65e-09
24145	PANX1	ENSG00000110218	5.81e-09
284131	ENDOV	ENSG00000173818	6.49e-09
9546	APBA3	ENSG00000011132	6.59e-09
968	CD68	ENSG00000129226	6.7e-09
23066	CAND2	ENSG00000144712	6.74e-09
5244	ABCB4	ENSG00000005471	7.39e-09
79587	CARS2	ENSG00000134905	7.74e-09
4140	MARK3	ENSG00000075413	7.76e-09
1300	COL10A1	ENSG00000123500	7.85e-09
9526	MPDU1	ENSG00000129255	8.02e-09
5783	PTPN13	ENSG00000163629	8.23e-09
3798	KIF5A	ENSG00000155980	9.33e-09
