Entrez	Gene Symbol	P-value	Beta
51075	TMX2	5e-20	0.167
2202	EFEMP1	6e-20	0.2391
8647	ABCB11	8e-20	0.1642
4629	MYH11	9e-20	0.1686
140685	ZBTB46	2e-19	0.1847
1026	CDKN1A	3e-19	0.1592
2959	GTF2B	5e-19	0.16
2242	FES	7e-19	0.5073
9457	FHL5	7e-19	0.2001
8613	PLPP3	8e-19	0.2657
10413	YAP1	8e-19	0.1605
9586	CREB5	1e-18	0.21
83660	TLN2	1e-18	0.1669
79875	THSD4	1e-18	0.1601
57594	HOMEZ	1e-18	0.163
1655	DDX5	2e-18	0.1655
65979	PHACTR4	2e-18	0.3122
2803	GOLGA4	2e-18	0.1531
152485	ZNF827	3e-18	0.155
8881	CDC16	5e-18	0.2092
7456	WIPF1	6e-18	0.1893
23131	GPATCH8	6e-18	0.4564
79776	ZFHX4	1e-17	0.205
373509	USP50	1e-17	0.1486
10533	ATG7	1e-17	0.1574
728621	CCDC30	2e-17	0.2048
152273	FGD5	2e-17	0.1488
115286	SLC25A26	2e-17	0.1528
340895	MALRD1	3e-17	0.1467
3217	HOXB7	3e-17	0.2541
6517	SLC2A4	4e-17	0.1498
4088	SMAD3	4e-17	0.1539
285025	CCDC141	4e-17	0.2531
125	ADH1B	4e-17	0.5111
8110	DPF3	6e-17	0.1693
60676	PAPPA2	6e-17	0.3223
80824	DUSP16	8e-17	0.1526
284805	C20orf203	1e-16	0.1984
114991	ZNF618	1e-16	0.1431
2201	FBN2	2e-16	0.1459
5074	PAWR	3e-16	0.1569
6494	SIPA1	4e-16	0.1751
11124	FAF1	4e-16	0.2458
23030	KDM4B	4e-16	0.1399
2696	GIPR	6e-16	0.1745
26147	PHF19	7e-16	0.1446
5139	PDE3A	7e-16	0.1741
57480	PLEKHG1	1e-15	0.3111
3106	HLA-B	1e-15	0.1764
64641	EBF2	1e-15	0.1613
182	JAG1	1e-15	0.2769
6830	SUPT6H	1e-15	0.3649
57158	JPH2	1e-15	0.1998
23414	ZFPM2	2e-15	0.2358
51422	PRKAG2	2e-15	0.1524
400451	FAM174B	2e-15	0.1394
255743	NPNT	3e-15	0.1597
10933	MORF4L1	3e-15	0.1399
124540	MSI2	4e-15	0.1403
10327	AKR1A1	4e-15	0.1357
81619	TSPAN14	5e-15	0.1343
776	CACNA1D	5e-15	0.1504
2762	GMDS	5e-15	0.1497
85301	COL27A1	5e-15	0.1524
6625	SNRNP70	6e-15	0.195
79901	CYBRD1	8e-15	0.1727
84251	SGIP1	9e-15	0.1951
857	CAV1	1e-14	0.1344
744	MPPED2	1e-14	0.144
10144	FAM13A	2e-14	0.1593
55553	SOX6	2e-14	0.1355
23019	CNOT1	2e-14	0.1506
23371	TNS2	2e-14	0.2464
3621	ING1	3e-14	0.1664
81575	APOLD1	3e-14	0.136
80206	FHOD3	4e-14	0.4377
7329	UBE2I	4e-14	0.1345
8178	ELL	4e-14	0.1363
57407	NMRAL1	5e-14	0.2146
10611	PDLIM5	5e-14	0.1387
64778	FNDC3B	5e-14	0.178
1104	RCC1	6e-14	0.1413
10659	CELF2	6e-14	0.1634
26040	SETBP1	6e-14	0.1412
253959	RALGAPA1	7e-14	0.1936
2547	XRCC6	7e-14	0.2931
25959	KANK2	7e-14	0.2439
66005	CHID1	8e-14	0.2328
64759	TNS3	8e-14	0.149
5468	PPARG	8e-14	0.1955
9658	ZNF516	9e-14	0.1841
1385	CREB1	1e-13	0.1284
81846	SBF2	1e-13	0.1628
27332	ZNF638	1e-13	0.1282
6336	SCN10A	1e-13	0.1285
3680	ITGA9	1e-13	0.1297
253559	CADM2	2e-13	0.1302
1906	EDN1	2e-13	0.1294
6444	SGCD	2e-13	0.1778
4544	MTNR1B	2e-13	0.1434
3084	NRG1	2e-13	0.1259
23092	ARHGAP26	2e-13	0.1283
256369	CCDC197	2e-13	0.1385
1855	DVL1	2e-13	0.2674
90523	MLIP	2e-13	0.1363
845	CASQ2	3e-13	0.126
2355	FOSL2	3e-13	0.1267
7528	YY1	4e-13	0.1284
111	ADCY5	4e-13	0.1285
55819	RNF130	4e-13	0.205
132660	LIN54	5e-13	0.1442
11214	AKAP13	5e-13	0.1826
51341	ZBTB7A	5e-13	0.1614
6146	RPL22	6e-13	0.1336
6934	TCF7L2	6e-13	0.1442
10254	STAM2	7e-13	0.1265
54940	OCIAD1	7e-13	0.1252
401541	CENPP	8e-13	0.1284
3672	ITGA1	9e-13	0.1493
51692	CPSF3	9e-13	0.1345
4862	NPAS2	1e-12	0.1488
7798	LUZP1	1e-12	0.1595
54901	CDKAL1	1e-12	0.1374
3632	INPP5A	1e-12	0.1507
3418	IDH2	1e-12	0.2286
646603	C4orf51	1e-12	0.1837
79944	L2HGDH	2e-12	0.4542
79591	ARMH3	2e-12	0.1271
81671	VMP1	2e-12	0.1323
5218	CDK14	2e-12	0.1235
3693	ITGB5	2e-12	0.1225
23335	WDR7	2e-12	0.1329
4661	MYT1	2e-12	0.1231
79987	SVEP1	2e-12	0.1817
94134	ARHGAP12	2e-12	0.1336
23345	SYNE1	3e-12	0.1527
8425	LTBP4	3e-12	0.5566
57602	USP36	3e-12	0.1197
23145	SSPOP	3e-12	0.2526
5768	QSOX1	3e-12	0.1233
79991	STN1	3e-12	0.1191
23143	LRCH1	3e-12	0.145
463	ZFHX3	3e-12	0.1422
55785	FGD6	3e-12	0.1879
80114	BICC1	4e-12	0.1205
135112	NCOA7	4e-12	0.1196
2037	EPB41L2	4e-12	0.1356
3700	ITIH4	5e-12	0.1949
6857	SYT1	5e-12	0.1246
84898	PLXDC2	6e-12	0.1425
662	BNIP1	6e-12	0.1206
23184	MESD	7e-12	0.1681
56984	PSMG2	8e-12	0.1264
5151	PDE8A	8e-12	0.1572
6239	RREB1	8e-12	0.1537
91012	CERS5	9e-12	0.1197
9948	WDR1	9e-12	0.1278
23389	MED13L	1e-11	0.1315
8189	SYMPK	1e-11	0.123
23166	STAB1	1e-11	0.1176
11078	TRIOBP	1e-11	0.1205
9343	EFTUD2	1e-11	0.1299
183	AGT	1e-11	0.1186
57157	PHTF2	1e-11	0.1238
10494	STK25	2e-11	0.1179
79748	LMAN1L	2e-11	0.1241
6331	SCN5A	2e-11	0.1482
9354	UBE4A	2e-11	0.4126
85449	KIAA1755	2e-11	0.1153
7009	TMBIM6	2e-11	0.1529
6926	TBX3	2e-11	0.1335
25953	PNKD	2e-11	0.1195
9497	SLC4A7	3e-11	0.2832
9322	TRIP10	3e-11	0.1392
26094	DCAF4	3e-11	0.1886
390191	OR5B12	4e-11	0.1384
5217	PFN2	4e-11	0.1252
51271	UBAP1	4e-11	0.1129
55689	YEATS2	4e-11	0.1132
5493	PPL	4e-11	0.1148
56992	KIF15	4e-11	0.2643
2122	MECOM	5e-11	0.2129
57623	ZFAT	5e-11	0.1211
55007	FAM118A	6e-11	0.1481
6581	SLC22A3	7e-11	0.1115
23181	DIP2A	7e-11	0.1467
23418	CRB1	7e-11	0.1133
3980	LIG3	8e-11	0.112
7049	TGFBR3	8e-11	0.1211
5717	PSMD11	9e-11	0.1171
57489	ODF2L	9e-11	0.1605
155435	RBM33	1e-10	0.1404
7490	WT1	1e-10	0.1166
5927	KDM5A	1e-10	0.1269
60312	AFAP1	1e-10	0.1123
1912	PHC2	1e-10	0.113
1112	FOXN3	1e-10	0.114
81545	FBXO38	1e-10	0.1246
4641	MYO1C	1e-10	0.6425
1152	CKB	1e-10	0.1384
128611	ZNF831	2e-10	0.1751
54622	ARL15	2e-10	0.1131
1106	CHD2	2e-10	0.1279
79754	ASB13	2e-10	0.1782
4643	MYO1E	2e-10	0.1154
84159	ARID5B	2e-10	0.1141
64839	FBXL17	2e-10	0.1464
6541	SLC7A1	2e-10	0.1275
85004	RERG	2e-10	0.1151
10283	CWC27	3e-10	0.1095
23387	SIK3	3e-10	0.1631
81	ACTN4	3e-10	0.111
7015	TERT	3e-10	0.1291
83658	DYNLRB1	3e-10	0.1426
10411	RAPGEF3	3e-10	0.5198
3488	IGFBP5	4e-10	0.3164
84260	TCHP	4e-10	0.2136
65055	REEP1	4e-10	0.113
7323	UBE2D3	4e-10	0.1154
5893	RAD52	5e-10	0.1185
5594	MAPK1	5e-10	0.1069
55844	PPP2R2D	5e-10	0.1138
151188	ARL6IP6	5e-10	0.1152
10466	COG5	5e-10	0.2324
2934	GSN	5e-10	0.1081
84171	LOXL4	5e-10	0.1121
10801	SEPTIN9	6e-10	0.189
4209	MEF2D	6e-10	0.1251
4140	MARK3	6e-10	0.157
92070	CTBP1-DT	6e-10	0.1675
80312	TET1	6e-10	0.1188
60678	EEFSEC	6e-10	0.1749
23194	FBXL7	6e-10	0.1423
23334	SZT2	7e-10	0.1089
7036	TFR2	7e-10	0.1092
23774	BRD1	7e-10	0.1973
161882	ZFPM1	7e-10	0.1167
3491	CCN1	7e-10	0.1321
3712	IVD	8e-10	0.1438
51678	PALS2	8e-10	0.1398
8880	FUBP1	9e-10	0.1942
775	CACNA1C	9e-10	0.1434
30844	EHD4	9e-10	0.1076
9710	GARRE1	9e-10	0.1119
79628	SH3TC2	9e-10	0.1129
5728	PTEN	1e-09	0.2688
3624	INHBA	1e-09	0.1301
55206	SBNO1	1e-09	0.1881
10497	UNC13B	1e-09	0.1233
360023	ZBTB41	1e-09	0.1502
8842	PROM1	1e-09	0.126
401190	RGS7BP	1e-09	0.1456
23576	DDAH1	1e-09	0.1265
79068	FTO	1e-09	0.1062
23274	CLEC16A	1e-09	0.1052
28996	HIPK2	1e-09	0.1332
29123	ANKRD11	2e-09	0.1299
51684	SUFU	2e-09	0.1105
25	ABL1	2e-09	0.154
10806	SDCCAG8	2e-09	0.1115
23415	KCNH4	2e-09	0.3303
22856	CHSY1	2e-09	0.1425
6833	ABCC8	2e-09	0.153
4211	MEIS1	2e-09	0.1061
79188	TMEM43	2e-09	0.1133
84310	C7orf50	2e-09	0.1063
11112	HIBADH	2e-09	0.1056
134359	POC5	2e-09	0.1056
23075	SWAP70	2e-09	0.1045
221895	JAZF1	2e-09	0.1039
1785	DNM2	2e-09	0.1106
1213	CLTC	3e-09	0.2271
9213	XPR1	3e-09	0.1059
11156	PTP4A3	3e-09	0.1226
4016	LOXL1	3e-09	0.1402
79890	RIN3	3e-09	0.1322
196074	METTL15	3e-09	0.1076
148479	PHF13	3e-09	0.1083
10395	DLC1	3e-09	0.1074
54877	ZCCHC2	3e-09	0.1092
55130	ODAD2	4e-09	0.1005
8645	KCNK5	4e-09	0.1513
5184	PEPD	4e-09	0.1068
904	CCNT1	4e-09	0.3391
26005	C2CD3	4e-09	0.1006
23654	PLXNB2	4e-09	0.1077
201176	ARHGAP27	5e-09	0.1048
7525	YES1	5e-09	0.1349
130106	CIB4	5e-09	0.1048
1373	CPS1	5e-09	0.1084
54858	PGPEP1	5e-09	0.1163
64094	SMOC2	5e-09	0.101
604	BCL6	5e-09	0.1354
8379	MAD1L1	5e-09	0.1038
137682	NDUFAF6	6e-09	0.1021
2335	FN1	6e-09	0.356
79696	ZC2HC1C	6e-09	0.1009
10082	GPC6	7e-09	0.1009
4286	MITF	7e-09	0.2168
7145	TNS1	7e-09	0.1014
54839	LRRC49	7e-09	0.2462
63976	PRDM16	8e-09	0.1421
9169	SCAF11	8e-09	0.1246
8030	CCDC6	9e-09	0.1004
80820	EEPD1	1e-08	0.1586
5305	PIP4K2A	1e-08	0.1043
51134	CEP83	1e-08	0.1888
27154	BRPF3	1e-08	0.101
51592	TRIM33	1e-08	0.1256
124801	LSM12	1e-08	0.2761
57181	SLC39A10	1e-08	0.099
10097	ACTR2	1e-08	0.1349
22837	COBLL1	1e-08	0.0997
2887	GRB10	1e-08	0.1288
596	BCL2	1e-08	0.1051
5108	PCM1	1e-08	0.1028
23331	TTC28	1e-08	0.1995
8850	KAT2B	1e-08	0.1009
144100	PLEKHA7	1e-08	0.1065
5654	HTRA1	1e-08	0.1522
80714	PBX4	1e-08	0.1243
5331	PLCB3	1e-08	0.1049
392636	AGMO	2e-08	0.1218
64116	SLC39A8	2e-08	0.1862
10278	EFS	2e-08	0.1782
10160	FARP1	2e-08	0.1661
57674	RNF213	2e-08	0.1109
201294	UNC13D	2e-08	0.1122
4092	SMAD7	2e-08	0.1954
7187	TRAF3	2e-08	0.1038
284	ANGPT1	2e-08	0.0998
63895	PIEZO2	2e-08	0.1002
4054	LTBP3	2e-08	0.1234
11321	GPN1	2e-08	0.0972
57666	FBRSL1	2e-08	0.1859
8912	CACNA1H	3e-08	0.2606
8861	LDB1	3e-08	0.3683
9415	FADS2	3e-08	0.144
1456	CSNK1G3	3e-08	0.1019
23090	ZNF423	3e-08	0.1175
84871	AGBL4	3e-08	0.1354
10461	MERTK	3e-08	0.1047
164656	TMPRSS6	3e-08	0.0959
149095	DCST1	3e-08	0.1597
57455	REXO1	3e-08	0.1218
339501	PRSS38	3e-08	0.1064
2120	ETV6	3e-08	0.0973
10580	SORBS1	3e-08	0.1187
10163	WASF2	4e-08	0.1661
57210	SLC45A4	4e-08	0.0963
126695	KDF1	4e-08	0.3133
10464	PIBF1	4e-08	0.1079
4773	NFATC2	4e-08	0.094
4851	NOTCH1	4e-08	0.1006
29842	TFCP2L1	4e-08	0.1354
257194	NEGR1	5e-08	0.3021
9679	FAM53B	5e-08	0.1272
54828	BCAS3	5e-08	0.119
57619	SHROOM3	5e-08	0.0934
9690	UBE3C	5e-08	0.1088
83544	DNAL1	6e-08	0.0986
63892	THADA	6e-08	0.0957
1129	CHRM2	7e-08	0.0992
3037	HAS2	7e-08	0.186
10544	PROCR	7e-08	0.1583
5241	PGR	7e-08	0.1222
79895	ATP8B4	7e-08	0.1007
2775	GNAO1	8e-08	0.1
28965	SLC27A6	8e-08	0.1123
4774	NFIA	8e-08	0.096
22986	SORCS3	9e-08	0.5192
51450	PRRX2	9e-08	0.1026
56243	KIAA1217	9e-08	0.1067
124401	ANKS3	9e-08	0.0932
4881	NPR1	9e-08	0.4413
64218	SEMA4A	9e-08	0.1409
6095	RORA	1e-07	0.0938
56155	TEX14	1e-07	0.0963
4524	MTHFR	1e-07	0.3266
57142	RTN4	1e-07	0.1133
6521	SLC4A1	1e-07	0.2901
5789	PTPRD	1e-07	0.0966
9839	ZEB2	1e-07	0.1412
64784	CRTC3	1e-07	0.3624
80790	CMIP	1e-07	0.1022
4650	MYO9B	1e-07	0.1051
8994	LIMD1	1e-07	0.0952
27067	STAU2	2e-07	0.1835
100506127	GVQW3	2e-07	0.0963
23383	MAU2	2e-07	0.1724
5467	PPARD	2e-07	0.1161
92675	DTD1	2e-07	0.0911
51176	LEF1	2e-07	0.0925
64764	CREB3L2	2e-07	0.0908
84678	KDM2B	2e-07	0.1522
259230	SGMS1	2e-07	0.0892
79827	CLMP	2e-07	0.0996
253943	YTHDF3	2e-07	0.2727
22801	ITGA11	2e-07	0.186
4780	NFE2L2	2e-07	0.1151
51232	CRIM1	2e-07	0.1022
8814	CDKL1	2e-07	0.0914
4205	MEF2A	3e-07	0.1173
8504	PEX3	3e-07	0.1067
55103	RALGPS2	3e-07	0.1569
2066	ERBB4	3e-07	0.1006
80731	THSD7B	3e-07	0.0985
26524	LATS2	3e-07	0.1363
7551	ZNF3	3e-07	0.1125
10456	HAX1	3e-07	0.1301
54971	BANP	3e-07	0.0947
152831	KLB	3e-07	0.0963
51564	HDAC7	3e-07	0.1511
440275	EIF2AK4	3e-07	0.0889
57188	ADAMTSL3	3e-07	0.1069
908	CCT6A	4e-07	0.0974
2524	FUT2	4e-07	0.1075
27044	SND1	4e-07	0.0974
6925	TCF4	4e-07	0.124
259217	HSPA12A	4e-07	0.0955
23365	ARHGEF12	5e-07	0.1249
54910	SEMA4C	5e-07	0.2841
160851	DGKH	5e-07	0.1409
55603	TENT5A	5e-07	0.0935
9569	GTF2IRD1	5e-07	0.0915
9812	DELE1	6e-07	0.0902
23428	SLC7A8	6e-07	0.0912
285761	DCBLD1	6e-07	0.1013
2028	ENPEP	6e-07	0.1065
57580	PREX1	6e-07	0.1225
83741	TFAP2D	6e-07	0.1539
5961	PRPH2	7e-07	0.0942
64342	HS1BP3	7e-07	0.2963
54906	TASOR2	7e-07	0.1252
2904	GRIN2B	7e-07	0.1374
84959	UBASH3B	8e-07	0.0856
5265	SERPINA1	8e-07	0.3187
473	RERE	9e-07	0.0894
8872	CDC123	9e-07	0.0844
7332	UBE2L3	9e-07	0.1054
9686	VGLL4	9e-07	0.1227
50628	GEMIN4	1e-06	0.1117
282809	POC1B	1e-06	0.1053
10716	TBR1	1e-06	0.1462
5879	RAC1	1e-06	0.2871
64855	NIBAN2	1e-06	0.0876
2843	GPR20	1e-06	0.1515
4137	MAPT	1e-06	0.0914
129684	CNTNAP5	1e-06	0.0836
50940	PDE11A	1e-06	0.0868
54715	RBFOX1	1e-06	0.0921
90957	DHX57	2e-06	0.128
203062	TSNARE1	2e-06	0.0829
6546	SLC8A1	2e-06	0.0827
987	LRBA	2e-06	0.0927
10775	POP4	2e-06	0.0981
25925	ZNF521	2e-06	0.094
6314	ATXN7	2e-06	0.0879
29887	SNX10	2e-06	0.083
440073	IQSEC3	2e-06	0.0841
6533	SLC6A6	2e-06	0.0998
100101267	POM121C	2e-06	0.0877
27183	VPS4A	2e-06	0.0922
9351	NHERF2	2e-06	0.0888
257169	C9orf43	2e-06	0.1764
4052	LTBP1	2e-06	0.0913
51062	ATL1	2e-06	0.0917
56999	ADAMTS9	2e-06	0.1284
8412	BCAR3	2e-06	0.0969
11113	CIT	3e-06	0.0866
658	BMPR1B	3e-06	0.0829
90637	ZFAND2A	3e-06	0.3004
169792	GLIS3	3e-06	0.1118
5596	MAPK4	3e-06	0.0967
9851	KIAA0753	3e-06	0.2468
11030	RBPMS	3e-06	0.0825
4669	NAGLU	3e-06	0.2073
9759	HDAC4	4e-06	0.1608
6660	SOX5	4e-06	0.0861
26084	ARHGEF26	4e-06	0.0907
22877	MLXIP	4e-06	0.1263
53942	CNTN5	4e-06	0.1025
80129	CCDC170	4e-06	0.081
23191	CYFIP1	4e-06	0.1102
8395	PIP5K1B	4e-06	0.1128
94031	HTRA3	5e-06	0.4513
7156	TOP3A	5e-06	0.0793
1360	CPB1	6e-06	0.095
115	ADCY9	6e-06	0.1318
4311	MME	6e-06	0.2567
8945	BTRC	6e-06	0.1939
9208	LRRFIP1	6e-06	0.0941
57492	ARID1B	6e-06	0.084
55092	TMEM51	6e-06	0.0915
1800	DPEP1	6e-06	0.0928
8019	BRD3	7e-06	0.0898
90627	STARD13	7e-06	0.0898
9378	NRXN1	8e-06	0.0922
2900	GRIK4	8e-06	0.0768
898	CCNE1	8e-06	0.0789
9628	RGS6	8e-06	0.0876
7165	TPD52L2	8e-06	0.1457
79796	ALG9	9e-06	0.085
51312	SLC25A37	9e-06	0.097
23609	MKRN2	9e-06	0.0794
350	APOH	1e-05	0.11
