Entrez	Gene Symbol	P-value	Beta
64399	HHIP	6e-14	0.0140912
341019	DCDC1	6e-14	0.0147345
340419	RSPO2	6e-14	0.0229777
55504	TNFRSF19	7e-14	0.0217119
8038	ADAM12	7e-14	0.0142624
8462	KLF11	8e-14	0.0169153
667	DST	8e-14	0.0311196
11011	TLK2	9e-14	0.0339168
5324	PLAG1	9e-14	0.0205467
10783	NEK6	9e-14	0.0143401
201501	ZBTB7C	1e-13	0.0143226
56995	TULP4	1e-13	0.0290676
84627	ZNF469	1e-13	0.014161
7477	WNT7B	1e-13	0.140226
6711	SPTBN1	1e-13	0.0182739
283078	MKX	1e-13	0.059258
91768	CABLES1	2e-13	0.016697
5890	RAD51B	2e-13	0.0184721
3425	IDUA	2e-13	0.0326323
60487	TRMT11	2e-13	0.0151304
861	RUNX1	2e-13	0.0143743
389421	LIN28B	3e-13	0.0133593
171425	CLYBL	3e-13	0.0226619
10794	ZNF460	3e-13	0.0136036
114793	FMNL2	3e-13	0.0151194
23245	ASTN2	3e-13	0.0152751
644150	WIPF3	3e-13	0.0173832
23090	ZNF423	4e-13	0.0141303
7049	TGFBR3	4e-13	0.0137754
84701	COX4I2	4e-13	0.0169772
4010	LMX1B	4e-13	0.013909
83439	TCF7L1	5e-13	0.0133231
254251	LCORL	5e-13	0.0151388
7068	THRB	6e-13	0.013671
84803	GPAT3	6e-13	0.0197475
27106	ARRDC2	8e-13	0.0161005
5195	PEX14	9e-13	0.017219
8522	GAS7	9e-13	0.0133014
55833	UBAP2	9e-13	0.0133146
10395	DLC1	1e-12	0.0175174
220929	ZNF438	1e-12	0.017058
7042	TGFB2	1e-12	0.0170716
10599	SLCO1B1	1e-12	0.0179174
23566	LPAR3	1e-12	0.0232058
23191	CYFIP1	1e-12	0.0180226
9060	PAPSS2	1e-12	0.0134668
151056	PLB1	1e-12	0.0135243
9710	GARRE1	2e-12	0.0268582
10312	TCIRG1	2e-12	0.0280331
462	SERPINC1	2e-12	0.0206117
54464	XRN1	2e-12	0.0192047
2296	FOXC1	2e-12	0.0130097
100507436	MICA	2e-12	0.0328311
3646	EIF3E	2e-12	0.0134433
167838	TXLNB	2e-12	0.0174145
143187	VTI1A	3e-12	0.0134902
4782	NFIC	3e-12	0.0165327
57492	ARID1B	3e-12	0.0170034
9792	SERTAD2	3e-12	0.0129096
1739	DLG1	3e-12	0.0143342
29904	EEF2K	3e-12	0.0257489
9043	SPAG9	3e-12	0.0129021
283383	ADGRD1	3e-12	0.0144124
7332	UBE2L3	4e-12	0.0162822
5795	PTPRJ	4e-12	0.0185212
94240	EPSTI1	4e-12	0.0129997
256815	C10orf67	4e-12	0.012884
125228	FAM210A	5e-12	0.023546
80206	FHOD3	5e-12	0.0406549
2067	ERCC1	5e-12	0.0143241
8224	SYN3	5e-12	0.0184606
89796	NAV1	6e-12	0.016016
5691	PSMB3	6e-12	0.0128461
157680	VPS13B	8e-12	0.019038
55660	PRPF40A	9e-12	0.0167778
57706	DENND1A	9e-12	0.0320745
51257	MARCHF2	1e-11	0.0136393
340156	MYLK4	1e-11	0.0125953
1232	CCR3	1e-11	0.0130147
80014	WWC2	1e-11	0.0146665
90488	TMEM263	1e-11	0.0125798
643376	BTBD18	1e-11	0.153716
79901	CYBRD1	2e-11	0.0143209
359948	IRF2BP2	2e-11	0.0138896
9938	ARHGAP25	2e-11	0.0132771
249	ALPL	2e-11	0.026478
387104	MTCL3	2e-11	0.0129366
7597	ZBTB25	2e-11	0.0131662
53405	CLIC5	2e-11	0.0124271
1780	DYNC1I1	2e-11	0.0128737
23499	MACF1	2e-11	0.0144523
27332	ZNF638	2e-11	0.0124535
30001	ERO1A	2e-11	0.0206861
6793	STK10	2e-11	0.0126524
83986	FAM234A	2e-11	0.0606642
9727	RAB11FIP3	3e-11	0.0435864
55843	ARHGAP15	3e-11	0.0127899
2030	SLC29A1	3e-11	0.0371907
116986	AGAP2	4e-11	0.0166971
140766	ADAMTS14	4e-11	0.0216129
11228	RASSF8	4e-11	0.0123184
53335	BCL11A	4e-11	0.0160955
6299	SALL1	5e-11	0.0426183
80777	CYB5B	5e-11	0.0279952
59269	HIVEP3	5e-11	0.0216984
55366	LGR4	6e-11	0.0386246
1112	FOXN3	7e-11	0.0147411
26156	RSL1D1	8e-11	0.0143757
30844	EHD4	8e-11	0.0121872
687	KLF9	8e-11	0.0128128
9394	HS6ST1	8e-11	0.0120606
115509	ZNF689	9e-11	0.012077
83660	TLN2	1e-10	0.0206876
6660	SOX5	1e-10	0.0210732
111	ADCY5	1e-10	0.0138095
26040	SETBP1	1e-10	0.0201714
6925	TCF4	1e-10	0.0119091
338773	TMEM119	1e-10	0.0364832
23514	SPIDR	1e-10	0.0332077
57710	KIAA1614	1e-10	0.0129343
4593	MUSK	1e-10	0.0121918
392636	AGMO	1e-10	0.0166789
92344	GORAB	1e-10	0.0118007
81704	DOCK8	1e-10	0.0125523
7003	TEAD1	2e-10	0.0197423
3680	ITGA9	2e-10	0.0163183
6783	SULT1E1	2e-10	0.0128337
10725	NFAT5	2e-10	0.0134247
9638	FEZ1	2e-10	0.0180824
1952	CELSR2	2e-10	0.014155
93663	ARHGAP18	2e-10	0.0136101
643136	ZC3H11B	2e-10	0.0232038
131669	UROC1	2e-10	0.0146855
84159	ARID5B	3e-10	0.0119094
8085	KMT2D	3e-10	0.0301903
3751	KCND2	3e-10	0.0413973
6687	SPG7	3e-10	0.0117194
3702	ITK	3e-10	0.0116124
90167	FRMD7	3e-10	0.0135371
6442	SGCA	3e-10	0.0126698
57460	PPM1H	3e-10	0.0189818
5116	PCNT	4e-10	0.0116839
100289678	ZNF783	4e-10	0.0225623
54899	PXK	4e-10	0.060833
57210	SLC45A4	4e-10	0.0131432
6468	FBXW4	5e-10	0.0332865
167465	ZNF366	5e-10	0.0144187
4669	NAGLU	5e-10	0.0265501
4892	NRAP	5e-10	0.0116056
4289	MKLN1	5e-10	0.0143005
3993	LLGL2	5e-10	0.0119237
5987	TRIM27	5e-10	0.148497
3516	RBPJ	5e-10	0.0118894
2013	EMP2	5e-10	0.0117175
56963	RGMA	6e-10	0.0143847
23531	MMD	6e-10	0.0115785
138639	PTPDC1	6e-10	0.0699826
2201	FBN2	6e-10	0.0189858
7518	XRCC4	6e-10	0.0115842
23161	SNX13	6e-10	0.011303
219855	SLC37A2	7e-10	0.0118815
10461	MERTK	7e-10	0.0123151
6006	RHCE	7e-10	0.0113471
85379	KIAA1671	7e-10	0.0150223
160335	TMTC2	7e-10	0.0186798
11174	ADAMTS6	8e-10	0.0114875
55692	LUC7L	8e-10	0.0753663
55130	ODAD2	8e-10	0.015673
98	ACYP2	8e-10	0.0130684
6788	STK3	8e-10	0.0270117
64093	SMOC1	9e-10	0.0143989
92017	SNX29	9e-10	0.0124228
8170	SLC14A2	9e-10	0.0158799
312	ANXA13	1e-09	0.0116491
10190	TXNDC9	1e-09	0.0125183
23049	SMG1	1e-09	0.0198706
80031	SEMA6D	1e-09	0.015964
84267	QNG1	1e-09	0.0137275
5990	RFX2	1e-09	0.0187851
54790	TET2	1e-09	0.015853
126695	KDF1	1e-09	0.0376245
79758	DHRS12	1e-09	0.014911
80315	CPEB4	1e-09	0.0121868
81929	SEH1L	1e-09	0.0186453
64798	DEPTOR	1e-09	0.0120061
22978	NT5C2	2e-09	0.0160579
11155	LDB3	2e-09	0.020921
26133	TRPC4AP	2e-09	0.0161892
257194	NEGR1	2e-09	0.0126144
10021	HCN4	2e-09	0.019656
10998	SLC27A5	2e-09	0.0151288
10365	KLF2	2e-09	0.0113738
1108	CHD4	2e-09	0.0142951
204851	HIPK1	2e-09	0.011062
6916	TBXAS1	2e-09	0.0111358
388630	TRABD2B	2e-09	0.0117662
9620	CELSR1	2e-09	0.0253644
344558	SH3RF3	2e-09	0.0110136
57623	ZFAT	2e-09	0.0113191
11183	MAP4K5	2e-09	0.0224927
11021	RAB35	2e-09	0.0198994
9590	AKAP12	2e-09	0.225037
94027	CGB7	3e-09	0.0110748
23201	FAM168A	3e-09	0.0144834
4850	CNOT4	3e-09	0.0119115
223117	SEMA3D	3e-09	0.0113758
4774	NFIA	3e-09	0.022789
171024	SYNPO2	3e-09	0.0243093
9826	ARHGEF11	3e-09	0.0108888
22807	IKZF2	3e-09	0.0109335
57602	USP36	3e-09	0.0140938
29945	ANAPC4	3e-09	0.012939
7627	ZNF75A	4e-09	0.0124687
79188	TMEM43	4e-09	0.0285807
5789	PTPRD	4e-09	0.0125623
7455	ZAN	4e-09	0.0297719
6854	SYN2	4e-09	0.0255479
4154	MBNL1	4e-09	0.0108875
23052	ENDOD1	4e-09	0.0117704
84230	LRRC8C	4e-09	0.0127126
8613	PLPP3	5e-09	0.0107656
658	BMPR1B	5e-09	0.0122615
23140	ZZEF1	5e-09	0.0139172
23406	COTL1	5e-09	0.0108352
2108	ETFA	6e-09	0.0119617
2195	FAT1	6e-09	0.0155842
54461	FBXW5	6e-09	0.0783293
411	ARSB	6e-09	0.0113287
3667	IRS1	6e-09	0.0194946
3693	ITGB5	6e-09	0.0132847
125	ADH1B	6e-09	0.0360185
