Entrez	Gene Symbol	P-value	Beta
57162	PELI1	3e-12	0.009
84929	FIBCD1	3e-12	0.007
170692	ADAMTS18	3e-12	0.007
6780	STAU1	3e-12	0.007
7535	ZAP70	3e-12	0.006
9783	RIMS3	4e-12	0.006
65990	ANTKMT	4e-12	0.006
29924	EPN1	4e-12	0.007
342892	ZNF850	4e-12	0.007
55843	ARHGAP15	5e-12	0.008
84331	MCRIP2	5e-12	0.007
10000	AKT3	5e-12	0.008
10128	LRPPRC	5e-12	0.006
27130	INVS	5e-12	0.01
5066	PAM	5e-12	0.007
25803	SPDEF	6e-12	0.009
8831	SYNGAP1	7e-12	0.012
254042	METAP1D	7e-12	0.007
80059	LRRTM4	8e-12	0.007
8715	NOL4	8e-12	0.006
7099	TLR4	8e-12	0.007
56934	CA10	8e-12	0.006
137970	UNC5D	8e-12	0.006
27086	FOXP1	9e-12	0.006
104	ADARB1	9e-12	0.006
54704	PDP1	9e-12	0.006
401145	CCSER1	1e-11	0.006
3751	KCND2	1e-11	0.017
8379	MAD1L1	1e-11	0.008
22866	CNKSR2	1e-11	0.01
196385	DNAH10	1e-11	0.006
51705	EMCN	1e-11	0.007
10186	LHFPL6	1e-11	0.006
6938	TCF12	1e-11	0.006
80731	THSD7B	1e-11	0.007
11148	HHLA2	1e-11	0.006
5071	PRKN	2e-11	0.009
23030	KDM4B	2e-11	0.007
50514	DELEC1	2e-11	0.007
51366	UBR5	2e-11	0.006
221143	EEF1AKMT1	2e-11	0.006
338645	LUZP2	2e-11	0.006
89910	UBE3B	2e-11	0.006
55690	PACS1	3e-11	0.006
346007	EYS	3e-11	0.009
1740	DLG2	3e-11	0.006
130026	ICA1L	3e-11	0.009
10642	IGF2BP1	4e-11	0.007
23457	ABCB9	4e-11	0.011
222389	BEND7	5e-11	0.006
121793	TEX29	5e-11	0.006
10533	ATG7	5e-11	0.007
1806	DPYD	5e-11	0.009
10198	MPHOSPH9	5e-11	0.007
7166	TPH1	6e-11	0.006
27445	PCLO	6e-11	0.007
6934	TCF7L2	6e-11	0.009
6671	SP4	7e-11	0.006
8502	PKP4	7e-11	0.007
22879	MON1B	7e-11	0.006
64839	FBXL17	8e-11	0.007
81848	SPRY4	8e-11	0.007
338599	DUSP29	8e-11	0.007
10082	GPC6	8e-11	0.009
326625	MMAB	9e-11	0.007
56479	KCNQ5	9e-11	0.008
8927	BSN	9e-11	0.015
9369	NRXN3	1e-10	0.006
402117	VWC2L	1e-10	0.006
8347	H2BC4	1e-10	0.008
6568	SLC17A1	1e-10	0.011
64844	MARCHF7	1e-10	0.008
9162	DGKI	1e-10	0.006
64478	CSMD1	1e-10	0.006
84944	MAEL	1e-10	0.006
2559	GABRA6	1e-10	0.006
27044	SND1	1e-10	0.008
169200	TMEM64	1e-10	0.007
1600	DAB1	2e-10	0.006
26009	ZZZ3	2e-10	0.011
23262	PPIP5K2	2e-10	0.006
25925	ZNF521	2e-10	0.006
29942	PURG	2e-10	0.008
2590	GALNT2	2e-10	0.007
84162	BLTP1	2e-10	0.013
129684	CNTNAP5	2e-10	0.007
9079	LDB2	2e-10	0.006
5915	RARB	2e-10	0.006
50813	COPS7A	2e-10	0.01
139324	HDX	2e-10	0.006
170850	KCNG3	2e-10	0.007
23413	NCS1	2e-10	0.006
79776	ZFHX4	2e-10	0.008
79066	METTL16	3e-10	0.006
26297	SERGEF	3e-10	0.007
54875	CNTLN	3e-10	0.006
29984	RHOD	3e-10	0.006
729085	GASK1A	3e-10	0.006
4257	MGST1	3e-10	0.006
135138	PACRG	3e-10	0.009
51057	WDPCP	3e-10	0.007
3106	HLA-B	3e-10	0.007
4925	NUCB2	3e-10	0.006
4763	NF1	3e-10	0.008
145173	B3GLCT	3e-10	0.009
80333	KCNIP4	3e-10	0.007
79858	NEK11	4e-10	0.01
5091	PC	4e-10	0.007
26608	TBL2	4e-10	0.007
3913	LAMB2	4e-10	0.014
10998	SLC27A5	4e-10	0.006
140609	NEK7	4e-10	0.022
80212	CCDC92	4e-10	0.007
91419	ATP23	4e-10	0.006
57020	VPS35L	4e-10	0.008
5048	PAFAH1B1	5e-10	0.007
51655	RASD1	5e-10	0.007
3786	KCNQ3	5e-10	0.007
57645	POGK	5e-10	0.006
9091	PIGQ	5e-10	0.007
79568	MAIP1	6e-10	0.008
84660	CCDC62	6e-10	0.008
65264	UBE2Z	6e-10	0.006
55081	IFT57	6e-10	0.007
26610	ELP4	6e-10	0.006
108	ADCY2	6e-10	0.006
58489	ABHD17C	6e-10	0.008
1962	EHHADH	6e-10	0.006
10213	PSMD14	6e-10	0.009
7443	VRK1	6e-10	0.006
26251	KCNG2	6e-10	0.006
100874028	SGO1-AS1	6e-10	0.006
23026	MYO16	7e-10	0.006
4340	MOG	7e-10	0.01
22984	PDCD11	7e-10	0.006
63891	RNF123	7e-10	0.008
23207	PLEKHM2	8e-10	0.006
23567	ZNF346	8e-10	0.007
958	CD40	8e-10	0.006
53	ACP2	8e-10	0.006
197021	LCTL	8e-10	0.013
27068	PPA2	8e-10	0.006
144100	PLEKHA7	8e-10	0.006
65217	PCDH15	9e-10	0.006
388336	SHISA6	9e-10	0.006
23637	RABGAP1	9e-10	0.018
1006	CDH8	9e-10	0.007
91801	ALKBH8	9e-10	0.006
26146	TRAF3IP1	9e-10	0.006
57451	TENM2	1e-09	0.006
1666	DECR1	1e-09	0.006
4780	NFE2L2	1e-09	0.008
51720	UIMC1	1e-09	0.01
10098	TSPAN5	1e-09	0.006
9175	MAP3K13	1e-09	0.006
23173	METAP1	1e-09	0.006
23107	MRPS27	1e-09	0.006
389118	CDHR4	1e-09	0.019
4035	LRP1	1e-09	0.007
8301	PICALM	1e-09	0.006
6092	ROBO2	1e-09	0.006
26053	AUTS2	1e-09	0.008
10279	PRSS16	1e-09	0.006
23248	RPRD2	2e-09	0.006
5126	PCSK2	2e-09	0.007
6004	RGS16	2e-09	0.017
1795	DOCK3	2e-09	0.01
124790	HEXIM2	2e-09	0.006
22989	MYH15	2e-09	0.006
79841	AGBL2	2e-09	0.006
7867	MAPKAPK3	2e-09	0.008
51447	IP6K2	2e-09	0.009
50863	NTM	2e-09	0.006
8708	B3GALT1	2e-09	0.006
3355	HTR1F	2e-09	0.007
9442	MED27	2e-09	0.006
1759	DNM1	2e-09	0.006
53353	LRP1B	2e-09	0.006
7422	VEGFA	2e-09	0.006
23522	KAT6B	2e-09	0.006
137868	SGCZ	3e-09	0.005
9477	MED20	3e-09	0.006
547	KIF1A	3e-09	0.006
246330	PELI3	3e-09	0.014
221002	RASGEF1A	3e-09	0.007
9378	NRXN1	3e-09	0.009
2739	GLO1	3e-09	0.005
83938	LRMDA	3e-09	0.006
8470	SORBS2	3e-09	0.006
4293	MAP3K9	3e-09	0.006
4842	NOS1	3e-09	0.007
57143	ADCK1	3e-09	0.006
10817	FRS3	3e-09	0.005
2768	GNA12	3e-09	0.008
6532	SLC6A4	3e-09	0.007
1848	DUSP6	3e-09	0.005
642475	MROH6	3e-09	0.007
79792	GSDMD	3e-09	0.006
6252	RTN1	4e-09	0.007
56913	C1GALT1	4e-09	0.006
9863	MAGI2	4e-09	0.005
222234	FAM185A	4e-09	0.006
2550	GABBR1	4e-09	0.007
5991	RFX3	4e-09	0.008
23261	CAMTA1	4e-09	0.007
577	ADGRB3	4e-09	0.006
2561	GABRB2	4e-09	0.007
2257	FGF12	4e-09	0.011
9315	NREP	4e-09	0.005
29063	ZCCHC4	4e-09	0.008
9356	SLC22A6	5e-09	0.006
60685	ZFAND3	5e-09	0.005
6745	SSR1	5e-09	0.007
135152	B3GAT2	5e-09	0.006
5286	PIK3C2A	5e-09	0.005
285382	C3orf70	5e-09	0.005
23080	AVL9	5e-09	0.006
84435	ADGRA1	5e-09	0.006
145581	LRFN5	6e-09	0.005
253738	EBF3	6e-09	0.006
169792	GLIS3	6e-09	0.005
163081	ZNF567	6e-09	0.008
9188	DDX21	6e-09	0.013
4684	NCAM1	6e-09	0.005
9371	KIF3B	6e-09	0.011
114788	CSMD3	6e-09	0.005
8850	KAT2B	7e-09	0.009
23762	OSBP2	7e-09	0.005
3269	HRH1	7e-09	0.007
5097	PCDH1	7e-09	0.005
6097	RORC	7e-09	0.008
9873	FCHSD2	7e-09	0.01
55636	CHD7	7e-09	0.011
6631	SNRPC	7e-09	0.006
2959	GTF2B	7e-09	0.022
83729	INHBE	7e-09	0.006
57805	CCAR2	7e-09	0.006
1607	DGKB	8e-09	0.006
10814	CPLX2	8e-09	0.005
4598	MVK	8e-09	0.006
10718	NRG3	8e-09	0.006
29993	PACSIN1	8e-09	0.008
2259	FGF14	9e-09	0.007
442191	OR14J1	9e-09	0.005
9275	BCL7B	9e-09	0.006
114815	SORCS1	9e-09	0.005
253559	CADM2	9e-09	0.006
2066	ERBB4	9e-09	0.006
440073	IQSEC3	1e-08	0.005
23505	TMEM131	1e-08	0.006
154215	NKAIN2	1e-08	0.005
6778	STAT6	1e-08	0.006
121214	SDR9C7	1e-08	0.005
2695	GIP	1e-08	0.005
221037	JMJD1C	1e-08	0.005
25911	DPCD	1e-08	0.005
51317	PHF21A	1e-08	0.007
55966	AJAP1	1e-08	0.006
55246	CCDC25	1e-08	0.005
79991	STN1	1e-08	0.006
10466	COG5	1e-08	0.005
136332	LRGUK	1e-08	0.005
80204	FBXO11	1e-08	0.006
57596	BEGAIN	1e-08	0.006
729665	CCDC175	1e-08	0.015
89870	TRIM15	1e-08	0.005
153396	TMEM161B	1e-08	0.006
57687	VAT1L	1e-08	0.007
2047	EPHB1	1e-08	0.006
1012	CDH13	1e-08	0.005
7360	UGP2	1e-08	0.006
10400	PEMT	1e-08	0.007
85464	SSH2	1e-08	0.007
147111	NOTUM	1e-08	0.005
4140	MARK3	1e-08	0.007
31	ACACA	1e-08	0.007
29128	UHRF1	1e-08	0.005
8448	DOC2A	1e-08	0.007
285313	IGSF10	1e-08	0.007
442186	OR2J3	2e-08	0.007
896	CCND3	2e-08	0.005
81696	OR5V1	2e-08	0.006
57578	UNC79	2e-08	0.005
7008	TEF	2e-08	0.005
9686	VGLL4	2e-08	0.007
221692	PHACTR1	2e-08	0.006
10484	SEC23A	2e-08	0.006
27146	FAM184B	2e-08	0.011
57537	SORCS2	2e-08	0.006
23014	FBXO21	2e-08	0.005
1004	CDH6	2e-08	0.006
3480	IGF1R	2e-08	0.005
27032	ATP2C1	2e-08	0.008
116931	MED12L	2e-08	0.005
149041	RC3H1	2e-08	0.006
282617	IFNL3	2e-08	0.006
2735	GLI1	2e-08	0.006
10956	OS9	2e-08	0.006
4482	MSRA	2e-08	0.007
6660	SOX5	2e-08	0.005
50944	SHANK1	2e-08	0.006
10452	TOMM40	2e-08	0.007
3899	AFF3	2e-08	0.005
64225	ATL2	2e-08	0.006
219736	STOX1	2e-08	0.006
5422	POLA1	2e-08	0.006
125488	TTC39C	2e-08	0.005
83723	TLCD3B	2e-08	0.005
80216	ALPK1	2e-08	0.006
219956	OR9Q1	2e-08	0.006
3547	IGSF1	2e-08	0.008
2917	GRM7	2e-08	0.007
254827	NAALADL2	2e-08	0.005
116985	ARAP1	2e-08	0.005
9150	CTDP1	2e-08	0.007
50507	NOX4	2e-08	0.005
170954	PPP1R18	2e-08	0.006
9898	UBAP2L	3e-08	0.009
9760	TOX	3e-08	0.005
80228	ORAI2	3e-08	0.006
54881	TEX10	3e-08	0.005
11281	POU6F2	3e-08	0.007
7392	USF2	3e-08	0.006
3798	KIF5A	3e-08	0.005
9732	DOCK4	3e-08	0.006
8886	DDX18	3e-08	0.005
3020	H3-3A	3e-08	0.009
27436	EML4	3e-08	0.008
64097	EPB41L4A	3e-08	0.006
29119	CTNNA3	3e-08	0.005
5577	PRKAR2B	3e-08	0.006
5890	RAD51B	3e-08	0.005
64374	SIL1	3e-08	0.005
23284	ADGRL3	3e-08	0.005
51076	CUTC	3e-08	0.013
8428	STK24	3e-08	0.005
6239	RREB1	3e-08	0.006
2186	BPTF	3e-08	0.007
57713	SFMBT2	3e-08	0.007
8874	ARHGEF7	4e-08	0.005
3632	INPP5A	4e-08	0.013
11119	BTN3A1	4e-08	0.008
317649	EIF4E3	4e-08	0.008
255928	SYT14	4e-08	0.005
25802	LMOD1	4e-08	0.005
5165	PDK3	4e-08	0.006
152940	SPMIP2	4e-08	0.005
84937	ZNRF1	4e-08	0.005
29799	YPEL1	4e-08	0.006
25966	C2CD2	4e-08	0.006
140685	ZBTB46	4e-08	0.01
3911	LAMA5	4e-08	0.006
26531	OR11A1	4e-08	0.01
127	ADH4	4e-08	0.005
65012	SLC26A10P	4e-08	0.005
80217	CFAP43	4e-08	0.005
10129	FRY	4e-08	0.005
79819	DNAI4	4e-08	0.006
84465	MEGF11	4e-08	0.011
55215	FANCI	4e-08	0.005
123624	AGBL1	4e-08	0.006
10207	PATJ	4e-08	0.005
79932	KIAA0319L	4e-08	0.012
9026	HIP1R	4e-08	0.009
8091	HMGA2	4e-08	0.006
221806	VWDE	4e-08	0.007
3084	NRG1	4e-08	0.005
55160	ARHGEF10L	5e-08	0.016
3175	ONECUT1	5e-08	0.006
84871	AGBL4	5e-08	0.006
117285	DEFB118	5e-08	0.005
862	RUNX1T1	5e-08	0.006
4306	NR3C2	5e-08	0.005
9745	ZNF536	5e-08	0.006
5125	PCSK5	5e-08	0.006
