Entrez	Gene Symbol	P-value	Beta
2819	GPD1	1e-11	0.00980524
176	ACAN	1e-11	0.0107532
10903	MTMR11	2e-11	0.0095816
131034	CPNE4	2e-11	0.0101684
2524	FUT2	2e-11	0.00938062
2696	GIPR	3e-11	0.0117899
8546	AP3B1	4e-11	0.0108803
57188	ADAMTSL3	4e-11	0.00931445
51032	CELA2B	5e-11	0.00988708
58499	ZNF462	1e-10	0.0100197
605	BCL7A	1e-10	0.00909141
5937	RBMS1	2e-10	0.00893011
23265	EXOC7	2e-10	0.00894181
27327	TNRC6A	2e-10	0.0113
4772	NFATC1	2e-10	0.00902376
9559	VPS26A	2e-10	0.0111075
30012	TLX3	2e-10	0.00988359
5930	RBBP6	3e-10	0.0105391
146433	IL34	4e-10	0.00874366
5594	MAPK1	4e-10	0.0123725
10991	SLC38A3	4e-10	0.00907724
64478	CSMD1	4e-10	0.0151036
5649	RELN	5e-10	0.00881868
8525	DGKZ	5e-10	0.0115536
56899	ANKS1B	6e-10	0.00916958
29945	ANAPC4	8e-10	0.0102115
5142	PDE4B	9e-10	0.00930705
9745	ZNF536	9e-10	0.0102846
1889	ECE1	1e-09	0.00875288
81794	ADAMTS10	1e-09	0.0235313
134359	POC5	1e-09	0.00873578
54815	GATAD2A	1e-09	0.00889853
4343	MOV10	1e-09	0.00870548
56259	CTNNBL1	2e-09	0.00979394
9863	MAGI2	2e-09	0.00877312
374470	C12orf42	2e-09	0.0176001
9321	TRIP11	4e-09	0.00831269
27241	BBS9	4e-09	0.00832963
6462	SHBG	4e-09	0.0158266
7187	TRAF3	4e-09	0.00861473
79864	JHY	4e-09	0.00832173
6660	SOX5	4e-09	0.00823376
339829	CCDC39	5e-09	0.0144818
81578	COL21A1	6e-09	0.00949473
64641	EBF2	6e-09	0.00851231
160851	DGKH	6e-09	0.0107007
966	CD59	6e-09	0.00932683
6092	ROBO2	7e-09	0.00827303
57568	SIPA1L2	7e-09	0.00817408
23659	PLA2G15	8e-09	0.00900368
23264	ZC3H7B	8e-09	0.00930858
5575	PRKAR1B	9e-09	0.0164279
1879	EBF1	9e-09	0.00838771
818	CAMK2G	9e-09	0.00920083
10985	GCN1	1e-08	0.00828917
5573	PRKAR1A	1e-08	0.00954182
200734	SPRED2	1e-08	0.00818295
2119	ETV5	1e-08	0.0109074
54914	FOCAD	1e-08	0.00824182
58513	EPS15L1	1e-08	0.0108751
9855	FARP2	1e-08	0.00822246
50863	NTM	1e-08	0.00806318
4915	NTRK2	2e-08	0.00806432
7356	SCGB1A1	2e-08	0.00823945
1488	CTBP2	2e-08	0.0126772
79892	MCMBP	2e-08	0.00785688
26207	PITPNC1	2e-08	0.00936753
3763	KCNJ6	2e-08	0.00901268
84542	SANBR	2e-08	0.00883119
4763	NF1	2e-08	0.010306
80031	SEMA6D	2e-08	0.00831115
51535	PPHLN1	2e-08	0.00799953
270	AMPD1	2e-08	0.0083233
23169	SLC35D1	2e-08	0.008712
8618	CADPS	2e-08	0.0084219
9223	MAGI1	2e-08	0.0255086
473	RERE	2e-08	0.00807228
55727	BTBD7	2e-08	0.00867886
64399	HHIP	3e-08	0.0131462
93	ACVR2B	3e-08	0.00799477
9759	HDAC4	3e-08	0.0125091
238	ALK	3e-08	0.00781795
64106	NPFFR1	3e-08	0.0158621
4986	OPRK1	4e-08	0.00836953
5883	RAD9A	4e-08	0.00791481
8788	DLK1	4e-08	0.0170415
79893	GGNBP2	4e-08	0.00779822
23261	CAMTA1	4e-08	0.00776553
343450	KCNT2	4e-08	0.0140808
84630	TTBK1	4e-08	0.0113078
776	CACNA1D	5e-08	0.00793521
83943	IMMP2L	5e-08	0.00779682
