Entrez	Gene Symbol	P-value	Beta
2590	GALNT2	5e-23	0.02273196
165324	UBXN2A	5e-23	0.03388863
9727	RAB11FIP3	6e-23	0.04272493
147798	TMC4	6e-23	0.02244976
111	ADCY5	7.000000000000001e-23	0.02649562
124491	TMEM170A	5e-22	0.02268568
1027	CDKN1B	5e-22	0.024022816
10320	IKZF1	5e-22	0.02189443
3953	LEPR	6e-22	0.022789164
80853	KDM7A	8e-22	0.036619194
1602	DACH1	8e-22	0.022231411
221037	JMJD1C	1e-21	0.047239386
10767	HBS1L	2e-21	0.039177354
55604	CARMIL1	2e-21	0.023419296
91452	ACBD5	3e-21	0.027715757
94	ACVRL1	3e-21	0.02518572
5794	PTPRH	4e-21	0.20440836
54815	GATAD2A	4e-21	0.023859499
775	CACNA1C	5e-21	0.030036332
7384	UQCRC1	9e-21	0.062023956
64236	PDLIM2	1e-20	0.02572314
4343	MOV10	1e-20	0.020894065
51530	ZC3HC1	2e-20	0.021665303
8347	H2BC4	2e-20	0.028938334
246778	IL27	2e-20	0.023156246
3842	TNPO1	3e-20	0.022996852
23365	ARHGEF12	7e-20	0.02114109
4815	NINJ2	1e-19	0.02052623
1997	ELF1	4e-19	0.023172887
896	CCND3	4e-19	0.030174328
55206	SBNO1	4e-19	0.025006365
117283	IP6K3	5e-19	0.021578493
7629	ZNF76	5e-19	0.070226654
57515	SERINC1	5e-19	0.020062227
11322	TMC6	5e-19	0.02435932
56829	ZC3HAV1	6e-19	0.020021386
5778	PTPN7	9e-19	0.09000428
83874	TBC1D10A	9e-19	0.02337847
9047	SH2D2A	1e-18	0.02090488
345	APOC3	2e-18	0.028993493
8328	GFI1B	3e-18	0.042173814
10057	ABCC5	4e-18	0.019871458
9415	FADS2	6e-18	0.020347483
1956	EGFR	6e-18	0.020843972
5029	P2RY2	7e-18	0.01973491
79056	PRRG4	8e-18	0.05224817
56987	BBX	2e-17	0.019650465
5581	PRKCE	2e-17	0.022414109
55214	P3H2	3e-17	0.023036644
3822	KLRC2	3e-17	0.027499037
22925	PLA2R1	3e-17	0.19195628
29091	STXBP6	6e-17	0.019346988
23331	TTC28	8e-17	0.19792207
10673	TNFSF13B	9e-17	0.07095439
5329	PLAUR	1e-16	0.025734141
8140	SLC7A5	2e-16	0.019955358
147968	CAPN12	2e-16	0.03987594
8115	TCL1A	2e-16	0.026181601
26153	KIF26A	2e-16	0.020961687
81671	VMP1	2e-16	0.018684486
51312	SLC25A37	2e-16	0.027198404
226	ALDOA	2e-16	0.018625394
9958	USP15	3e-16	0.03065876
8029	CUBN	3e-16	0.018540313
9497	SLC4A7	3e-16	0.020876292
54997	TESC	3e-16	0.019512393
10788	IQGAP2	3e-16	0.021002777
219654	ZCCHC24	3e-16	0.030214975
10274	STAG1	4e-16	0.018816825
2313	FLI1	5e-16	0.029090282
4784	NFIX	5e-16	0.030018996
1284	COL4A2	7e-16	0.01897067
1435	CSF1	1e-15	0.02516333
2308	FOXO1	1e-15	0.020105602
114548	NLRP3	1e-15	0.025131052
57140	RNPEPL1	1e-15	0.026273213
10184	LHFPL2	2e-15	0.025293587
129080	EMID1	2e-15	0.018433742
55619	DOCK10	2e-15	0.033181705
10954	PDIA5	2e-15	0.018230937
65264	UBE2Z	3e-15	0.018040312
830	CAPZA2	3e-15	0.020856895
5324	PLAG1	3e-15	0.025546899
7091	TLE4	3e-15	0.2088312
116028	RMI2	3e-15	0.019767644
10053	AP1M2	4e-15	0.01792973
6284	S100A13	4e-15	0.017796502
6484	ST3GAL4	4e-15	0.019210944
252983	STXBP4	5e-15	0.019855028
55466	DNAJA4	5e-15	0.018061621
51741	WWOX	6e-15	0.019643541
25914	RTTN	6e-15	0.045884967
84626	KRBA1	6e-15	0.027529547
84444	DOT1L	6e-15	0.02732589
8698	S1PR4	7e-15	0.08479512
8289	ARID1A	7e-15	0.066525474
3083	HGFAC	8e-15	0.018173108
7036	TFR2	9e-15	0.018173123
84059	ADGRV1	9e-15	0.018052962
23170	TTLL12	1e-14	0.017886285
9411	ARHGAP29	1e-14	0.018726138
3964	LGALS8	2e-14	0.01890025
7064	THOP1	2e-14	0.018997902
64393	ZMAT3	3e-14	0.020028446
84619	ZGPAT	3e-14	0.018506201
832	CAPZB	4e-14	0.017874911
5819	NECTIN2	5e-14	0.03503118
2113	ETS1	5e-14	0.02026799
64798	DEPTOR	5e-14	0.019497572
79748	LMAN1L	6e-14	0.017342422
3750	KCND1	7e-14	0.020619504
7094	TLN1	7e-14	0.0186952
2815	GP9	8e-14	0.41832823
89795	NAV3	9e-14	0.01968966
2624	GATA2	1e-13	0.05035244
3784	KCNQ1	1e-13	0.02020004
10723	SLC12A7	1e-13	0.016989253
165545	DQX1	1e-13	0.023476694
56252	YLPM1	2e-13	0.016556565
85439	STON2	2e-13	0.018083904
5899	RALB	2e-13	0.017891532
391	RHOG	2e-13	0.01665322
64651	CSRNP1	3e-13	0.017445486
54828	BCAS3	3e-13	0.020252148
286053	NSMCE2	3e-13	0.016581351
5437	POLR2H	4e-13	0.029780049
162967	ZNF320	4e-13	0.016391378
4286	MITF	4e-13	0.017206084
50650	ARHGEF3	4e-13	0.024139326
23534	TNPO3	4e-13	0.017251536
120892	LRRK2	4e-13	0.23027566
83729	INHBE	5e-13	0.016598955
10499	NCOA2	6e-13	0.024034245
10599	SLCO1B1	1e-12	0.018575119
3205	HOXA9	1e-12	0.031761836
140688	NOL4L	1e-12	0.01902471
3190	HNRNPK	1e-12	0.018236356
375449	MAST4	1e-12	0.016754108
23239	PHLPP1	1e-12	0.016360648
26137	ZBTB20	1e-12	0.015972685
8379	MAD1L1	1e-12	0.016395215
64359	NXN	2e-12	0.017077157
57707	MEAK7	2e-12	0.019265397
1373	CPS1	2e-12	0.017166961
2115	ETV1	2e-12	0.017430373
55701	ARHGEF40	2e-12	0.02116286
9522	SCAMP1	2e-12	0.019543054
2037	EPB41L2	2e-12	0.015963852
57337	SENP7	2e-12	0.016852088
79879	CCDC134	3e-12	0.018880455
23677	SH3BP4	3e-12	0.050661523
3338	DNAJC4	3e-12	0.020360475
5468	PPARG	3e-12	0.019750165
3911	LAMA5	3e-12	0.017481837
493	ATP2B4	4e-12	0.025026392
55823	VPS11	4e-12	0.13073252
79729	SH3D21	4e-12	0.015558765
4763	NF1	4e-12	0.016342651
7422	VEGFA	5e-12	0.05296455
64219	PJA1	5e-12	0.015205044
4650	MYO9B	6e-12	0.028490076
5265	SERPINA1	6e-12	0.03638124
25966	C2CD2	6e-12	0.017861888
1265	CNN2	7e-12	0.017881295
57678	GPAM	8e-12	0.017357962
55064	SPATA6L	9e-12	0.015388075
254428	SLC41A1	1e-11	0.033982564
124245	ZC3H18	1e-11	0.018376598
201134	CEP112	1e-11	0.01657787
948	CD36	1e-11	0.015598359
7874	USP7	1e-11	0.01731314
30844	EHD4	1e-11	0.023865493
9462	RASAL2	1e-11	0.018605972
6006	RHCE	2e-11	0.0206062
57710	KIAA1614	2e-11	0.015677439
2638	GC	2e-11	0.01671525
388931	MFSD2B	2e-11	0.12048831
23240	TMEM131L	2e-11	0.065227605
84717	HDGFL2	2e-11	0.015165403
147372	CCBE1	2e-11	0.024276135
2322	FLT3	3e-11	0.015606208
637	BID	3e-11	0.09798394
91828	EXOC3L4	3e-11	0.01745266
221188	ADGRG5	3e-11	0.016350988
4277	MICB	3e-11	0.042991024
113444	SMIM12	3e-11	0.017805513
3709	ITPR2	4e-11	0.02896542
54461	FBXW5	4e-11	0.014787457
3223	HOXC6	4e-11	0.017314058
54892	NCAPG2	4e-11	0.026551023
3159	HMGA1	4e-11	0.1681015
91181	NUP210L	4e-11	0.01590362
7481	WNT11	4e-11	0.01584494
55614	KIF16B	5e-11	0.016168356
56995	TULP4	5e-11	0.027586034
54855	TENT5C	5e-11	0.017731056
87	ACTN1	5e-11	0.17761326
132	ADK	6e-11	0.016245551
5564	PRKAB1	7e-11	0.027079811
151230	KLHL23	7e-11	0.014935489
1787	TRDMT1	7e-11	0.014798578
8661	EIF3A	8e-11	0.014792629
1021	CDK6	8e-11	0.017082771
338	APOB	9e-11	0.016191924
284058	KANSL1	9e-11	0.016512228
6850	SYK	9e-11	0.014584016
1605	DAG1	9e-11	0.03656722
54887	BLTP3A	9e-11	0.016970707
60468	BACH2	1e-10	0.015118464
11282	MGAT4B	1e-10	0.014759501
23635	SSBP2	1e-10	0.015171849
221178	SPATA13	1e-10	0.017433887
51742	ARID4B	1e-10	0.02239222
140901	STK35	1e-10	0.53249735
7225	TRPC6	1e-10	0.026292298
84159	ARID5B	1e-10	0.015149486
51752	ERAP1	1e-10	0.017291123
8317	CDC7	1e-10	0.014458519
91833	WDR20	2e-10	0.01745764
23086	EXPH5	2e-10	0.048436973
10581	IFITM2	2e-10	0.027218865
3783	KCNN4	3e-10	0.018102836
203328	SUSD3	3e-10	0.019408837
8621	CDK13	3e-10	0.028186018
8642	DCHS1	3e-10	0.01493961
4836	NMT1	3e-10	0.027696237
9826	ARHGEF11	3e-10	0.02060131
22797	TFEC	4e-10	0.018543849
753	LDLRAD4	4e-10	0.015776314
8091	HMGA2	4e-10	0.016778553
266655	BRD3OS	4e-10	0.017496465
27147	DENND2A	4e-10	0.014300824
128	ADH5	4e-10	0.0145811755
9780	PIEZO1	5e-10	0.22933063
79991	STN1	5e-10	0.020780228
494188	FBXO47	5e-10	0.014632101
388650	DIPK1A	5e-10	0.035398632
388761	OR14A2	5e-10	0.02622766
4066	LYL1	5e-10	0.030647863
3716	JAK1	5e-10	0.015809536
53354	PANK1	6e-10	0.02246882
5788	PTPRC	6e-10	0.020144466
6549	SLC9A2	7e-10	0.018866785
124402	UBALD1	7e-10	0.01841516
57580	PREX1	9e-10	0.014094379
54971	BANP	9e-10	0.014090358
23075	SWAP70	9e-10	0.014439739
55758	RCOR3	1e-09	0.014587822
340527	NHSL2	1e-09	0.0129613485
3098	HK1	1e-09	0.021963809
10590	SCGN	1e-09	0.017339388
55643	BTBD2	1e-09	0.01939108
147923	ZNF420	1e-09	0.015852265
52	ACP1	1e-09	0.01427798
6238	RRBP1	1e-09	0.013884057
27146	FAM184B	1e-09	0.013979226
5978	REST	1e-09	0.017611802
283989	TSEN54	1e-09	0.020546775
64855	NIBAN2	1e-09	0.013985336
90864	SPSB3	2e-09	0.014756917
1282	COL4A1	2e-09	0.0143404165
6565	SLC15A2	2e-09	0.013544774
4643	MYO1E	2e-09	0.014091589
4782	NFIC	2e-09	0.013985462
10846	PDE10A	2e-09	0.013787798
55567	DNAH3	3e-09	0.013508073
445815	PALM2AKAP2	3e-09	0.013314961
2217	FCGRT	3e-09	0.017425958
6671	SP4	3e-09	0.013753845
5728	PTEN	3e-09	0.01838248
64793	CEP85	3e-09	0.023805799
9489	PGS1	3e-09	0.013674566
51514	DTL	4e-09	0.045757964
6861	SYT5	4e-09	0.023174927
57332	CBX8	4e-09	0.015125401
152579	SCFD2	4e-09	0.0134758465
9929	JOSD1	4e-09	0.014497726
11200	CHEK2	4e-09	0.03119858
4018	LPA	4e-09	0.015816439
9238	TBRG4	4e-09	0.017627161
84912	SLC35B4	5e-09	0.013325967
9792	SERTAD2	5e-09	0.0150157325
55669	MFN1	5e-09	0.03305372
5023	P2RX1	5e-09	0.016690793
2056	EPO	5e-09	0.09039672
83463	MXD3	5e-09	0.04290264
63931	MRPS14	7e-09	0.013784959
581	BAX	7e-09	0.018414421
546	ATRX	7e-09	0.012620832
5141	PDE4A	8e-09	0.048126478
