Entrez	Gene Symbol	P-value	Beta
10079	ATP9A	1e-09	0.01
846	CASR	1e-09	0.0115
4217	MAP3K5	1e-09	0.0102
57597	BAHCC1	1e-09	0.0146
23456	ABCB10	2e-09	0.0128
860	RUNX2	2e-09	0.011
8881	CDC16	2e-09	0.0101
5932	RBBP8	2e-09	0.0111
23608	MKRN1	2e-09	0.0114
10783	NEK6	3e-09	0.0103
80318	GKAP1	3e-09	0.0112
1043	CD52	3e-09	0.0122
5450	POU2AF1	3e-09	0.011
8603	FAM193A	3e-09	0.0099
864	RUNX3	4e-09	0.0097
4790	NFKB1	4e-09	0.0338
200424	TET3	4e-09	0.0108
10125	RASGRP1	4e-09	0.0247
9156	EXO1	6e-09	0.0286
5915	RARB	6e-09	0.0104
55843	ARHGAP15	7e-09	0.0152
6772	STAT1	8e-09	0.0175
3702	ITK	9e-09	0.0105
3937	LCP2	9e-09	0.0186
137682	NDUFAF6	9e-09	0.0095
79651	RHBDF2	1e-08	0.0155
56829	ZC3HAV1	1e-08	0.011
90580	TIMM29	1e-08	0.011
1029	CDKN2A	2e-08	0.0114
23108	RAP1GAP2	2e-08	0.0098
10000	AKT3	2e-08	0.0114
4326	MMP17	2e-08	0.0099
6558	SLC12A2	2e-08	0.0116
1359	CPA3	2e-08	0.0256
375519	GJB7	2e-08	0.0093
3815	KIT	2e-08	0.0093
3146	HMGB1	2e-08	0.0119
51277	DNAJC27	3e-08	0.0108
7874	USP7	3e-08	0.0219
10541	ANP32B	3e-08	0.0119
286046	XKR6	4e-08	0.01
100506736	SLFN12L	4e-08	0.01
80790	CMIP	4e-08	0.0189
134	ADORA1	4e-08	0.0646
85414	SLC45A3	4e-08	0.01
29949	IL19	4e-08	0.0191
