Entrez	Gene Symbol	P-value	Beta
23301	EHBP1	7e-13	0.0218
51426	POLK	1e-12	0.0408
6006	RHCE	1e-12	0.024
1911	PHC1	2e-12	0.0201
57787	MARK4	2e-12	0.0437
23317	DNAJC13	2e-12	0.0362
29881	NPC1L1	2e-12	0.129
11093	ADAMTS13	3e-12	0.0179
9798	IST1	3e-12	0.0572
10444	ZER1	4e-12	0.0248
5125	PCSK5	4e-12	0.017
64599	GIGYF1	5e-12	0.0259
23325	WASHC4	6e-12	0.0282
746	TMEM258	7e-12	0.0225
8416	ANXA9	1e-11	0.0223
1463	NCAN	1e-11	0.0397
125931	CEACAM20	1e-11	0.336
6814	STXBP3	1e-11	0.0616
259230	SGMS1	2e-11	0.0537
8666	EIF3G	2e-11	0.0914
65095	KRI1	3e-11	0.1605
90362	FAM110B	3e-11	0.044
2039	DMTN	3e-11	0.0243
56269	IRGC	4e-11	0.0547
81492	RSPH6A	4e-11	0.0289
112812	FDX2	5e-11	0.0398
79618	HMBOX1	5e-11	0.0478
2696	GIPR	6e-11	0.0198
64342	HS1BP3	6e-11	0.0446
5468	PPARG	7e-11	0.0282
9159	PCSK7	7e-11	0.0215
7809	BSND	1e-10	0.0184
54520	CCDC93	1e-10	0.0499
8647	ABCB11	1e-10	0.0165
10848	PPP1R13L	1e-10	0.0366
7157	TP53	1e-10	0.0176
2068	ERCC2	2e-10	0.041
64116	SLC39A8	2e-10	0.0299
29097	CNIH4	2e-10	0.0186
78992	YIPF2	2e-10	0.0753
130399	ACVR1C	2e-10	0.0284
602	BCL3	3e-10	0.1388
23461	ABCA5	3e-10	0.0336
2874	GPS2	3e-10	0.0407
90634	N4BP2L1	3e-10	0.0158
6938	TCF12	4e-10	0.0281
5686	PSMA5	4e-10	0.0661
22864	R3HDM2	4e-10	0.0274
6462	SHBG	4e-10	0.0248
84310	C7orf50	5e-10	0.0195
5190	PEX6	5e-10	0.0152
3142	HLX	6e-10	0.0188
9577	BABAM2	8e-10	0.0231
22987	SV2C	8e-10	0.0271
23386	NUDCD3	1e-09	0.0186
162979	ZNF296	1e-09	0.0551
390940	PINLYP	1e-09	0.0185
63892	THADA	1e-09	0.0352
101928243	DARS1-AS1	1e-09	0.0183
11226	GALNT6	1e-09	0.0148
10301	DLEU1	2e-09	0.0167
32	ACACB	2e-09	0.1658
55326	AGPAT5	2e-09	0.015
157724	SLC7A13	2e-09	0.0166
4074	M6PR	2e-09	0.0235
745	MYRF	2e-09	0.0166
146433	IL34	2e-09	0.0143
4676	NAP1L4	3e-09	0.0176
23098	SARM1	3e-09	0.0258
7364	UGT2B7	4e-09	0.0954
55024	BANK1	4e-09	0.0295
80207	OPA3	4e-09	0.0383
128272	ARHGEF19	4e-09	0.016
55119	PRPF38B	4e-09	0.0681
10274	STAG1	5e-09	0.0319
7771	ZNF112	5e-09	0.0166
