Entrez	Gene Symbol	P-value	Beta
169714	QSOX2	1e-08	0.0104
54822	TRPM7	1e-08	0.0122
58489	ABHD17C	1e-08	0.0116
84890	ADO	1e-08	0.011
79068	FTO	1e-08	0.0109
51271	UBAP1	2e-08	0.0103
8881	CDC16	2e-08	0.0169
4684	NCAM1	2e-08	0.0123
253559	CADM2	2e-08	0.012
8803	SUCLA2	2e-08	0.0121
5310	PKD1	2e-08	0.0188
7525	YES1	2e-08	0.0124
114907	FBXO32	2e-08	0.0144
57480	PLEKHG1	2e-08	0.0312
55103	RALGPS2	2e-08	0.0198
124540	MSI2	3e-08	0.0108
114991	ZNF618	3e-08	0.0121
256369	CCDC197	3e-08	0.0118
121457	IKBIP	3e-08	0.0107
26147	PHF19	3e-08	0.0127
4026	LPP	3e-08	0.0314
23194	FBXL7	3e-08	0.0107
51422	PRKAG2	4e-08	0.0125
23143	LRCH1	4e-08	0.0113
9679	FAM53B	4e-08	0.0193
10494	STK25	4e-08	0.0101
9866	TRIM66	4e-08	0.0123
4035	LRP1	5e-08	0.0106
56898	BDH2	5e-08	0.0127
