Entrez	Gene Symbol	P-value	Beta
219736	STOX1	2e-08	
350	APOH	2e-08	
84885	ZDHHC12	2e-08	
51760	SYT17	2e-08	
23514	SPIDR	2e-08	
126069	ZNF491	2e-08	
84830	ADTRP	2e-08	
672	BRCA1	2e-08	
118429	ANTXR2	3e-08	
30844	EHD4	3e-08	
6919	TCEA2	3e-08	
79726	WDR59	4e-08	
7163	TPD52	4e-08	
79987	SVEP1	4e-08	
6777	STAT5B	4e-08	
10079	ATP9A	4e-08	
5922	RASA2	4e-08	
8208	CHAF1B	5e-08	
4249	MGAT5	5e-08	
51278	IER5	5e-08	
7874	USP7	5e-08	
171019	ADAMTS19	5e-08	
5584	PRKCI	5e-08	
29993	PACSIN1	5e-08	
3096	HIVEP1	6e-08	
115290	FBXO17	6e-08	
124359	CDYL2	6e-08	
51061	TXNDC11	6e-08	
4843	NOS2	7e-08	
7293	TNFRSF4	8e-08	
6504	SLAMF1	8e-08	
6310	ATXN1	9e-08	
160851	DGKH	9e-08	
23141	ANKLE2	9e-08	
286053	NSMCE2	9e-08	
80012	PHC3	9e-08	
5795	PTPRJ	1e-07	
2166	FAAH	1e-07	
100652824	KIAA2012	1e-07	
11044	TENT4A	1e-07	
818	CAMK2G	2e-07	
27086	FOXP1	2e-07	
5890	RAD51B	2e-07	
8672	EIF4G3	2e-07	
51741	WWOX	2e-07	
