Entrez	Gene Symbol	P-value	Beta
2217	FCGRT	8e-10	0.02
51533	PHF7	8e-10	0.0339
1408	CRY2	8e-10	0.04
63892	THADA	9e-10	0.0198
8567	MADD	9e-10	0.016
7170	TPM3	1e-09	0.0221
151254	C2CD6	1e-09	0.0155
6559	SLC12A3	1e-09	0.0179
286046	XKR6	1e-09	0.0172
6938	TCF12	1e-09	0.0272
4774	NFIA	1e-09	0.0284
26509	MYOF	2e-09	0.0379
54014	BRWD1	2e-09	0.0148
1315	COPB1	2e-09	0.0319
55188	RIC8B	3e-09	0.0213
10613	ERLIN1	3e-09	0.0143
51602	NOP58	3e-09	0.0194
140831	ZSWIM3	4e-09	0.0353
1209	CLPTM1	4e-09	0.0393
6198	RPS6KB1	4e-09	0.0176
949	SCARB1	4e-09	0.0199
9541	CIR1	4e-09	0.0183
389136	VGLL3	4e-09	0.0246
6582	SLC22A2	5e-09	0.0259
