Entrez	Gene Symbol	P-value	Beta
26084	ARHGEF26	3e-14	0.0125
176	ACAN	4e-14	0.046
8856	NR1I2	5e-14	0.0138
129563	DIS3L2	5e-14	0.0139
3096	HIVEP1	5e-14	0.0132
80315	CPEB4	5e-14	0.0169
1373	CPS1	7e-14	0.0144
60676	PAPPA2	7e-14	0.0128
29945	ANAPC4	8e-14	0.0182
6514	SLC2A2	9e-14	0.0151
5142	PDE4B	1e-13	0.0125
5500	PPP1CB	1e-13	0.0124
29951	PDZRN4	1e-13	0.0122
92312	MEX3A	2e-13	0.0224
5334	PLCL1	2e-13	0.0126
4809	SNU13	2e-13	0.0259
22895	RPH3A	3e-13	0.0264
783	CACNB2	3e-13	0.0138
22795	NID2	3e-13	0.0295
6934	TCF7L2	3e-13	0.0156
161357	MDGA2	3e-13	0.0124
8398	PLA2G6	3e-13	0.0127
221895	JAZF1	4e-13	0.0163
4052	LTBP1	4e-13	0.0292
55024	BANK1	5e-13	0.0127
8312	AXIN1	5e-13	0.0125
84444	DOT1L	6e-13	0.012
4988	OPRM1	6e-13	0.0196
266722	HS6ST3	6e-13	0.012
98	ACYP2	7e-13	0.0122
58489	ABHD17C	8e-13	0.0139
54986	ULK4	8e-13	0.0138
29942	PURG	8e-13	0.0148
57188	ADAMTSL3	8e-13	0.0124
22854	NTNG1	1e-12	0.0147
11108	PRDM4	1e-12	0.0138
27175	TUBG2	1e-12	0.0119
58516	SINHCAF	2e-12	0.0243
23705	CADM1	3e-12	0.0116
283455	KSR2	3e-12	0.0126
144455	E2F7	4e-12	0.0134
2562	GABRB3	5e-12	0.0116
51195	RAPGEFL1	5e-12	0.0126
203238	CCDC171	5e-12	0.012
143384	CACUL1	6e-12	0.0158
2120	ETV6	6e-12	0.0119
139189	DGKK	6e-12	0.0104
9910	RABGAP1L	6e-12	0.0162
9378	NRXN1	6e-12	0.0133
1307	COL16A1	7e-12	0.0119
55857	KIZ	7e-12	0.0118
51594	NBAS	7e-12	0.012
26040	SETBP1	8e-12	0.012
5137	PDE1C	8e-12	0.0118
9252	RPS6KA5	1e-11	0.0152
353500	BMP8A	1e-11	0.014
9686	VGLL4	1e-11	0.0145
6660	SOX5	1e-11	0.0143
2887	GRB10	2e-11	0.0176
23269	MGA	2e-11	0.0151
26052	DNM3	2e-11	0.0116
121793	TEX29	2e-11	0.0135
84619	ZGPAT	2e-11	0.0116
6251	RSU1	2e-11	0.0136
9837	GINS1	2e-11	0.0133
55297	CCDC91	3e-11	0.0122
57698	SHTN1	3e-11	0.0164
53353	LRP1B	3e-11	0.014
23418	CRB1	3e-11	0.0218
140733	MACROD2	3e-11	0.0169
65220	NADK	3e-11	0.011
27332	ZNF638	4e-11	0.0114
5125	PCSK5	4e-11	0.0178
9353	SLIT2	4e-11	0.012
2762	GMDS	4e-11	0.0171
2894	GRID1	5e-11	0.021
111	ADCY5	5e-11	0.0115
4238	MFAP3	5e-11	0.0133
6586	SLIT3	7e-11	0.0132
116985	ARAP1	8e-11	0.0127
170691	ADAMTS17	8e-11	0.0211
9557	CHD1L	9e-11	0.0158
3667	IRS1	1e-10	0.0163
23030	KDM4B	1e-10	0.0367
26043	UBXN7	1e-10	0.014
4045	LSAMP	1e-10	0.0119
64919	BCL11B	1e-10	0.0136
375449	MAST4	1e-10	0.0113
775	CACNA1C	2e-10	0.012
3643	INSR	2e-10	0.0111
152002	XXYLT1	2e-10	0.0121
23513	SCRIB	2e-10	0.0133
2895	GRID2	2e-10	0.0124
83637	ZMIZ2	2e-10	0.0117
55718	POLR3E	2e-10	0.0217
4776	NFATC4	2e-10	0.0112
11315	PARK7	2e-10	0.0109
16	AARS1	2e-10	0.0104
93594	TBC1D31	3e-10	0.0113
5136	PDE1A	3e-10	0.0115
8558	CDK10	3e-10	0.0132
10570	DPYSL4	3e-10	0.0135
29035	HAPSTR1	4e-10	0.0133
83698	CALN1	4e-10	0.0137
55843	ARHGAP15	4e-10	0.0147
56243	KIAA1217	4e-10	0.0199
23648	SSBP3	4e-10	0.0134
9827	RGP1	4e-10	0.0151
7543	ZFX	4e-10	0.0089
84929	FIBCD1	4e-10	0.0106
11044	TENT4A	4e-10	0.0108
125	ADH1B	5e-10	0.0185
55636	CHD7	5e-10	0.0231
57706	DENND1A	5e-10	0.0134
23140	ZZEF1	5e-10	0.0148
8881	CDC16	6e-10	0.0121
56479	KCNQ5	6e-10	0.012
64839	FBXL17	6e-10	0.0116
5099	PCDH7	6e-10	0.0114
23347	SMCHD1	7e-10	0.0119
55534	MAML3	7e-10	0.011
1763	DNA2	8e-10	0.0172
83988	NCALD	8e-10	0.0119
8609	KLF7	8e-10	0.0112
2626	GATA4	9e-10	0.0118
11162	NUDT6	9e-10	0.0143
594	BCKDHB	1e-09	0.01
9415	FADS2	1e-09	0.0172
2272	FHIT	1e-09	0.0122
137868	SGCZ	1e-09	0.0119
1027	CDKN1B	1e-09	0.0107
23199	GSE1	1e-09	0.0449
201625	DNAH12	1e-09	0.0116
80816	ASXL3	1e-09	0.0105
84458	LCOR	2e-09	0.02
8618	CADPS	2e-09	0.0134
55512	SMPD3	2e-09	0.0121
2992	GYG1	2e-09	0.0103
64641	EBF2	2e-09	0.013
4074	M6PR	2e-09	0.0099
23301	EHBP1	2e-09	0.0104
53349	ZFYVE1	2e-09	0.0238
64093	SMOC1	2e-09	0.0101
8541	PPFIA3	2e-09	0.0105
9079	LDB2	3e-09	0.0103
79823	CAMKMT	3e-09	0.0163
160851	DGKH	3e-09	0.0121
2043	EPHA4	3e-09	0.0118
1630	DCC	3e-09	0.0153
1601	DAB2	3e-09	0.0098
583	BBS2	3e-09	0.0115
112	ADCY6	4e-09	0.0356
4927	NUP88	4e-09	0.0133
2888	GRB14	4e-09	0.0123
4883	NPR3	4e-09	0.0109
57489	ODF2L	4e-09	0.0164
517	ATP5MC2	4e-09	0.0113
22879	MON1B	4e-09	0.0132
23522	KAT6B	4e-09	0.013
7003	TEAD1	4e-09	0.0124
51514	DTL	4e-09	0.01
84894	LINGO1	4e-09	0.0135
23039	XPO7	5e-09	0.0097
1806	DPYD	5e-09	0.0138
4053	LTBP2	5e-09	0.0102
1301	COL11A1	5e-09	0.01
124540	MSI2	7e-09	0.01
83851	SYT16	7e-09	0.0134
23704	KCNE4	7e-09	0.0108
3633	INPP5B	7e-09	0.0096
6482	ST3GAL1	7e-09	0.0097
54715	RBFOX1	7e-09	0.0124
22848	AAK1	8e-09	0.0152
344905	ATP13A5	8e-09	0.1551
253959	RALGAPA1	8e-09	0.0136
4978	OPCML	8e-09	0.0102
1740	DLG2	8e-09	0.0096
79921	TCEAL4	9e-09	0.0078
11148	HHLA2	9e-09	0.0116
56159	TEX11	1e-08	0.0114
604	BCL6	1e-08	0.0197
2139	EYA2	1e-08	0.0121
22904	SBNO2	1e-08	0.0175
5798	PTPRN	1e-08	0.0109
26280	IL1RAPL2	1e-08	0.0446
138046	RALYL	1e-08	0.0266
23090	ZNF423	1e-08	0.0122
23040	MYT1L	2e-08	0.0095
127602	DNAH14	2e-08	0.0143
130574	LYPD6	2e-08	0.0125
1656	DDX6	2e-08	0.0119
9451	EIF2AK3	2e-08	0.0098
1496	CTNNA2	2e-08	0.0147
6928	HNF1B	2e-08	0.0098
10714	POLD3	2e-08	0.0106
56899	ANKS1B	2e-08	0.0121
9819	TSC22D2	2e-08	0.0093
51317	PHF21A	2e-08	0.0193
10082	GPC6	2e-08	0.0124
10692	RRH	3e-08	0.0123
10667	FARS2	3e-08	0.0143
51460	SFMBT1	3e-08	0.016
442117	GALNTL6	3e-08	0.0117
134391	GPR151	3e-08	0.0628
56995	TULP4	3e-08	0.0109
2047	EPHB1	3e-08	0.0091
2201	FBN2	3e-08	0.013
80309	SPHKAP	3e-08	0.0102
7106	TSPAN4	3e-08	0.0117
23558	WBP2	3e-08	0.0152
140688	NOL4L	3e-08	0.0257
56911	MAP3K7CL	3e-08	0.0112
154215	NKAIN2	3e-08	0.0117
221692	PHACTR1	3e-08	0.0096
26054	SENP6	4e-08	0.0168
8897	MTMR3	4e-08	0.0101
168975	CNBD1	4e-08	0.009
7265	TTC1	4e-08	0.0268
80031	SEMA6D	4e-08	0.0095
4897	NRCAM	4e-08	0.0218
79918	SETD6	4e-08	0.0132
577	ADGRB3	5e-08	0.0292
22808	MRAS	5e-08	0.0153
686	BTD	5e-08	0.0095
2741	GLRA1	5e-08	0.0379
57144	PAK5	5e-08	0.0091
