Entrez	Gene Symbol	P-value	Beta
284611	EEIG2	1e-11	0.0366
5335	PLCG1	2e-11	0.0372
84971	ATG4D	2e-11	0.0286
390940	PINLYP	2e-11	0.0205
23317	DNAJC13	2e-11	0.0345
10087	CERT1	2e-11	0.0491
8666	EIF3G	3e-11	0.0899
23098	SARM1	3e-11	0.0289
6938	TCF12	3e-11	0.0305
78992	YIPF2	4e-11	0.0783
84868	HAVCR2	4e-11	0.0201
130399	ACVR1C	4e-11	0.0293
2949	GSTM5	6e-11	0.0284
259230	SGMS1	6e-11	0.0524
2067	ERCC1	8e-11	0.0197
7157	TP53	9e-11	0.0177
80790	CMIP	1e-10	0.0168
2696	GIPR	1e-10	0.0196
5125	PCSK5	1e-10	0.0159
3064	HTT	2e-10	0.0166
23224	SYNE2	2e-10	0.0225
6444	SGCD	3e-10	0.0458
1742	DLG4	4e-10	0.0168
146433	IL34	4e-10	0.015
158219	TTC39B	4e-10	0.0193
5781	PTPN11	6e-10	0.0151
124997	WDR81	6e-10	0.017
4547	MTTP	6e-10	0.0523
128272	ARHGEF19	6e-10	0.0169
6238	RRBP1	7e-10	0.2746
91748	MIDEAS	7e-10	0.0205
6205	RPS11	7e-10	0.0202
8647	ABCB11	8e-10	0.0157
57159	TRIM54	8e-10	0.0509
8416	ANXA9	8e-10	0.0201
9784	SNX17	9e-10	0.0324
4358	MPV17	1e-09	0.0462
57466	SCAF4	1e-09	0.0356
7733	ZNF180	1e-09	0.0228
79607	FAM118B	1e-09	0.0788
140612	ZFP28	1e-09	0.0164
7809	BSND	2e-09	0.0171
9855	FARP2	2e-09	0.0195
63892	THADA	2e-09	0.035
1312	COMT	2e-09	0.0144
4858	NOVA2	2e-09	0.0197
7771	ZNF112	2e-09	0.0169
64599	GIGYF1	2e-09	0.0226
112812	FDX2	2e-09	0.0365
22987	SV2C	3e-09	0.0262
1871	E2F3	3e-09	0.0187
56896	DPYSL5	3e-09	0.0349
81890	QTRT1	3e-09	0.0324
57134	MAN1C1	3e-09	0.0175
54520	CCDC93	3e-09	0.046
54536	EXOC6	4e-09	0.0251
79618	HMBOX1	4e-09	0.0429
3490	IGFBP7	4e-09	0.0152
64151	NCAPG	4e-09	0.021
4763	NF1	5e-09	0.0206
