Entrez	Gene Symbol	P-value	Beta
90355	MACIR	2e-21	0.0203
54498	SMOX	1e-20	0.0227
55027	HEATR3	1e-20	0.02
1185	CLCN6	3e-20	0.0261
8451	CUL4A	3e-20	0.0218
7157	TP53	5e-20	0.0992
2235	FECH	1e-19	0.0281
6195	RPS6KA1	1e-19	0.0203
92745	SLC38A5	2e-19	0.0447
6708	SPTA1	2e-19	0.0201
5913	RAPSN	3e-19	0.019
5295	PIK3R1	3e-19	0.0213
10599	SLCO1B1	1e-18	0.0244
64420	SUSD1	1e-18	0.0212
3607	FOXK2	2e-18	0.0368
27161	AGO2	2e-18	0.0351
85440	DOCK7	3e-18	0.0178
115286	SLC25A26	7e-18	0.0176
25853	DCAF12	2e-17	0.0217
80149	ZC3H12A	3e-17	0.0201
27152	INTU	3e-17	0.1062
5890	RAD51B	3e-17	0.0257
90459	ERI1	5e-17	0.0177
64795	RMND5A	6e-17	0.0184
51366	UBR5	8e-17	0.0166
255967	PAN3	2e-16	0.0225
10978	CLP1	5e-16	0.0191
246184	CDC26	2e-15	0.0715
665	BNIP3L	2e-15	0.0182
2972	BRF1	2e-15	0.0186
3822	KLRC2	3e-15	0.0268
10464	PIBF1	5e-15	0.1525
11177	BAZ1A	6e-15	0.0283
60468	BACH2	7e-15	0.0197
9816	URB2	8e-15	0.0166
84969	TOX2	9e-15	0.0174
55009	FAM174C	1e-14	0.0348
5866	RAB3IL1	7e-14	0.0182
2037	EPB41L2	8e-14	0.0168
978	CDA	1e-13	0.0161
861	RUNX1	1e-13	0.0158
147372	CCBE1	2e-13	0.0258
131076	MIX23	2e-13	0.0183
8454	CUL1	3e-13	0.0182
30061	SLC40A1	3e-13	0.0157
55175	KLHL11	3e-13	0.031
5933	RBL1	4e-13	0.2205
8932	MBD2	4e-13	0.0153
4330	MN1	6e-13	0.0146
57623	ZFAT	1e-12	0.0223
50939	IMPG2	1e-12	0.0145
23139	MAST2	1e-12	0.017
558	AXL	1e-12	0.0156
57580	PREX1	2e-12	0.0153
80762	NDFIP1	2e-12	0.0143
252983	STXBP4	3e-12	0.0171
2643	GCH1	3e-12	0.015
2078	ERG	3e-12	0.0149
51168	MYO15A	3e-12	0.0157
55197	RPRD1A	7e-12	0.016
57121	LPAR5	8e-12	0.014
64778	FNDC3B	2e-11	0.0134
4703	NEB	2e-11	0.0137
4092	SMAD7	2e-11	0.0143
9382	COG1	2e-11	0.0164
9755	TBKBP1	2e-11	0.0663
28969	BZW2	2e-11	0.0145
50861	STMN3	2e-11	0.017
25970	SH2B1	3e-11	0.0171
55291	PPP6R3	3e-11	0.0168
23645	PPP1R15A	5e-11	0.0139
23047	PDS5B	6e-11	0.0141
949	SCARB1	7e-11	0.0225
3146	HMGB1	1e-10	0.0596
22936	ELL2	1e-10	0.0152
8665	EIF3F	1e-10	0.02
9156	EXO1	1e-10	0.0426
4363	ABCC1	1e-10	0.0144
51130	ASB3	1e-10	0.0184
81889	FAHD1	2e-10	0.0133
2687	GGT5	2e-10	0.0149
284	ANGPT1	2e-10	0.0153
51272	BET1L	2e-10	0.0251
6184	RPN1	2e-10	0.014
7298	TYMS	3e-10	0.0165
2149	F2R	3e-10	0.0355
57673	BEND3	3e-10	0.0128
6660	SOX5	3e-10	0.0468
9263	STK17A	4e-10	0.0128
15	AANAT	4e-10	0.013
26053	AUTS2	5e-10	0.0139
10666	CD226	5e-10	0.0862
23253	ANKRD12	7e-10	0.1377
23081	KDM4C	7e-10	0.0857
55770	EXOC2	8e-10	0.0165
5586	PKN2	1e-09	0.0123
22	ABCB7	1e-09	0.0234
9261	MAPKAPK2	1e-09	0.0122
4756	NEO1	1e-09	0.0145
8837	CFLAR	1e-09	0.0128
7066	THPO	1e-09	0.0215
221188	ADGRG5	2e-09	0.0127
79718	TBL1XR1	2e-09	0.0151
195828	ZNF367	2e-09	0.0403
79068	FTO	2e-09	0.0128
253782	CERS6	2e-09	0.0471
3669	ISG20	2e-09	0.0127
9638	FEZ1	3e-09	0.0121
27131	SNX5	3e-09	0.0202
81618	ITM2C	5e-09	0.0146
55671	PPP4R3A	7e-09	0.0137
4173	MCM4	7e-09	0.0194
27316	RBMX	7e-09	0.0117
10296	MAEA	9e-09	0.0211
7295	TXN	9e-09	0.0131
3899	AFF3	1e-08	0.0117
10735	STAG2	1e-08	0.0131
5915	RARB	1e-08	0.0157
4552	MTRR	1e-08	0.0115
55656	INTS8	1e-08	0.0285
2992	GYG1	2e-08	0.0118
1106	CHD2	2e-08	0.0148
54511	HMGCLL1	2e-08	0.0115
23300	ATMIN	2e-08	0.0149
6522	SLC4A2	2e-08	0.0113
9262	STK17B	2e-08	0.0198
54914	FOCAD	2e-08	0.013
57644	MYH7B	2e-08	0.0222
22870	PPP6R1	2e-08	0.0254
23232	TBC1D12	2e-08	0.0117
5819	NECTIN2	3e-08	0.0128
5334	PLCL1	3e-08	0.0114
27332	ZNF638	3e-08	0.0114
84310	C7orf50	4e-08	0.013
1232	CCR3	4e-08	0.022
55636	CHD7	4e-08	0.017
5570	PKIB	4e-08	0.015
50512	PODXL2	5e-08	0.2063
64839	FBXL17	5e-08	0.0149
