Entrez	Gene Symbol	P-value	Beta
150365	MEI1	8e-12	6.847
10395	DLC1	8e-12	6.845
79670	TUT7	9e-12	6.82
145567	TTC7B	9e-12	6.822
8935	SKAP2	1e-11	6.793
23370	ARHGEF18	1e-11	6.809
6469	SHH	2e-11	6.736
7155	TOP2B	2e-11	6.735
80332	ADAM33	2e-11	6.733
4052	LTBP1	2e-11	6.702
7319	UBE2A	2e-11	6.721
22864	R3HDM2	2e-11	6.678
60468	BACH2	2e-11	6.74
22828	SCAF8	3e-11	6.663
283349	RASSF3	3e-11	6.63
23545	ATP6V0A2	3e-11	6.658
2017	CTTN	3e-11	6.659
51684	SUFU	4e-11	6.596
1284	COL4A2	5e-11	6.579
23258	DENND5A	6e-11	6.55
11143	KAT7	6e-11	6.547
9472	AKAP6	6e-11	6.54
10529	NEBL	7e-11	6.522
80155	NAA15	8e-11	6.509
1607	DGKB	9e-11	6.479
4053	LTBP2	1e-10	6.423
374986	MIGA1	1e-10	6.419
55585	UBE2Q1	1e-10	6.448
2309	FOXO3	2e-10	6.401
11124	FAF1	2e-10	6.383
21	ABCA3	2e-10	6.375
10813	UTP14A	2e-10	6.353
55843	ARHGAP15	3e-10	6.283
5495	PPM1B	3e-10	6.299
2104	ESRRG	3e-10	6.32
3918	LAMC2	4e-10	6.274
84441	MAML2	4e-10	6.254
4627	MYH9	5e-10	6.208
57669	EPB41L5	5e-10	6.233
22919	MAPRE1	5e-10	6.226
3061	HCRTR1	5e-10	6.224
221178	SPATA13	6e-10	6.197
196446	MYRFL	6e-10	6.184
221294	NT5DC1	6e-10	6.185
7168	TPM1	7e-10	6.169
7030	TFE3	7e-10	6.16
146713	RBFOX3	9e-10	6.131
93627	TBCK	1e-09	6.095
54504	CPVL	1e-09	6.066
64219	PJA1	1e-09	6.085
26112	CCDC69	1e-09	6.066
5137	PDE1C	1e-09	6.064
133522	PPARGC1B	1e-09	6.051
129080	EMID1	1e-09	6.098
55770	EXOC2	1e-09	6.102
1655	DDX5	2e-09	6.022
83992	CTTNBP2	2e-09	6.017
2321	FLT1	2e-09	6.014
6660	SOX5	2e-09	5.966
10301	DLEU1	2e-09	6.008
65055	REEP1	2e-09	6.016
84456	L3MBTL3	3e-09	5.908
8943	AP3D1	3e-09	5.913
8828	NRP2	3e-09	5.914
54584	GNB1L	3e-09	5.922
91851	CHRDL1	3e-09	5.936
2120	ETV6	3e-09	5.942
8631	SKAP1	3e-09	5.944
4703	NEB	4e-09	5.872
