Entrez	Gene Symbol	P-value	Beta
201501	ZBTB7C	3e-13	0.0039
8854	ALDH1A2	3e-13	0.0039
9701	PPP6R2	4e-13	0.0038
63892	THADA	5e-13	0.0069
196951	FAM227B	5e-13	0.0037
26094	DCAF4	6e-13	0.0061
9971	NR1H4	6e-13	0.0079
22806	IKZF3	1e-12	0.0036
4163	MCC	1e-12	0.0039
29780	PARVB	2e-12	0.0036
4245	MGAT1	2e-12	0.0041
6938	TCF12	3e-12	0.0068
55690	PACS1	4e-12	0.0042
220972	MARCHF8	4e-12	0.0041
83593	RASSF5	4e-12	0.0038
64218	SEMA4A	4e-12	0.0123
22899	ARHGEF15	4e-12	0.0036
2591	GALNT3	4e-12	0.0035
2695	GIP	6e-12	0.0035
22877	MLXIP	1e-11	0.0043
4923	NTSR1	1e-11	0.0036
55286	C4orf19	2e-11	0.0035
80208	SPG11	2e-11	0.0111
1109	AKR1C4	3e-11	0.0047
23245	ASTN2	3e-11	0.0044
9855	FARP2	4e-11	0.005
6934	TCF7L2	5e-11	0.0033
85451	UNK	6e-11	0.0035
688	KLF5	6e-11	0.0036
55534	MAML3	7e-11	0.0036
57504	MTA3	7e-11	0.0094
4588	MUC6	8e-11	0.0039
64072	CDH23	1e-10	0.0034
8797	TNFRSF10A	1e-10	0.0038
3480	IGF1R	1e-10	0.0034
387700	SLC16A12	1e-10	0.0038
64399	HHIP	1e-10	0.0057
22823	MTF2	2e-10	0.0035
463	ZFHX3	2e-10	0.0033
6660	SOX5	2e-10	0.0051
57522	SRGAP1	2e-10	0.0042
57448	BIRC6	3e-10	0.0037
57337	SENP7	3e-10	0.0034
6484	ST3GAL4	3e-10	0.0034
55206	SBNO1	4e-10	0.0055
6801	STRN	4e-10	0.0032
55731	FAM222B	4e-10	0.0032
80312	TET1	5e-10	0.0032
4781	NFIB	5e-10	0.0034
23164	MPRIP	5e-10	0.0095
7068	THRB	6e-10	0.0035
4684	NCAM1	6e-10	0.006
203328	SUSD3	8e-10	0.0043
182	JAG1	8e-10	0.0059
350	APOH	9e-10	0.0092
81671	VMP1	9e-10	0.0031
153241	CEP120	1e-09	0.0042
23383	MAU2	1e-09	0.0061
83698	CALN1	1e-09	0.0034
57619	SHROOM3	2e-09	0.003
85458	DIXDC1	2e-09	0.0032
152137	CCDC50	2e-09	0.0036
64374	SIL1	2e-09	0.0045
9844	ELMO1	2e-09	0.0039
80205	CHD9	2e-09	0.0034
83478	ARHGAP24	3e-09	0.0032
221178	SPATA13	3e-09	0.0032
825	CAPN3	3e-09	0.0115
26084	ARHGEF26	4e-09	0.0114
114327	EFHC1	4e-09	0.003
5236	PGM1	4e-09	0.0038
5305	PIP4K2A	6e-09	0.0065
7942	TFEB	6e-09	0.0053
1871	E2F3	6e-09	0.0039
285590	SH3PXD2B	6e-09	0.003
3772	KCNJ15	6e-09	0.003
7525	YES1	6e-09	0.0049
83729	INHBE	6e-09	0.003
4099	MAG	6e-09	0.0036
8476	CDC42BPA	7e-09	0.003
404550	C16orf74	8e-09	0.0032
8470	SORBS2	9e-09	0.0039
84814	PLPP7	1e-08	0.0048
5142	PDE4B	1e-08	0.0029
9649	RALGPS1	1e-08	0.003
27086	FOXP1	1e-08	0.0053
868	CBLB	1e-08	0.0033
55342	STRBP	1e-08	0.0042
22874	PLEKHA6	1e-08	0.0044
1112	FOXN3	1e-08	0.003
55959	SULF2	1e-08	0.0039
7039	TGFA	1e-08	0.0045
26054	SENP6	1e-08	0.003
64847	SPATA20	2e-08	0.003
203228	C9orf72	2e-08	0.0106
10144	FAM13A	2e-08	0.0032
2309	FOXO3	2e-08	0.003
1742	DLG4	2e-08	0.0216
57468	SLC12A5	2e-08	0.0033
26153	KIF26A	2e-08	0.0465
26057	ANKRD17	2e-08	0.0032
1770	DNAH9	2e-08	0.0518
2771	GNAI2	2e-08	0.0094
10301	DLEU1	2e-08	0.0099
3720	JARID2	2e-08	0.0044
54439	RBM27	3e-08	0.0029
4343	MOV10	3e-08	0.0035
9980	DOP1B	3e-08	0.003
23002	DAAM1	3e-08	0.0038
23612	PHLDA3	3e-08	0.0058
999	CDH1	3e-08	0.0029
51257	MARCHF2	3e-08	0.0032
22981	NINL	5e-08	0.0081
728621	CCDC30	5e-08	0.0028
130399	ACVR1C	5e-08	0.0053
25816	TNFAIP8	5e-08	0.0032
