Entrez	Gene Symbol	P-value	Beta
55197	RPRD1A	1e-11	0.018217407
4092	SMAD7	1e-11	0.015068513
9755	TBKBP1	1e-11	0.06359828
57139	RGL3	1e-11	0.07171154
7298	TYMS	1e-11	0.020685663
1106	CHD2	2e-11	0.016750222
23293	SMG6	2e-11	0.019131098
11046	SLC35D2	2e-11	0.04093981
6790	AURKA	2e-11	0.016695064
55002	TMCO3	2e-11	0.018660512
9997	SCO2	3e-11	0.024685359
54805	CNNM2	3e-11	0.018832173
2517	FUCA1	3e-11	0.014735338
55666	NPLOC4	3e-11	0.019714067
80762	NDFIP1	3e-11	0.015270915
2120	ETV6	3e-11	0.07861009
286826	LIN9	3e-11	0.07342633
30061	SLC40A1	3e-11	0.01529459
8665	EIF3F	4e-11	0.022840621
79621	RNASEH2B	4e-11	0.045795664
3836	KPNA1	4e-11	0.021120617
2530	FUT8	5e-11	0.21184291
843	CASP10	6e-11	0.014534385
863	CBFA2T3	7e-11	0.019789381
10788	IQGAP2	7e-11	0.034765407
57097	PARP11	8e-11	0.021424608
284	ANGPT1	9e-11	0.0146379275
8814	CDKL1	1e-10	0.014231678
26053	AUTS2	1e-10	0.014193236
115752	DIS3L	1e-10	0.014601644
23253	ANKRD12	1e-10	0.13576873
6502	SKP2	1e-10	0.031026162
5591	PRKDC	2e-10	0.023872994
6117	RPA1	2e-10	0.021741422
57664	PLEKHA4	2e-10	0.018008083
100129583	FAM47E	2e-10	0.023805235
25778	DSTYK	2e-10	0.01869811
89910	UBE3B	2e-10	0.015158559
5562	PRKAA1	2e-10	0.015413734
10666	CD226	2e-10	0.08305875
3482	IGF2R	2e-10	0.019706182
63967	CLSPN	3e-10	0.07957066
4931	NVL	3e-10	0.036525767
22936	ELL2	3e-10	0.017496793
54471	MIEF1	3e-10	0.015018971
9156	EXO1	3e-10	0.038952142
1859	DYRK1A	4e-10	0.016332354
10873	ME3	4e-10	0.014463178
10735	STAG2	4e-10	0.013629841
51257	MARCHF2	4e-10	0.014341113
29781	NCAPH2	4e-10	0.053653114
1657	DMXL1	4e-10	0.015783926
6886	TAL1	5e-10	0.027309457
64778	FNDC3B	6e-10	0.0141136935
22978	NT5C2	6e-10	0.023231259
91746	YTHDC1	7e-10	0.017977066
81492	RSPH6A	7e-10	0.023081483
5463	POU6F1	7e-10	0.034201883
4170	MCL1	8e-10	0.035016093
64855	NIBAN2	8e-10	0.014356433
4363	ABCC1	8e-10	0.016007673
5915	RARB	8e-10	0.016343385
57159	TRIM54	8e-10	0.040370714
7050	TGIF1	9e-10	0.014359277
1385	CREB1	9e-10	0.014353079
3483	IGFALS	1e-09	0.0146103995
9968	MED12	1e-09	0.011901555
27332	ZNF638	1e-09	0.013908237
654	BMP6	1e-09	0.02731232
10477	UBE2E3	1e-09	0.01527744
206338	LVRN	1e-09	0.013869454
949	SCARB1	1e-09	0.019417312
7620	ZNF69	1e-09	0.013516125
51560	RAB6B	1e-09	0.0144002605
26227	PHGDH	2e-09	0.013446777
117247	SLC16A10	2e-09	0.01806191
114548	NLRP3	2e-09	0.013778579
84790	TUBA1C	2e-09	0.036524575
4091	SMAD6	2e-09	0.015333599
3043	HBB	2e-09	0.10344113
64844	MARCHF7	2e-09	0.03892841
6522	SLC4A2	2e-09	0.013435505
196528	ARID2	3e-09	0.016210869
121340	SP7	3e-09	0.014718021
9839	ZEB2	3e-09	0.014360865
151254	C2CD6	3e-09	0.014006711
51292	GMPR2	3e-09	0.030628297
3669	ISG20	3e-09	0.013198049
11260	XPOT	4e-09	0.01312789
81575	APOLD1	4e-09	0.019684957
64388	GREM2	4e-09	0.107537694
51366	UBR5	4e-09	0.013059588
6477	SIAH1	4e-09	0.04257559
1857	DVL3	6e-09	0.013229402
7295	TXN	6e-09	0.01880493
157680	VPS13B	6e-09	0.027744941
11214	AKAP13	7e-09	0.02952064
4851	NOTCH1	7e-09	0.012851866
659	BMPR2	7e-09	0.014567517
