Entrez	Gene Symbol	P-value	Beta
2788	GNG7	4e-08	0.4631
126669	SHE	4e-08	0.1115
22807	IKZF2	4e-08	0.3552
56172	ANKH	4e-08	0.0839
123228	SENP8	4e-08	0.0969
55255	WDR41	4e-08	0.1135
56999	ADAMTS9	4e-08	0.1287
143888	POGLUT3	4e-08	0.0854
4629	MYH11	4e-08	0.1162
463	ZFHX3	4e-08	0.0975
206338	LVRN	5e-08	0.084
3745	KCNB1	5e-08	0.0895
5144	PDE4D	5e-08	0.0888
79796	ALG9	5e-08	0.0912
7461	CLIP2	5e-08	0.0936
84230	LRRC8C	5e-08	0.1156
126755	LRRC38	5e-08	0.083
2242	FES	6e-08	0.2697
3490	IGFBP7	6e-08	0.0888
4792	NFKBIA	6e-08	0.0843
23057	NMNAT2	6e-08	0.0824
26355	FAM162A	6e-08	0.0814
2904	GRIN2B	7e-08	0.0816
66000	TMEM108	7e-08	0.0819
6625	SNRNP70	7e-08	0.117
350	APOH	7e-08	0.1173
3915	LAMC1	7e-08	0.0954
4211	MEIS1	7e-08	0.0829
631	BFSP1	7e-08	0.1432
11156	PTP4A3	8e-08	0.0971
201176	ARHGAP27	8e-08	0.0836
3680	ITGA9	8e-08	0.0818
2034	EPAS1	8e-08	0.0825
5305	PIP4K2A	9e-08	0.177
4524	MTHFR	9e-08	0.2752
84678	KDM2B	1e-07	0.0822
23317	DNAJC13	1e-07	0.0817
10906	TRAFD1	1e-07	0.1894
98	ACYP2	1e-07	0.1122
85004	RERG	1e-07	0.0839
9508	ADAMTS3	1e-07	0.0815
29789	OLA1	1e-07	0.0828
5069	PAPPA	1e-07	0.0962
8412	BCAR3	1e-07	0.0953
29842	TFCP2L1	1e-07	0.1147
662	BNIP1	1e-07	0.0806
51144	HSD17B12	1e-07	0.0794
169792	GLIS3	2e-07	0.0948
51134	CEP83	2e-07	0.1499
7148	TNXB	2e-07	0.0864
9228	DLGAP2	2e-07	0.0835
10858	CYP46A1	2e-07	0.0927
57194	ATP10A	2e-07	0.0807
7036	TFR2	2e-07	0.0796
4091	SMAD6	2e-07	0.0829
89	ACTN3	3e-07	0.1318
4684	NCAM1	3e-07	0.0795
80129	CCDC170	3e-07	0.0789
83660	TLN2	3e-07	0.0843
5587	PRKD1	3e-07	0.0788
5592	PRKG1	3e-07	0.104
100101267	POM121C	3e-07	0.0833
10163	WASF2	4e-07	0.1344
272	AMPD3	4e-07	0.0815
121512	FGD4	4e-07	0.08
11316	COPE	4e-07	0.1164
6565	SLC15A2	4e-07	0.0761
1607	DGKB	5e-07	0.0829
8178	ELL	5e-07	0.0789
84281	C2orf88	5e-07	0.0828
349136	WDR86	6e-07	0.0779
8997	KALRN	6e-07	0.0759
137682	NDUFAF6	6e-07	0.0766
196883	ADCY4	7e-07	0.1737
84173	ELMOD3	7e-07	0.1288
284805	C20orf203	7e-07	0.1037
11321	GPN1	7e-07	0.0754
6711	SPTBN1	7e-07	0.1828
79991	STN1	8e-07	0.0735
54971	BANP	8e-07	0.0796
54858	PGPEP1	8e-07	0.0856
202052	DNAJC18	8e-07	0.0854
23654	PLXNB2	9e-07	0.0787
5420	PODXL	9e-07	0.0888
987	LRBA	1e-06	0.081
6927	HNF1A	1e-06	0.1008
142685	ASB15	1e-06	0.0787
4289	MKLN1	1e-06	0.0743
84171	LOXL4	1e-06	0.0764
5728	PTEN	1e-06	0.1848
10716	TBR1	1e-06	0.1266
135112	NCOA7	1e-06	0.0735
23609	MKRN2	1e-06	0.075
2775	GNAO1	1e-06	0.0789
5339	PLEC	1e-06	0.2402
1359	CPA3	1e-06	0.0731
9732	DOCK4	1e-06	0.2491
5893	RAD52	2e-06	0.0797
57666	FBRSL1	2e-06	0.1327
64218	SEMA4A	2e-06	0.1101
5139	PDE3A	2e-06	0.0735
84665	MYPN	2e-06	0.0713
10413	YAP1	2e-06	0.0756
2767	GNA11	2e-06	0.0717
282809	POC1B	2e-06	0.0903
169714	QSOX2	2e-06	0.0774
2975	GTF3C1	2e-06	0.2035
5533	PPP3CC	3e-06	0.0937
22856	CHSY1	3e-06	0.0973
84871	AGBL4	3e-06	0.0985
144406	CFAP251	3e-06	0.0759
11060	WWP2	3e-06	0.1951
6660	SOX5	3e-06	0.0764
57448	BIRC6	3e-06	0.0702
23211	ZC3H4	3e-06	0.0774
10580	SORBS1	4e-06	0.1069
22887	FOXJ3	4e-06	0.1001
23365	ARHGEF12	4e-06	0.1601
7490	WT1	4e-06	0.0727
3217	HOXB7	5e-06	0.1202
401190	RGS7BP	5e-06	0.0741
345274	SLC10A6	5e-06	0.086
4854	NOTCH3	6e-06	0.113
55092	TMEM51	6e-06	0.0802
22897	CEP164	6e-06	0.0679
840	CASP7	6e-06	0.1115
25925	ZNF521	6e-06	0.078
2066	ERBB4	6e-06	0.0773
494470	ARK2C	6e-06	0.0808
57157	PHTF2	7e-06	0.0714
8019	BRD3	7e-06	0.0784
90993	CREB3L1	7e-06	0.3154
26115	TANC2	7e-06	0.328
11112	HIBADH	7e-06	0.0691
6925	TCF4	8e-06	0.0952
2322	FLT3	8e-06	0.0688
23263	MCF2L	9e-06	0.08
5467	PPARD	9e-06	0.0859
23548	TTC33	9e-06	0.0772
83696	TRAPPC9	1e-05	0.089
2037	EPB41L2	1e-05	0.0751
