Entrez	Gene Symbol	P-value	Beta
55013	MCUB	3e-20	0.064208
1109	AKR1C4	1e-19	0.0246893
583	BBS2	1e-19	0.0797509
2444	FRK	2e-19	0.0180323
8883	NAE1	3e-19	0.0372104
978	CDA	3e-19	0.018547
196385	DNAH10	1e-18	0.0190602
5002	SLC22A18	2e-18	0.0302382
103	ADAR	3e-18	0.0170499
252969	NEIL2	4e-18	0.0183105
272	AMPD3	6e-18	0.0187948
85363	TRIM5	7e-18	0.0327527
10544	PROCR	1e-17	0.0173763
5962	RDX	2e-17	0.0181862
7423	VEGFB	2e-17	0.0405349
10466	COG5	6e-17	0.0197272
3069	HDLBP	8e-17	0.0170267
23518	R3HDM1	1e-16	0.018597
23166	STAB1	1e-15	0.0194797
23460	ABCA6	2e-15	0.0526321
6688	SPI1	2e-15	0.0156318
57178	ZMIZ1	3e-15	0.015788
3093	UBE2K	3e-15	0.0154913
84870	RSPO3	5e-15	0.0359893
79794	SPRING1	5e-15	0.0314236
90993	CREB3L1	5e-15	0.0154633
80709	AKNA	5e-15	0.0154228
4634	MYL3	7e-15	0.0666867
54790	TET2	8e-15	0.0157589
10917	BTNL3	1e-14	0.0669853
9663	LPIN2	2e-14	0.0164637
221037	JMJD1C	2e-14	0.0153161
730005	SEC14L6	3e-14	0.017449
84765	ZNF577	3e-14	0.0157175
3953	LEPR	4e-14	0.0153554
56252	YLPM1	5e-14	0.0148521
79613	TANGO6	5e-14	0.0373628
57333	RCN3	5e-14	0.0169955
283600	SLC25A47	6e-14	0.0149106
26	AOC1	7e-14	0.0157237
80781	COL18A1	8e-14	0.0171706
4299	AFF1	8e-14	0.0184304
1374	CPT1A	1e-13	0.0157002
6920	TCEA3	2e-13	0.015952
23214	XPO6	3e-13	0.0166637
54808	DYM	3e-13	0.04942
56731	SLC2A4RG	4e-13	0.015191
1608	DGKG	4e-13	0.0183914
8482	SEMA7A	9e-13	0.0246903
83449	PMFBP1	1e-12	0.0190564
102	ADAM10	1e-12	0.0320701
255738	PCSK9	1e-12	0.0532417
655	BMP7	2e-12	0.0159338
896	CCND3	2e-12	0.0143264
4154	MBNL1	3e-12	0.0150252
344758	GPR149	4e-12	0.0188421
340665	CYP26C1	6e-12	0.0137492
54622	ARL15	7e-12	0.0284678
23293	SMG6	8e-12	0.0136187
4864	NPC1	8e-12	0.0134498
10144	FAM13A	9e-12	0.0134354
222546	RFX6	1e-11	0.0142864
29097	CNIH4	1e-11	0.0378328
2322	FLT3	2e-11	0.0607578
23243	ANKRD28	3e-11	0.013955
54971	BANP	3e-11	0.0131611
3106	HLA-B	4e-11	0.0144802
50619	DEF6	6e-11	0.0195711
3083	HGFAC	6e-11	0.0132813
317649	EIF4E3	8e-11	0.0193784
9344	TAOK2	8e-11	0.0127298
80021	TMEM62	9e-11	0.012819
2949	GSTM5	9e-11	0.0148742
57121	LPAR5	1e-10	0.0165743
6683	SPAST	1e-10	0.0331033
5045	FURIN	1e-10	0.0127294
8019	BRD3	2e-10	0.014065
10400	PEMT	2e-10	0.0191152
3915	LAMC1	2e-10	0.0125655
1609	DGKQ	2e-10	0.0126427
5781	PTPN11	2e-10	0.012641
23306	NEMP1	2e-10	0.0135147
267	AMFR	2e-10	0.0380831
6484	ST3GAL4	2e-10	0.0240716
5801	PTPRR	2e-10	0.0126461
26751	SH3YL1	3e-10	0.0140515
23019	CNOT1	3e-10	0.0539701
466	ATF1	3e-10	0.0132149
8563	THOC5	3e-10	0.014846
4782	NFIC	4e-10	0.0134556
10076	PTPRU	4e-10	0.0122927
8515	ITGA10	5e-10	0.0646972
81606	LBH	5e-10	0.0149183
5139	PDE3A	5e-10	0.0140001
84440	RAB11FIP4	6e-10	0.0125618
23165	NUP205	6e-10	0.0145539
22897	CEP164	7e-10	0.01347
9049	AIP	7e-10	0.012235
57666	FBRSL1	8e-10	0.0173699
8925	HERC1	9e-10	0.0129754
3899	AFF3	9e-10	0.0140998
4297	KMT2A	1e-09	0.0198139
10673	TNFSF13B	1e-09	0.0439974
10170	DHRS9	1e-09	0.0119808
8178	ELL	1e-09	0.0152317
253461	ZBTB38	1e-09	0.0126318
60676	PAPPA2	2e-09	0.0150196
51352	WT1-AS	2e-09	0.0126524
158399	ZNF483	2e-09	0.016129
153830	RNF145	2e-09	0.0137178
3684	ITGAM	2e-09	0.0119715
55275	VPS53	2e-09	0.0141052
9567	GTPBP1	2e-09	0.0129181
10418	SPON1	3e-09	0.0117374
63894	VIPAS39	3e-09	0.0117711
9679	FAM53B	4e-09	0.01161
54778	RNF111	4e-09	0.0286477
80310	PDGFD	4e-09	0.0147506
111	ADCY5	4e-09	0.013374
5445	PON2	5e-09	0.034205
3490	IGFBP7	5e-09	0.0116606
4211	MEIS1	6e-09	0.012114
59307	SIGIRR	6e-09	0.0306976
133522	PPARGC1B	6e-09	0.0123744
55118	CRTAC1	6e-09	0.0115686
55289	ACOXL	6e-09	0.0115609
60490	PPCDC	6e-09	0.0127805
10000	AKT3	7e-09	0.0167289
10014	HDAC5	8e-09	0.030615
4245	MGAT1	8e-09	0.0147331
340351	AGBL3	9e-09	0.0161304
5992	RFX4	1e-08	0.0111599
8031	NCOA4	1e-08	0.0160764
23201	FAM168A	1e-08	0.0136483
84166	NLRC5	1e-08	0.0412261
9208	LRRFIP1	1e-08	0.0135498
27246	RNF115	1e-08	0.0496485
25816	TNFAIP8	2e-08	0.0124055
201294	UNC13D	2e-08	0.0172523
2775	GNAO1	2e-08	0.0462237
56990	CDC42SE2	2e-08	0.0296024
10379	IRF9	2e-08	0.0147022
221937	FOXK1	2e-08	0.0111733
6822	SULT2A1	2e-08	0.0149029
85465	SELENOI	2e-08	0.0110272
57111	RAB25	2e-08	0.0368176
23369	PUM2	3e-08	0.0239259
5915	RARB	3e-08	0.0127699
85021	REPS1	3e-08	0.0108928
23495	TNFRSF13B	3e-08	0.0110583
1488	CTBP2	3e-08	0.0112421
2138	EYA1	4e-08	0.020767
9881	TRANK1	4e-08	0.0111193
132660	LIN54	4e-08	0.0122518
158038	LINGO2	4e-08	0.0146591
9315	NREP	4e-08	0.0115568
23321	TRIM2	4e-08	0.0153385
91445	RNF185	4e-08	0.0113468
137682	NDUFAF6	4e-08	0.0154721
9637	FEZ2	4e-08	0.0112
149483	CCDC17	5e-08	0.0117175
10221	TRIB1	5e-08	0.0249996
219654	ZCCHC24	5e-08	0.0108425
