Entrez	Gene Symbol	P-value	Beta
80129	CCDC170	6e-09	0.0163
57142	RTN4	6e-09	0.0129
2322	FLT3	7e-09	0.0628
8943	AP3D1	8e-09	0.0141
26053	AUTS2	8e-09	0.0133
3695	ITGB7	9e-09	0.0226
5579	PRKCB	1e-08	0.0124
7690	ZNF131	1e-08	0.0144
53347	UBASH3A	1e-08	0.0122
51300	TIMMDC1	1e-08	0.0145
286676	ILDR1	1e-08	0.0282
6683	SPAST	1e-08	0.0156
3732	CD82	1e-08	0.0125
5794	PTPRH	1e-08	0.0222
182	JAG1	2e-08	0.0167
133396	IL31RA	2e-08	0.0126
162239	ZFP1	2e-08	0.0123
80790	CMIP	2e-08	0.0121
25893	TRIM58	2e-08	0.0129
5293	PIK3CD	2e-08	0.0132
1909	EDNRA	2e-08	0.0155
4046	LSP1	2e-08	0.013
91683	SYT12	2e-08	0.0149
4791	NFKB2	2e-08	0.0347
51379	CRLF3	2e-08	0.0169
8869	ST3GAL5	2e-08	0.0145
3064	HTT	2e-08	0.0135
23043	TNIK	3e-08	0.0118
9666	DZIP3	3e-08	0.0303
6925	TCF4	3e-08	0.0121
204474	PDILT	3e-08	0.0145
285755	PPIL6	3e-08	0.0131
91351	DDX60L	4e-08	0.0171
8821	INPP4B	4e-08	0.0119
5782	PTPN12	4e-08	0.0129
146894	CD300LG	5e-08	0.0369
