Entrez	Gene Symbol	P-value	Beta
54768	HYDIN	3e-19	
7068	THRB	3e-19	
6814	STXBP3	3e-19	
11226	GALNT6	2e-18	
9728	SECISBP2L	3e-18	
57466	SCAF4	3e-18	
254359	ZDHHC24	4e-18	
161882	ZFPM1	4e-18	
6767	ST13	6e-18	
5125	PCSK5	7e-18	
80339	PNPLA3	8e-18	
10042	HMGXB4	1e-17	
64116	SLC39A8	1e-17	
80129	CCDC170	2e-17	
1548	CYP2A6	3e-17	
9931	HELZ	5e-17	
2898	GRIK2	5e-17	
8856	NR1I2	6e-17	
22895	RPH3A	6e-17	
3915	LAMC1	1e-16	
5581	PRKCE	1e-16	
23224	SYNE2	2e-16	
1600	DAB1	3e-16	
10466	COG5	5e-16	
29886	SNX8	6e-16	
7157	TP53	7e-16	
112755	STX1B	8e-16	
23011	RAB21	1e-15	
9033	PKD2L1	1e-15	
4286	MITF	1e-15	
55170	PRMT6	2e-15	
23129	PLXND1	2e-15	
79748	LMAN1L	4e-15	
23166	STAB1	4e-15	
1942	EFNA1	9e-15	
1089	CEACAM4	1e-14	
146894	CD300LG	2e-14	
80310	PDGFD	2e-14	
5244	ABCB4	2e-14	
84717	HDGFL2	3e-14	
10420	TESK2	3e-14	
2192	FBLN1	5e-14	
653140	FAM228A	7e-14	
81609	SNX27	7e-14	
57537	SORCS2	7e-14	
22897	CEP164	7e-14	
4923	NTSR1	8e-14	
51085	MLXIPL	1e-13	
66002	CYP4F12	1e-13	
55616	ASAP3	2e-13	
57553	MICAL3	5e-13	
55198	APPL2	5e-13	
23321	TRIM2	5e-13	
9792	SERTAD2	6e-13	
2011	MARK2	7e-13	
92597	MOB1B	8e-13	
100129842	ZNF737	9e-13	
6708	SPTA1	9e-13	
55326	AGPAT5	1e-12	
10564	ARFGEF2	1e-12	
7707	ZNF148	2e-12	
10256	CNKSR1	2e-12	
22901	ARSG	2e-12	
6667	SP1	2e-12	
57619	SHROOM3	2e-12	
4249	MGAT5	3e-12	
9701	PPP6R2	3e-12	
11079	RER1	3e-12	
56547	MMP26	3e-12	
5096	PCCB	7e-12	
221895	JAZF1	7e-12	
84871	AGBL4	8e-12	
5447	POR	9e-12	
7332	UBE2L3	1e-11	
4583	MUC2	1e-11	
127707	KLHDC7A	1e-11	
144347	RFLNA	2e-11	
342979	PALM3	3e-11	
3759	KCNJ2	3e-11	
3927	LASP1	4e-11	
9340	GLP2R	6e-11	
1997	ELF1	7e-11	
6653	SORL1	8e-11	
84456	L3MBTL3	9e-11	
9197	SLC33A1	9e-11	
29097	CNIH4	1e-10	
3777	KCNK3	1e-10	
80833	APOL3	1e-10	
955	ENTPD6	1e-10	
25865	PRKD2	1e-10	
25953	PNKD	2e-10	
80709	AKNA	2e-10	
55687	TRMU	2e-10	
10129	FRY	3e-10	
283571	PROX2	3e-10	
164656	TMPRSS6	3e-10	
4299	AFF1	4e-10	
91833	WDR20	5e-10	
22806	IKZF3	5e-10	
463	ZFHX3	5e-10	
7018	TF	5e-10	
10430	TMEM147	6e-10	
84708	LNX1	7e-10	
51097	SCCPDH	1e-09	
10890	RAB10	1e-09	
1871	E2F3	1e-09	
162993	ZNF846	1e-09	
51196	PLCE1	1e-09	
27244	SESN1	1e-09	
7287	TULP1	2e-09	
220972	MARCHF8	2e-09	
23341	DNAJC16	2e-09	
111	ADCY5	2e-09	
4774	NFIA	4e-09	
283459	GATC	5e-09	
1312	COMT	5e-09	
987	LRBA	5e-09	
326625	MMAB	7e-09	
3988	LIPA	8e-09	
2264	FGFR4	1e-08	
3090	HIC1	1e-08	
7009	TMBIM6	1e-08	
168850	ZNF800	1e-08	
642	BLMH	1e-08	
57447	NDRG2	1e-08	
360023	ZBTB41	1e-08	
10517	FBXW10	2e-08	
83447	SLC25A31	2e-08	
1112	FOXN3	2e-08	
57480	PLEKHG1	2e-08	
54464	XRN1	3e-08	
23094	SIPA1L3	3e-08	
144406	CFAP251	3e-08	
4088	SMAD3	3e-08	
23066	CAND2	4e-08	
10342	TFG	4e-08	
80177	MYCT1	4e-08	
6444	SGCD	4e-08	
