Entrez	Gene Symbol	P-value	Beta
22837	COBLL1	5e-13	0.01363
91869	RFT1	6e-13	0.013109
83698	CALN1	6e-13	0.01384
375449	MAST4	6e-13	0.016437
81603	TRIM8	7e-13	0.01314
25825	BACE2	7e-13	0.01272
54832	VPS13C	7e-13	0.03627
140733	MACROD2	8e-13	0.01674
4175	MCM6	8e-13	0.012867
29789	OLA1	8e-13	0.01286
84929	FIBCD1	9e-13	0.012498
130132	RFTN2	9e-13	0.01532
1608	DGKG	9e-13	0.014533
10485	MIR9-1HG	9e-13	0.012454
2801	GOLGA2	9e-13	0.01664
121793	TEX29	1e-12	0.01473
5468	PPARG	1e-12	0.01621
3767	KCNJ11	1e-12	0.01172
85464	SSH2	1e-12	0.01142
83723	TLCD3B	1e-12	0.032718
55137	FIGN	1e-12	0.01479
11321	GPN1	1e-12	0.01256
51085	MLXIPL	1e-12	0.015849
5099	PCDH7	1e-12	0.012437
9910	RABGAP1L	1e-12	0.023533
7534	YWHAZ	1e-12	0.01244
1781	DYNC1I2	2e-12	0.01329
26137	ZBTB20	2e-12	0.02258
157807	CLVS1	2e-12	0.014897
84068	SLC10A7	2e-12	0.016158
3146	HMGB1	2e-12	0.0127
5778	PTPN7	2e-12	0.01358
6660	SOX5	2e-12	0.022669
144347	RFLNA	2e-12	0.01147
7287	TULP1	2e-12	0.01225
6746	SSR2	2e-12	0.01161
10021	HCN4	2e-12	0.02829
201501	ZBTB7C	3e-12	0.011295
55689	YEATS2	3e-12	0.012336
80031	SEMA6D	3e-12	0.01145
5937	RBMS1	3e-12	0.0116
8618	CADPS	3e-12	0.012731
93664	CADPS2	3e-12	0.01161
254263	CNIH2	3e-12	0.01514
80816	ASXL3	3e-12	0.011876
23648	SSBP3	3e-12	0.01123
132	ADK	4e-12	0.018068
6645	SNTB2	4e-12	0.04649
2131	EXT1	4e-12	0.0229
7813	EVI5	4e-12	0.01517
100874028	SGO1-AS1	4e-12	0.01312
152002	XXYLT1	4e-12	0.0135
22989	MYH15	5e-12	0.01105
9399	STOML1	5e-12	0.023272
2581	GALC	5e-12	0.01337
51319	RSRC1	5e-12	0.01185
3913	LAMB2	5e-12	0.02214
64405	CDH22	5e-12	0.01196
40	ASIC2	5e-12	0.0144
728780	ANKDD1B	5e-12	0.03311
1496	CTNNA2	5e-12	0.018196
2895	GRID2	5e-12	0.014789
221692	PHACTR1	6e-12	0.015661
79823	CAMKMT	6e-12	0.012192
22808	MRAS	6e-12	0.013882
64919	BCL11B	7e-12	0.01112
3373	HYAL1	7e-12	0.017984
57452	GALNT16	7e-12	0.01311
7750	ZMYM2	7e-12	0.02087
374986	MIGA1	7e-12	0.0129
6581	SLC22A3	8e-12	0.010945
221895	JAZF1	8e-12	0.010969
6326	SCN2A	8e-12	0.01424
11281	POU6F2	8e-12	0.01211
80036	TRPM3	9e-12	0.011588
2066	ERBB4	9e-12	0.01231
5530	PPP3CA	9e-12	0.015772
22978	NT5C2	1e-11	0.025817
203062	TSNARE1	1e-11	0.01158
28232	SLCO3A1	1e-11	0.01704
23215	PRRC2C	1e-11	0.024557
80790	CMIP	1e-11	0.011171
51312	SLC25A37	1e-11	0.015288
6251	RSU1	1e-11	0.012271
201562	HACD2	1e-11	0.01155
26053	AUTS2	1e-11	0.013314
9587	MAD2L1BP	2e-11	0.043695
259266	ASPM	2e-11	0.01154
22854	NTNG1	2e-11	0.01257
158038	LINGO2	2e-11	0.015551
1801	DPH1	2e-11	0.018256
6091	ROBO1	2e-11	0.01291
53349	ZFYVE1	3e-11	0.01145
10973	ASCC3	3e-11	0.01132
3652	IPP	3e-11	0.03635
132671	SPATA18	3e-11	0.012668
9922	IQSEC1	3e-11	0.01134
4643	MYO1E	3e-11	0.013069
10274	STAG1	4e-11	0.01722
344148	NCKAP5	4e-11	0.01572
79144	PPDPF	4e-11	0.03746
3084	NRG1	4e-11	0.01068
5891	MOK	4e-11	0.02382
127550	A3GALT2	4e-11	0.011928
138046	RALYL	4e-11	0.013049
342372	PKD1L3	4e-11	0.02052
55209	SETD5	4e-11	0.022771
7414	VCL	4e-11	0.01306
1871	E2F3	5e-11	0.01139
6002	RGS12	5e-11	0.01605
83938	LRMDA	5e-11	0.0127
11083	DIDO1	5e-11	0.010537
55366	LGR4	5e-11	0.01381
7991	TUSC3	5e-11	0.01147
23132	RAD54L2	5e-11	0.014298
161725	OTUD7A	5e-11	0.01118
146433	IL34	5e-11	0.01991
8633	UNC5C	6e-11	0.01058
9026	HIP1R	6e-11	0.01965
11051	NUDT21	6e-11	0.01489
5025	P2RX4	6e-11	0.01646
55140	ELP3	6e-11	0.016459
91107	TRIM47	6e-11	0.014042
80315	CPEB4	7e-11	0.011593
64478	CSMD1	7e-11	0.013091
256586	LYSMD2	7e-11	0.011365
1145	CHRNE	7e-11	0.01222
10003	NAALAD2	7e-11	0.01559
3953	LEPR	8e-11	0.019926
10783	NEK6	8e-11	0.01131
3778	KCNMA1	9e-11	0.011061
8170	SLC14A2	9e-11	0.01231
4915	NTRK2	1e-10	0.01154
55743	CHFR	1e-10	0.01202
1826	DSCAM	1e-10	0.01122
56935	SMCO4	1e-10	0.01034
744	MPPED2	1e-10	0.013363
392	ARHGAP1	1e-10	0.014496
154215	NKAIN2	1e-10	0.01282
5961	PRPH2	1e-10	0.01098
728215	NALF1	1e-10	0.013365
5592	PRKG1	1e-10	0.013536
114800	CCDC85A	1e-10	0.01135
1174	AP1S1	1e-10	0.01106
9419	CRIPT	1e-10	0.018418
56987	BBX	2e-10	0.014162
10393	ANAPC10	2e-10	0.01061
196385	DNAH10	2e-10	0.01657
4121	MAN1A1	2e-10	0.01052
23383	MAU2	2e-10	0.02453
65975	STK33	2e-10	0.02475
8609	KLF7	2e-10	0.01104
10055	SAE1	2e-10	0.024706
23522	KAT6B	2e-10	0.02273
55735	DNAJC11	2e-10	0.01142
4987	OPRL1	2e-10	0.011044
23017	FAIM2	2e-10	0.01557
26043	UBXN7	2e-10	0.01372
473	RERE	2e-10	0.01136
114781	BTBD9	2e-10	0.014921
7005	TEAD3	2e-10	0.030115
53353	LRP1B	3e-10	0.017795
23261	CAMTA1	3e-10	0.01075
56884	FSTL5	3e-10	0.013011
9162	DGKI	3e-10	0.01179
25839	COG4	3e-10	0.02155
83449	PMFBP1	3e-10	0.01834
80028	FBXL18	3e-10	0.017135
23042	PDXDC1	3e-10	0.010729
57688	ZSWIM6	3e-10	0.01111
23081	KDM4C	3e-10	0.011354
57706	DENND1A	3e-10	0.01258
1879	EBF1	3e-10	0.01013
8110	DPF3	3e-10	0.010757
85377	MICALL1	4e-10	0.01132
51115	RMDN1	4e-10	0.010659
3990	LIPC	4e-10	0.014256
3480	IGF1R	4e-10	0.01551
23011	RAB21	4e-10	0.047347
5954	RCN1	4e-10	0.01126
283677	REC114	4e-10	0.02374
27164	SALL3	4e-10	0.01847
54845	ESRP1	5e-10	0.01037
10806	SDCCAG8	5e-10	0.015378
9637	FEZ2	5e-10	0.01095
284001	CCDC57	5e-10	0.010686
83741	TFAP2D	5e-10	0.051066
9686	VGLL4	5e-10	0.01484
152926	PPM1K	5e-10	0.010209
54221	SNTG2	6e-10	0.01157
55553	SOX6	6e-10	0.013334
54014	BRWD1	6e-10	0.01323
344558	SH3RF3	6e-10	0.010718
9392	TGFBRAP1	6e-10	0.015901
7803	PTP4A1	6e-10	0.01055
4237	MFAP2	7e-10	0.0105
80216	ALPK1	7e-10	0.01065
1012	CDH13	7e-10	0.013628
7091	TLE4	7e-10	0.017321
4163	MCC	8e-10	0.012867
1996	ELAVL4	8e-10	0.012204
11247	NXPH4	8e-10	0.02384
51397	COMMD10	8e-10	0.011106
57167	SALL4	8e-10	0.01131
51091	SEPSECS	8e-10	0.014971
81033	KCNH6	8e-10	0.01053
116985	ARAP1	8e-10	0.01137
3055	HCK	8e-10	0.03042
2776	GNAQ	8e-10	0.01049
157285	PRAG1	8e-10	0.01405
256302	NATD1	8e-10	0.0133
257194	NEGR1	9e-10	0.014827
23087	TRIM35	9e-10	0.01214
57690	TNRC6C	9e-10	0.022
221955	DAGLB	9e-10	0.013702
4045	LSAMP	9e-10	0.011763
23786	BCL2L13	1e-09	0.01368
343263	MYBPHL	1e-09	0.01055
196	AHR	1e-09	0.01001
29072	SETD2	1e-09	0.021948
1600	DAB1	1e-09	0.020826
22852	ANKRD26	1e-09	0.014629
23269	MGA	1e-09	0.013661
57605	PITPNM2	1e-09	0.012713
133308	SLC9B2	1e-09	0.012429
27252	KLHL20	1e-09	0.04269
80279	CDK5RAP3	1e-09	0.01004
26059	ERC2	1e-09	0.02052
54970	TTC12	1e-09	0.010526
84678	KDM2B	1e-09	0.032025
5737	PTGFR	1e-09	0.011323
4684	NCAM1	1e-09	0.01105
326625	MMAB	1e-09	0.00969
116987	AGAP1	1e-09	0.01223
5253	PHF2	1e-09	0.012081
104	ADARB1	1e-09	0.02796
401145	CCSER1	1e-09	0.010319
6095	RORA	1e-09	0.00979
59269	HIVEP3	1e-09	0.01042
79838	TMC5	2e-09	0.01732
158135	TTLL11	2e-09	0.011755
10368	CACNG3	2e-09	0.010365
80017	DGLUCY	2e-09	0.01475
5527	PPP2R5C	2e-09	0.019883
8541	PPFIA3	2e-09	0.012591
6695	SPOCK1	2e-09	0.01023
84333	PCGF5	2e-09	0.01002
64324	NSD1	2e-09	0.03122
256130	TMEM196	2e-09	0.01677
442117	GALNTL6	2e-09	0.01027
54897	CASZ1	2e-09	0.010568
605	BCL7A	2e-09	0.01387
51032	CELA2B	2e-09	0.01143
5288	PIK3C2G	2e-09	0.01018
79772	MCTP1	2e-09	0.012093
775	CACNA1C	2e-09	0.013
995	CDC25C	2e-09	0.01227
8648	NCOA1	2e-09	0.00973
90523	MLIP	2e-09	0.010699
7802	DNALI1	2e-09	0.018092
51130	ASB3	3e-09	0.017075
2222	FDFT1	3e-09	0.01573
6667	SP1	3e-09	0.016659
117583	PARD3B	3e-09	0.010213
747	DAGLA	3e-09	0.01026
118	ADD1	3e-09	0.012931
10817	FRS3	3e-09	0.01825
51144	HSD17B12	3e-09	0.035004
23054	NCOA6	3e-09	0.013998
54715	RBFOX1	4e-09	0.01126
84258	SYT3	4e-09	0.031511
55643	BTBD2	4e-09	0.01876
8085	KMT2D	4e-09	0.02251
5786	PTPRA	4e-09	0.00999
10283	CWC27	4e-09	0.01414
1859	DYRK1A	4e-09	0.01484
8821	INPP4B	4e-09	0.018805
54986	ULK4	4e-09	0.010499
79659	DYNC2H1	5e-09	0.01645
399687	MYO18A	5e-09	0.01374
783	CACNB2	5e-09	0.011828
56288	PARD3	5e-09	0.0103
57211	ADGRG6	5e-09	0.01268
146754	DNAH2	5e-09	0.012481
64326	COP1	5e-09	0.01006
23550	PSD4	5e-09	0.01002
64399	HHIP	5e-09	0.016694
288	ANK3	5e-09	0.01292
9079	LDB2	5e-09	0.00995
5793	PTPRG	6e-09	0.011427
3727	JUND	6e-09	0.01243
114784	CSMD2	6e-09	0.01322
6942	TCF20	6e-09	0.009881
5079	PAX5	6e-09	0.011977
9340	GLP2R	6e-09	0.0105
125	ADH1B	6e-09	0.03446
51426	POLK	6e-09	0.017336
8546	AP3B1	6e-09	0.01417
284058	KANSL1	6e-09	0.012848
5136	PDE1A	7e-09	0.02578
9577	BABAM2	7e-09	0.02536
84623	KIRREL3	7e-09	0.01206
8398	PLA2G6	7e-09	0.00986
340481	ZDHHC21	7e-09	0.01007
55831	EMC3	7e-09	0.015056
9692	PRORP	7e-09	0.020047
2562	GABRB3	7e-09	0.00984
254042	METAP1D	8e-09	0.01093
9353	SLIT2	8e-09	0.012695
10301	DLEU1	8e-09	0.03481
10423	CDIPT	8e-09	0.009849
84640	USP38	8e-09	0.00948
728637	MEIKIN	8e-09	0.01461
1630	DCC	8e-09	0.0162
26047	CNTNAP2	8e-09	0.01034
5451	POU2F1	8e-09	0.009294
7812	CSDE1	8e-09	0.0101
56911	MAP3K7CL	9e-09	0.011886
84067	FHIP1B	9e-09	0.00999
121551	ABTB3	9e-09	0.011868
23141	ANKLE2	9e-09	0.01037
27132	CPNE7	9e-09	0.018274
51447	IP6K2	9e-09	0.025557
5799	PTPRN2	1e-08	0.01381
2918	GRM8	1e-08	0.012146
79038	ZFYVE21	1e-08	0.00984
2888	GRB14	1e-08	0.009718
4077	NBR1	1e-08	0.012144
128239	IQGAP3	1e-08	0.01377
2903	GRIN2A	1e-08	0.01004
59343	SENP2	1e-08	0.01012
23043	TNIK	1e-08	0.012438
11325	DDX42	1e-08	0.03938
112399	EGLN3	1e-08	0.00998
163486	DENND1B	1e-08	0.011469
23359	ENTREP2	1e-08	0.01832
56992	KIF15	1e-08	0.01147
577	ADGRB3	1e-08	0.01693
6331	SCN5A	1e-08	0.00933
3092	HIP1	1e-08	0.01835
23286	WWC1	1e-08	0.012519
10846	PDE10A	1e-08	0.01463
5819	NECTIN2	1e-08	0.0136
1729	DIAPH1	1e-08	0.012447
54596	L1TD1	1e-08	0.00974
54622	ARL15	1e-08	0.011213
80700	UBXN6	1e-08	0.00967
54901	CDKAL1	1e-08	0.012147
9750	RIPOR2	1e-08	0.013309
94137	RP1L1	1e-08	0.01688
6671	SP4	1e-08	0.00988
79751	SLC25A22	2e-08	0.009609
8189	SYMPK	2e-08	0.01279
5140	PDE3B	2e-08	0.009087
9024	BRSK2	2e-08	0.025548
8120	AP3B2	2e-08	0.047029
2590	GALNT2	2e-08	0.011808
140901	STK35	2e-08	0.009577
4784	NFIX	2e-08	0.0102
81624	DIAPH3	2e-08	0.00938
9442	MED27	2e-08	0.012507
259230	SGMS1	2e-08	0.010203
254251	LCORL	2e-08	0.03175
9699	RIMS2	2e-08	0.00958
23236	PLCB1	2e-08	0.010605
116443	GRIN3A	2e-08	0.009616
9941	EXOG	2e-08	0.009901
4041	LRP5	2e-08	0.012281
1917	EEF1A2	2e-08	0.00986
23225	NUP210	2e-08	0.009128
56477	CCL28	2e-08	0.012237
26960	NBEA	2e-08	0.01375
1946	EFNA5	2e-08	0.0132
2047	EPHB1	2e-08	0.00964
23395	LARS2	2e-08	0.011205
9867	PJA2	2e-08	0.00975
64848	YTHDC2	2e-08	0.012089
2596	GAP43	2e-08	0.010585
23090	ZNF423	2e-08	0.013494
255101	CFAP65	2e-08	0.02304
93986	FOXP2	2e-08	0.01977
343990	CRACDL	2e-08	0.01124
56479	KCNQ5	2e-08	0.010512
79901	CYBRD1	2e-08	0.011137
8464	SUPT3H	2e-08	0.011288
27133	KCNH5	2e-08	0.009433
1607	DGKB	2e-08	0.028388
8613	PLPP3	2e-08	0.01522
84033	OBSCN	2e-08	0.01116
10529	NEBL	2e-08	0.03839
1742	DLG4	2e-08	0.009064
6045	RNF2	3e-08	0.01168
1643	DDB2	3e-08	0.015461
10369	CACNG2	3e-08	0.01154
55081	IFT57	3e-08	0.01556
89866	SEC16B	3e-08	0.04953
23035	PHLPP2	3e-08	0.01637
22834	ZNF652	3e-08	0.009567
84978	FRMD5	3e-08	0.01625
23414	ZFPM2	3e-08	0.01142
10580	SORBS1	3e-08	0.024186
254428	SLC41A1	3e-08	0.00951
1838	DTNB	3e-08	0.0404
5076	PAX2	3e-08	0.013952
55129	ANO10	3e-08	0.046117
54487	DGCR8	3e-08	0.009635
1312	COMT	3e-08	0.008911
81849	ST6GALNAC5	3e-08	0.015777
5789	PTPRD	3e-08	0.011154
26018	LRIG1	3e-08	0.00934
2932	GSK3B	3e-08	0.013056
491	ATP2B2	3e-08	0.01189
729440	CCDC61	3e-08	0.01207
80333	KCNIP4	3e-08	0.011106
607	BCL9	3e-08	0.031568
57493	HEG1	3e-08	0.00906
124540	MSI2	3e-08	0.012172
158326	FREM1	3e-08	0.00986
348	APOE	3e-08	0.021066
22861	NLRP1	4e-08	0.00999
4286	MITF	4e-08	0.04959
5430	POLR2A	4e-08	0.008942
3684	ITGAM	4e-08	0.01763
8945	BTRC	4e-08	0.00944
51232	CRIM1	4e-08	0.0275
84465	MEGF11	4e-08	0.01535
5917	RARS1	4e-08	0.011218
118611	C10orf90	4e-08	0.01248
116372	LYPD1	4e-08	0.0365
602	BCL3	4e-08	0.01161
111	ADCY5	5e-08	0.00888
23671	TMEFF2	5e-08	0.009692
338707	B4GALNT4	5e-08	0.01604
24139	EML2	5e-08	0.01165
4883	NPR3	5e-08	0.009918
26228	STAP1	5e-08	0.012909
5126	PCSK2	5e-08	0.00899
375704	ENHO	5e-08	0.009839
402117	VWC2L	5e-08	0.008756
