Entrez	Gene Symbol	P-value	Beta
27132	CPNE7	3e-08	0.0203
8715	NOL4	3e-08	0.0103
1912	PHC2	3e-08	0.0108
10806	SDCCAG8	3e-08	0.0144
51397	COMMD10	3e-08	0.0108
7529	YWHAB	3e-08	0.0114
93	ACVR2B	3e-08	0.0103
10036	CHAF1A	3e-08	0.0102
6667	SP1	3e-08	0.0166
23081	KDM4C	3e-08	0.0103
23550	PSD4	4e-08	0.0103
1174	AP1S1	4e-08	0.0102
4745	NELL1	4e-08	0.0226
80028	FBXL18	4e-08	0.0157
256130	TMEM196	4e-08	0.0145
6050	RNH1	4e-08	0.0141
140901	STK35	4e-08	0.0102
5126	PCSK2	4e-08	0.0101
64710	NUCKS1	5e-08	0.0095
3778	KCNMA1	5e-08	0.0106
