Entrez	Gene Symbol	P-value	Beta
558	AXL	1e-09	0.0121788
10335	IRAG1	1e-09	0.0130351
686	BTD	2e-09	0.0134157
84066	TEX35	2e-09	0.0125681
6580	SLC22A1	2e-09	0.0138418
23312	DMXL2	2e-09	0.0124164
7227	TRPS1	2e-09	0.0132057
6239	RREB1	2e-09	0.0157113
3221	HOXC4	2e-09	0.0125509
596	BCL2	2e-09	0.0124259
1609	DGKQ	2e-09	0.0121094
23387	SIK3	2e-09	0.0288102
100507650	RNF212B	2e-09	0.0150826
51061	TXNDC11	2e-09	0.012025
10021	HCN4	2e-09	0.0122106
441250	TYW1B	3e-09	0.0231995
5340	PLG	3e-09	0.0388839
22990	PCNX1	3e-09	0.0128299
10002	NR2E3	4e-09	0.0131018
2888	GRB14	5e-09	0.0116817
55022	PID1	7e-09	0.0126299
9378	NRXN1	9e-09	0.01146
4163	MCC	9e-09	0.0136348
9442	MED27	1e-08	0.0122135
3632	INPP5A	1e-08	0.0137577
5137	PDE1C	1e-08	0.0117366
11234	HPS5	1e-08	0.0204249
80315	CPEB4	1e-08	0.012364
90639	COX19	1e-08	0.017306
5774	PTPN3	1e-08	0.0302102
338707	B4GALNT4	1e-08	0.0300381
51621	KLF13	2e-08	0.0149261
55711	FAR2	2e-08	0.0125628
4299	AFF1	2e-08	0.0112493
3480	IGF1R	2e-08	0.0112766
55204	GOLPH3L	2e-08	0.0210566
54897	CASZ1	2e-08	0.0119226
744	MPPED2	2e-08	0.0118005
104	ADARB1	2e-08	0.0112774
253782	CERS6	2e-08	0.0178634
2677	GGCX	2e-08	0.0114209
55733	HHAT	2e-08	0.0130444
80790	CMIP	2e-08	0.0112655
113026	PLCD3	2e-08	0.0123106
140688	NOL4L	2e-08	0.0116655
4481	MSR1	2e-08	0.0180277
55275	VPS53	2e-08	0.01297
1284	COL4A2	2e-08	0.0133027
81832	NETO1	2e-08	0.0185147
164656	TMPRSS6	3e-08	0.0111066
1124	CHN2	3e-08	0.0123304
4026	LPP	3e-08	0.0116004
22937	SCAP	3e-08	0.0115689
22795	NID2	3e-08	0.0125047
23331	TTC28	3e-08	0.0117186
5937	RBMS1	3e-08	0.0109794
145407	ARMH4	4e-08	0.0121152
146456	TMED6	4e-08	0.0117528
9541	CIR1	4e-08	0.0140903
9362	CPNE6	4e-08	0.0112103
65217	PCDH15	5e-08	0.0109774
26	AOC1	5e-08	0.0196204
4286	MITF	5e-08	0.0109683
3516	RBPJ	5e-08	0.0112396
