Entrez	Gene Symbol	P-value	Beta
54855	TENT5C	2e-16	0.0232
14	AAMP	3e-16	0.0196
167465	ZNF366	4e-16	0.0278
115	ADCY9	5e-16	0.017
6513	SLC2A1	5e-16	0.0207
7791	ZYX	6e-16	0.02
257106	ARHGAP30	7e-16	0.0171
54502	RBM47	8e-16	0.0184
64218	SEMA4A	1e-15	0.0487
129080	EMID1	2e-15	0.0182
4067	LYN	2e-15	0.0174
10581	IFITM2	5e-15	0.0174
10326	SIRPB1	6e-15	0.019
79699	ZYG11B	9e-15	0.018
9586	CREB5	2e-14	0.0215
5570	PKIB	2e-14	0.0161
4066	LYL1	2e-14	0.071
29994	BAZ2B	3e-14	0.0178
23521	RPL13A	6e-14	0.0309
3815	KIT	1e-13	0.016
200558	APLF	1e-13	0.1035
2185	PTK2B	1e-13	0.0161
23139	MAST2	1e-13	0.0174
9911	TMCC2	2e-13	0.0261
282809	POC1B	2e-13	0.0179
25775	YWHAH-AS1	2e-13	0.0171
1440	CSF3	2e-13	0.0157
5596	MAPK4	3e-13	0.0155
5878	RAB5C	3e-13	0.02
84166	NLRC5	4e-13	0.0158
421	ARVCF	4e-13	0.0163
9842	PLEKHM1	4e-13	0.0219
10274	STAG1	4e-13	0.016
9473	THEMIS2	8e-13	0.0791
164668	APOBEC3H	1e-12	0.0249
6850	SYK	1e-12	0.0147
7704	ZBTB16	2e-12	0.0168
80122	MAP3K19	2e-12	0.0176
867	CBL	2e-12	0.0191
26112	CCDC69	2e-12	0.0408
83637	ZMIZ2	3e-12	0.0152
3205	HOXA9	3e-12	0.0259
55843	ARHGAP15	4e-12	0.1062
23169	SLC35D1	6e-12	0.0179
1075	CTSC	7e-12	0.0274
399665	EEIG1	1e-11	0.0169
79149	ZSCAN5A	1e-11	0.016
5029	P2RY2	2e-11	0.0142
54838	WBP1L	2e-11	0.0187
5581	PRKCE	2e-11	0.0164
10526	IPO8	2e-11	0.0137
7328	UBE2H	3e-11	0.0215
8028	MLLT10	3e-11	0.0166
51667	NUB1	4e-11	0.0139
4261	CIITA	5e-11	0.0152
5862	RAB2A	6e-11	0.0159
64333	ARHGAP9	6e-11	0.1094
57710	KIAA1614	6e-11	0.0143
472	ATM	6e-11	0.0135
688	KLF5	6e-11	0.016
11083	DIDO1	8e-11	0.0159
861	RUNX1	8e-11	0.0227
91768	CABLES1	9e-11	0.0168
201501	ZBTB7C	2e-10	0.0139
94	ACVRL1	2e-10	0.0158
169792	GLIS3	3e-10	0.0141
7102	TSPAN7	3e-10	0.0116
9612	NCOR2	3e-10	0.015
57591	MRTFA	4e-10	0.0228
4208	MEF2C	5e-10	0.0158
80256	ATOSB	5e-10	0.0151
55026	TMEM255A	6e-10	0.0155
57621	ZBTB2	6e-10	0.0131
6934	TCF7L2	6e-10	0.0148
253430	IPMK	7e-10	0.018
79792	GSDMD	7e-10	0.0207
4607	MYBPC3	7e-10	0.0277
11030	RBPMS	7e-10	0.0157
4217	MAP3K5	7e-10	0.0128
196	AHR	1e-09	0.0357
2335	FN1	1e-09	0.0151
93010	B3GNT7	2e-09	0.0145
81704	DOCK8	3e-09	0.0126
7225	TRPC6	3e-09	0.028
219902	TLCD5	3e-09	0.0142
6861	SYT5	3e-09	0.015
2932	GSK3B	3e-09	0.0141
10249	GLYAT	4e-09	0.0141
6712	SPTBN2	4e-09	0.0132
10963	STIP1	8e-09	0.012
1729	DIAPH1	9e-09	0.0119
8878	SQSTM1	1e-08	0.0134
55589	BMP2K	1e-08	0.0166
121512	FGD4	1e-08	0.0124
7050	TGIF1	1e-08	0.0133
2494	NR5A2	1e-08	0.0116
23228	PLCL2	1e-08	0.0154
8455	ATRN	2e-08	0.0127
2222	FDFT1	2e-08	0.0119
9658	ZNF516	2e-08	0.0243
5310	PKD1	2e-08	0.0516
84059	ADGRV1	2e-08	0.0263
10236	HNRNPR	3e-08	0.0146
64759	TNS3	3e-08	0.013
219537	SMTNL1	3e-08	0.0204
160492	LMNTD1	3e-08	0.1274
115992	RNF166	3e-08	0.0286
23350	U2SURP	4e-08	0.0118
283349	RASSF3	4e-08	0.057
3635	INPP5D	4e-08	0.0152
1027	CDKN1B	4e-08	0.0147
59269	HIVEP3	4e-08	0.0113
